date;hour;day_ahead_price;intraday_price;price_diff
2017-03-26;'02 - 03;;;
2017-03-26;'03 - 04;26,97;22,27;4,699999999999999
2017-03-26;'04 - 05;26,62;23,81;2,8100000000000023
2017-03-26;'05 - 06;24,65;23,79;0,8599999999999994
2017-03-26;'06 - 07;26,87;23,9;2,9700000000000024
2017-03-26;'07 - 08;27,67;24,99;2,6800000000000033
2017-03-26;'08 - 09;28,24;26,31;1,9299999999999997
2017-03-26;'09 - 10;28,58;27,58;1,0
2017-03-26;'10 - 11;26,06;25,07;0,9899999999999984
2017-03-26;'11 - 12;24,93;23,16;1,7699999999999996
2017-03-26;'12 - 13;25,82;23,69;2,129999999999999
2017-03-26;'13 - 14;22,06;14,19;7,869999999999999
2017-03-26;'14 - 15;18,46;10,08;8,38
2017-03-26;'15 - 16;16,97;9,47;7,499999999999998
2017-03-26;'16 - 17;17,65;10,39;7,259999999999998
2017-03-26;'17 - 18;22,22;18,79;3,4299999999999997
2017-03-26;'18 - 19;30,31;31,2;-0,8900000000000006
2017-03-26;'19 - 20;35,82;36,23;-0,4099999999999966
2017-03-26;'20 - 21;40,07;36,92;3,1499999999999986
2017-03-26;'21 - 22;39,64;37,78;1,8599999999999994
2017-03-26;'22 - 23;38,79;35,87;2,9200000000000017
2017-03-26;'23 - 24;38,06;33,42;4,640000000000001
2017-03-27;'00 - 01;28,25;29,74;-1,4899999999999984
2017-03-27;'01 - 02;28,27;29,57;-1,3000000000000007
2017-03-27;'02 - 03;28,3;28,96;-0,6600000000000001
2017-03-27;'03 - 04;26,88;28,04;-1,1600000000000001
2017-03-27;'04 - 05;27,06;29,68;-2,620000000000001
2017-03-27;'05 - 06;30,1;34,73;-4,6299999999999955
2017-03-27;'06 - 07;39,31;43,64;-4,329999999999998
2017-03-27;'07 - 08;48,0;51,25;-3,25
2017-03-27;'08 - 09;48,16;54,46;-6,300000000000004
2017-03-27;'09 - 10;40,91;41,73;-0,8200000000000003
2017-03-27;'10 - 11;36,56;34,74;1,8200000000000003
2017-03-27;'11 - 12;33,24;30,64;2,6000000000000014
2017-03-27;'12 - 13;30,48;28,42;2,0599999999999987
2017-03-27;'13 - 14;29,67;27,58;2,0900000000000034
2017-03-27;'14 - 15;29,11;27,56;1,5500000000000007
2017-03-27;'15 - 16;28,92;29,9;-0,9799999999999969
2017-03-27;'16 - 17;29,9;30,43;-0,5300000000000011
2017-03-27;'17 - 18;32,35;33,36;-1,009999999999998
2017-03-27;'18 - 19;40,0;38,78;1,2199999999999989
2017-03-27;'19 - 20;46,99;44,95;2,039999999999999
2017-03-27;'20 - 21;46,27;42,88;3,3900000000000006
2017-03-27;'21 - 22;39,98;38,7;1,279999999999994
2017-03-27;'22 - 23;37,94;37,67;0,269999999999996
2017-03-27;'23 - 24;32,4;32,25;0,14999999999999858
2017-03-28;'00 - 01;28,71;28,59;0,120000000000001
2017-03-28;'01 - 02;28,07;28,56;-0,48999999999999844
2017-03-28;'02 - 03;27,43;28,76;-1,3300000000000018
2017-03-28;'03 - 04;27,24;27,15;0,08999999999999986
2017-03-28;'04 - 05;27,72;28,29;-0,5700000000000003
2017-03-28;'05 - 06;29,06;29,94;-0,8800000000000026
2017-03-28;'06 - 07;38,91;36,29;2,6199999999999974
2017-03-28;'07 - 08;46,13;46,71;-0,5799999999999983
2017-03-28;'08 - 09;50,0;50,74;-0,740000000000002
2017-03-28;'09 - 10;43,03;40,99;2,039999999999999
2017-03-28;'10 - 11;39,94;33,12;6,82
2017-03-28;'11 - 12;37,4;32,52;4,8799999999999955
2017-03-28;'12 - 13;32,29;29,95;2,34
2017-03-28;'13 - 14;30,71;28,89;1,8200000000000003
2017-03-28;'14 - 15;29,98;28,12;1,8599999999999994
2017-03-28;'15 - 16;30,0;26,88;3,120000000000001
2017-03-28;'16 - 17;30,05;27,11;2,9400000000000013
2017-03-28;'17 - 18;32,16;28,57;3,5899999999999963
2017-03-28;'18 - 19;37,46;31,59;5,870000000000001
2017-03-28;'19 - 20;41,41;35,57;5,839999999999996
2017-03-28;'20 - 21;41,01;38,67;2,3399999999999963
2017-03-28;'21 - 22;36,4;33,32;3,0799999999999983
2017-03-28;'22 - 23;33,56;30,61;2,950000000000003
2017-03-28;'23 - 24;28,9;28,07;0,8299999999999983
2017-03-29;'00 - 01;28,06;30,91;-2,8500000000000014
2017-03-29;'01 - 02;26,71;27,94;-1,2300000000000004
2017-03-29;'02 - 03;26,68;22,85;3,8299999999999983
2017-03-29;'03 - 04;26,07;19,21;6,859999999999999
2017-03-29;'04 - 05;26,09;22,64;3,4499999999999993
2017-03-29;'05 - 06;26,95;26,75;0,1999999999999993
2017-03-29;'06 - 07;34,16;29,25;4,909999999999997
2017-03-29;'07 - 08;39,56;29,48;10,080000000000002
2017-03-29;'08 - 09;39,78;31,37;8,41
2017-03-29;'09 - 10;30,88;28,57;2,3099999999999987
2017-03-29;'10 - 11;27,66;32,92;-5,260000000000002
2017-03-29;'11 - 12;26,55;29,4;-2,849999999999998
2017-03-29;'12 - 13;27,25;27,73;-0,4800000000000004
2017-03-29;'13 - 14;26,05;29,71;-3,66
2017-03-29;'14 - 15;26,09;31,8;-5,710000000000001
2017-03-29;'15 - 16;28,05;36,15;-8,099999999999998
2017-03-29;'16 - 17;30,65;36,78;-6,130000000000003
2017-03-29;'17 - 18;31,23;37,98;-6,7499999999999964
2017-03-29;'18 - 19;35,19;40,09;-4,900000000000006
2017-03-29;'19 - 20;40,47;43,63;-3,1600000000000037
2017-03-29;'20 - 21;41,81;44,08;-2,269999999999996
2017-03-29;'21 - 22;37,66;39,14;-1,480000000000004
2017-03-29;'22 - 23;35,07;36,43;-1,3599999999999994
2017-03-29;'23 - 24;30,72;29,94;0,7799999999999976
2017-03-30;'00 - 01;28,73;30,65;-1,9199999999999982
2017-03-30;'01 - 02;28,02;28,88;-0,8599999999999994
2017-03-30;'02 - 03;27,3;27,85;-0,5500000000000007
2017-03-30;'03 - 04;26,38;28,12;-1,740000000000002
2017-03-30;'04 - 05;26,78;28,53;-1,75
2017-03-30;'05 - 06;28,53;29,44;-0,9100000000000001
2017-03-30;'06 - 07;36,0;36,73;-0,7299999999999969
2017-03-30;'07 - 08;43,06;39,35;3,710000000000001
2017-03-30;'08 - 09;46,01;41,16;4,850000000000001
2017-03-30;'09 - 10;42,86;38,27;4,589999999999996
2017-03-30;'10 - 11;39,93;34,48;5,450000000000003
2017-03-30;'11 - 12;38,42;33,26;5,160000000000004
2017-03-30;'12 - 13;33,01;27,17;5,839999999999996
2017-03-30;'13 - 14;30,98;26,5;4,48
2017-03-30;'14 - 15;29,58;24,5;5,079999999999998
2017-03-30;'15 - 16;29,07;24,28;4,789999999999999
2017-03-30;'16 - 17;28,93;25,95;2,9800000000000004
2017-03-30;'17 - 18;30,43;28,65;1,7800000000000011
2017-03-30;'18 - 19;35,93;32,26;3,6700000000000017
2017-03-30;'19 - 20;40,46;37,11;3,3500000000000014
2017-03-30;'20 - 21;40,07;37,27;2,799999999999997
2017-03-30;'21 - 22;35,0;33,67;1,3299999999999983
2017-03-30;'22 - 23;32,47;32,79;-0,3200000000000003
2017-03-30;'23 - 24;28,94;26,75;2,1900000000000013
2017-03-31;'00 - 01;26,91;26,03;0,879999999999999
2017-03-31;'01 - 02;24,77;25,35;-0,5800000000000018
2017-03-31;'02 - 03;24,45;24,94;-0,490000000000002
2017-03-31;'03 - 04;23,05;25,56;-2,509999999999998
2017-03-31;'04 - 05;23,45;20,07;3,379999999999999
2017-03-31;'05 - 06;27,24;22,84;4,399999999999999
2017-03-31;'06 - 07;33,09;28,84;4,2500000000000036
2017-03-31;'07 - 08;37,95;35,77;2,1799999999999997
2017-03-31;'08 - 09;38,99;36,31;2,6799999999999997
2017-03-31;'09 - 10;37,97;34,8;3,1700000000000017
2017-03-31;'10 - 11;35,93;32,54;3,3900000000000006
2017-03-31;'11 - 12;33,32;31,29;2,030000000000001
2017-03-31;'12 - 13;30,02;30,14;-0,120000000000001
2017-03-31;'13 - 14;28,09;28,09;0,0
2017-03-31;'14 - 15;27,63;27,4;0,23000000000000043
2017-03-31;'15 - 16;28,29;26,68;1,6099999999999994
2017-03-31;'16 - 17;28,36;27,01;1,3499999999999979
2017-03-31;'17 - 18;30,43;30,69;-0,26000000000000156
2017-03-31;'18 - 19;34,67;33,41;1,2600000000000051
2017-03-31;'19 - 20;38,98;36,23;2,75
2017-03-31;'20 - 21;39,96;37,53;2,4299999999999997
2017-03-31;'21 - 22;37,91;34,85;3,059999999999995
2017-03-31;'22 - 23;35,95;32,45;3,5
2017-03-31;'23 - 24;32,02;32,48;-0,45999999999999375
2017-04-01;'00 - 01;27,08;30,04;-2,960000000000001
2017-04-01;'01 - 02;28,07;33,77;-5,700000000000003
2017-04-01;'02 - 03;28,08;32,32;-4,240000000000002
2017-04-01;'03 - 04;26,9;31,02;-4,120000000000001
2017-04-01;'04 - 05;27,0;30,04;-3,039999999999999
2017-04-01;'05 - 06;27,98;29,86;-1,879999999999999
2017-04-01;'06 - 07;29,87;28,34;1,5300000000000011
2017-04-01;'07 - 08;32,09;30,69;1,4000000000000021
2017-04-01;'08 - 09;34,42;33,11;1,3100000000000023
2017-04-01;'09 - 10;35,1;36,17;-1,0700000000000003
2017-04-01;'10 - 11;28,9;33,76;-4,859999999999999
2017-04-01;'11 - 12;27,09;31,13;-4,039999999999999
2017-04-01;'12 - 13;25,99;32,24;-6,2500000000000036
2017-04-01;'13 - 14;26,07;30,98;-4,91
2017-04-01;'14 - 15;25,29;29,33;-4,039999999999999
2017-04-01;'15 - 16;24,81;29,4;-4,59
2017-04-01;'16 - 17;25,65;30,33;-4,68
2017-04-01;'17 - 18;27,99;32,43;-4,440000000000001
2017-04-01;'18 - 19;33,66;34,28;-0,6200000000000045
2017-04-01;'19 - 20;38,7;36,38;2,3200000000000003
2017-04-01;'20 - 21;39,6;40,31;-0,7100000000000009
2017-04-01;'21 - 22;38,98;35,51;3,469999999999999
2017-04-01;'22 - 23;37,96;32,73;5,230000000000004
2017-04-01;'23 - 24;31,86;29,6;2,259999999999998
2017-04-02;'00 - 01;32,92;28,9;4,020000000000003
2017-04-02;'01 - 02;27,5;26,46;1,0399999999999991
2017-04-02;'02 - 03;26,77;25,51;1,259999999999998
2017-04-02;'03 - 04;26,67;23,94;2,7300000000000004
2017-04-02;'04 - 05;26,49;24,3;2,1899999999999977
2017-04-02;'05 - 06;26,42;22,71;3,710000000000001
2017-04-02;'06 - 07;26,65;23,47;3,1799999999999997
2017-04-02;'07 - 08;27,14;24,14;3,0
2017-04-02;'08 - 09;29,06;25,92;3,139999999999997
2017-04-02;'09 - 10;29,56;28,29;1,2699999999999996
2017-04-02;'10 - 11;28,54;30,72;-2,1799999999999997
2017-04-02;'11 - 12;28,2;29,79;-1,5899999999999999
2017-04-02;'12 - 13;27,22;29,67;-2,450000000000003
2017-04-02;'13 - 14;26,02;24,23;1,7899999999999991
2017-04-02;'14 - 15;21,05;13,57;7,48
2017-04-02;'15 - 16;20,57;11,07;9,5
2017-04-02;'16 - 17;23,31;17,71;5,599999999999998
2017-04-02;'17 - 18;26,0;24,37;1,629999999999999
2017-04-02;'18 - 19;29,6;28,38;1,2200000000000024
2017-04-02;'19 - 20;39,1;38,0;1,1000000000000014
2017-04-02;'20 - 21;42,22;40,03;2,1899999999999977
2017-04-02;'21 - 22;39,92;35,68;4,240000000000002
2017-04-02;'22 - 23;40,51;36,15;4,359999999999999
2017-04-02;'23 - 24;37,78;34,51;3,270000000000003
2017-04-03;'00 - 01;34,38;31,33;3,0500000000000043
2017-04-03;'01 - 02;31,95;29,04;2,91
2017-04-03;'02 - 03;29,88;26,21;3,669999999999998
2017-04-03;'03 - 04;28,75;25,84;2,91
2017-04-03;'04 - 05;28,44;23,51;4,93
2017-04-03;'05 - 06;31,64;29,61;2,030000000000001
2017-04-03;'06 - 07;41,77;43,33;-1,5599999999999952
2017-04-03;'07 - 08;49,28;76,05;-26,769999999999996
2017-04-03;'08 - 09;54,02;72,55;-18,529999999999994
2017-04-03;'09 - 10;50,0;56,87;-6,869999999999997
2017-04-03;'10 - 11;48,43;44,41;4,020000000000003
2017-04-03;'11 - 12;44,95;41,04;3,9100000000000037
2017-04-03;'12 - 13;38,93;36,89;2,039999999999999
2017-04-03;'13 - 14;36,68;37,44;-0,759999999999998
2017-04-03;'14 - 15;32,94;33,93;-0,990000000000002
2017-04-03;'15 - 16;30,91;33,81;-2,900000000000002
2017-04-03;'16 - 17;31,72;34,0;-2,280000000000001
2017-04-03;'17 - 18;32,19;36,6;-4,410000000000004
2017-04-03;'18 - 19;37,46;40,59;-3,1300000000000026
2017-04-03;'19 - 20;41,78;43,93;-2,1499999999999986
2017-04-03;'20 - 21;43,59;45,44;-1,8499999999999943
2017-04-03;'21 - 22;38,97;40,24;-1,2700000000000031
2017-04-03;'22 - 23;35,18;36,56;-1,3800000000000026
2017-04-03;'23 - 24;31,08;31,12;-0,0400000000000027
2017-04-04;'00 - 01;31,57;27,96;3,6099999999999994
2017-04-04;'01 - 02;30,13;27,24;2,8900000000000006
2017-04-04;'02 - 03;29,29;26,79;2,5
2017-04-04;'03 - 04;29,47;26,96;2,509999999999998
2017-04-04;'04 - 05;29,8;27,05;2,75
2017-04-04;'05 - 06;31,83;29,25;2,5799999999999983
2017-04-04;'06 - 07;41,17;38,47;2,700000000000003
2017-04-04;'07 - 08;51,01;44,93;6,079999999999998
2017-04-04;'08 - 09;52,39;46,11;6,280000000000001
2017-04-04;'09 - 10;50,94;42,62;8,32
2017-04-04;'10 - 11;43,3;39,94;3,3599999999999994
2017-04-04;'11 - 12;42,33;37,86;4,469999999999999
2017-04-04;'12 - 13;39,16;36,29;2,8699999999999974
2017-04-04;'13 - 14;37,72;36,09;1,6299999999999955
2017-04-04;'14 - 15;34,6;36,09;-1,490000000000002
2017-04-04;'15 - 16;34,45;34,97;-0,519999999999996
2017-04-04;'16 - 17;34,45;33,62;0,8300000000000054
2017-04-04;'17 - 18;37,49;33,78;3,710000000000001
2017-04-04;'18 - 19;41,59;38,56;3,030000000000001
2017-04-04;'19 - 20;45,26;40,52;4,739999999999995
2017-04-04;'20 - 21;47,57;41,27;6,299999999999997
2017-04-04;'21 - 22;40,07;37,8;2,270000000000003
2017-04-04;'22 - 23;38,91;35,34;3,569999999999993
2017-04-04;'23 - 24;33,04;32,48;0,5600000000000023
2017-04-05;'00 - 01;30,0;31,06;-1,0599999999999987
2017-04-05;'01 - 02;29,64;29,02;0,620000000000001
2017-04-05;'02 - 03;28,39;27,83;0,5600000000000023
2017-04-05;'03 - 04;27,94;27,04;0,9000000000000021
2017-04-05;'04 - 05;27,49;27,34;0,14999999999999858
2017-04-05;'05 - 06;29,65;30,37;-0,7200000000000024
2017-04-05;'06 - 07;37,1;40,63;-3,530000000000001
2017-04-05;'07 - 08;44,2;42,86;1,3400000000000034
2017-04-05;'08 - 09;48,1;44,28;3,8200000000000003
2017-04-05;'09 - 10;44,03;40,42;3,6099999999999994
2017-04-05;'10 - 11;39,02;34,99;4,030000000000001
2017-04-05;'11 - 12;36,98;31,46;5,519999999999996
2017-04-05;'12 - 13;34,03;29,0;5,030000000000001
2017-04-05;'13 - 14;32,89;26,91;5,98
2017-04-05;'14 - 15;30,06;26,62;3,4399999999999977
2017-04-05;'15 - 16;29,53;24,49;5,040000000000003
2017-04-05;'16 - 17;30,01;25,99;4,020000000000003
2017-04-05;'17 - 18;30,06;27,44;2,6199999999999974
2017-04-05;'18 - 19;29,9;28,77;1,129999999999999
2017-04-05;'19 - 20;32,69;31,26;1,4299999999999962
2017-04-05;'20 - 21;35,0;34,83;0,1700000000000017
2017-04-05;'21 - 22;29,93;31,32;-1,3900000000000006
2017-04-05;'22 - 23;27,87;26,42;1,4499999999999993
2017-04-05;'23 - 24;20,0;21,2;-1,1999999999999993
2017-04-06;'00 - 01;12,48;18,02;-5,539999999999999
2017-04-06;'01 - 02;9,87;17,19;-7,320000000000002
2017-04-06;'02 - 03;9,04;16,63;-7,59
2017-04-06;'03 - 04;14,9;23,12;-8,22
2017-04-06;'04 - 05;22,0;28,42;-6,420000000000002
2017-04-06;'05 - 06;24,55;29,94;-5,390000000000001
2017-04-06;'06 - 07;35,96;40,06;-4,100000000000001
2017-04-06;'07 - 08;40,97;45,21;-4,240000000000002
2017-04-06;'08 - 09;40,81;49,34;-8,530000000000001
2017-04-06;'09 - 10;38,26;47,18;-8,920000000000002
2017-04-06;'10 - 11;37,59;43,87;-6,279999999999994
2017-04-06;'11 - 12;35,46;39,2;-3,740000000000002
2017-04-06;'12 - 13;31,07;39,14;-8,07
2017-04-06;'13 - 14;30,08;37,57;-7,490000000000002
2017-04-06;'14 - 15;28,33;34,09;-5,760000000000005
2017-04-06;'15 - 16;28,19;30,63;-2,4399999999999977
2017-04-06;'16 - 17;28,08;29,72;-1,6400000000000006
2017-04-06;'17 - 18;32,12;31,12;0,9999999999999964
2017-04-06;'18 - 19;38,05;33,9;4,149999999999999
2017-04-06;'19 - 20;40,98;35,33;5,649999999999999
2017-04-06;'20 - 21;40,87;36,69;4,18
2017-04-06;'21 - 22;38,04;34,39;3,6499999999999986
2017-04-06;'22 - 23;34,27;34,38;-0,10999999999999943
2017-04-06;'23 - 24;27,79;30,75;-2,960000000000001
2017-04-07;'00 - 01;24,99;27,41;-2,4200000000000017
2017-04-07;'01 - 02;23,02;22,83;0,19000000000000128
2017-04-07;'02 - 03;18,31;21,17;-2,860000000000003
2017-04-07;'03 - 04;19,17;23,92;-4,75
2017-04-07;'04 - 05;20,87;27,72;-6,849999999999998
2017-04-07;'05 - 06;27,07;33,17;-6,100000000000001
2017-04-07;'06 - 07;32,05;37,32;-5,270000000000003
2017-04-07;'07 - 08;39,97;43,69;-3,719999999999999
2017-04-07;'08 - 09;41,57;42,49;-0,9200000000000017
2017-04-07;'09 - 10;40,94;36,74;4,199999999999996
2017-04-07;'10 - 11;39,98;34,36;5,619999999999997
2017-04-07;'11 - 12;40,02;32,28;7,740000000000002
2017-04-07;'12 - 13;38,14;29,58;8,560000000000002
2017-04-07;'13 - 14;35,29;27,19;8,099999999999998
2017-04-07;'14 - 15;32,67;26,22;6,450000000000003
2017-04-07;'15 - 16;32,97;27,06;5,91
2017-04-07;'16 - 17;32,98;27,58;5,399999999999999
2017-04-07;'17 - 18;36,09;29,06;7,030000000000005
2017-04-07;'18 - 19;39,12;34,82;4,299999999999997
2017-04-07;'19 - 20;39,91;36,51;3,3999999999999986
2017-04-07;'20 - 21;39,96;38,03;1,9299999999999997
2017-04-07;'21 - 22;39,31;36,7;2,6099999999999994
2017-04-07;'22 - 23;39,61;36,7;2,9099999999999966
2017-04-07;'23 - 24;37,93;36,69;1,240000000000002
2017-04-08;'00 - 01;32,71;36,51;-3,799999999999997
2017-04-08;'01 - 02;32,28;35,07;-2,789999999999999
2017-04-08;'02 - 03;32,81;33,88;-1,0700000000000003
2017-04-08;'03 - 04;31,5;30,33;1,1700000000000017
2017-04-08;'04 - 05;30,44;30,53;-0,08999999999999986
2017-04-08;'05 - 06;31,7;32,21;-0,5100000000000016
2017-04-08;'06 - 07;34,72;35,52;-0,8000000000000043
2017-04-08;'07 - 08;37,91;35,59;2,319999999999993
2017-04-08;'08 - 09;39,43;35,06;4,369999999999997
2017-04-08;'09 - 10;38,99;35,8;3,190000000000005
2017-04-08;'10 - 11;36,5;34,48;2,020000000000003
2017-04-08;'11 - 12;34,94;33,45;1,4899999999999949
2017-04-08;'12 - 13;30,66;30,02;0,6400000000000006
2017-04-08;'13 - 14;29,5;27,34;2,16
2017-04-08;'14 - 15;27,81;26,72;1,0899999999999999
2017-04-08;'15 - 16;27,53;26,33;1,2000000000000028
2017-04-08;'16 - 17;28,28;26,99;1,2900000000000027
2017-04-08;'17 - 18;30,02;28,2;1,8200000000000003
2017-04-08;'18 - 19;35,85;34,34;1,509999999999998
2017-04-08;'19 - 20;39,3;37,67;1,6299999999999955
2017-04-08;'20 - 21;41,88;38,75;3,1300000000000026
2017-04-08;'21 - 22;41,58;36,85;4,729999999999997
2017-04-08;'22 - 23;42,07;37,92;4,149999999999999
2017-04-08;'23 - 24;39,02;36,73;2,2900000000000063
2017-04-09;'00 - 01;33,98;31,21;2,769999999999996
2017-04-09;'01 - 02;31,06;27,54;3,5199999999999996
2017-04-09;'02 - 03;31,04;25,89;5,149999999999999
2017-04-09;'03 - 04;27,54;24,16;3,379999999999999
2017-04-09;'04 - 05;28,46;24,83;3,6300000000000026
2017-04-09;'05 - 06;27,79;23,37;4,419999999999998
2017-04-09;'06 - 07;28,48;25,31;3,1700000000000017
2017-04-09;'07 - 08;30,52;25,44;5,079999999999998
2017-04-09;'08 - 09;30,63;25,1;5,529999999999998
2017-04-09;'09 - 10;29,44;28,27;1,1700000000000017
2017-04-09;'10 - 11;27,78;24,98;2,8000000000000007
2017-04-09;'11 - 12;26,4;23,4;3,0
2017-04-09;'12 - 13;24,04;22,21;1,8299999999999983
2017-04-09;'13 - 14;20,79;14,93;5,859999999999999
2017-04-09;'14 - 15;12,98;8,61;4,370000000000001
2017-04-09;'15 - 16;15,0;12,15;2,8499999999999996
2017-04-09;'16 - 17;20,07;15,09;4,98
2017-04-09;'17 - 18;24,44;22,8;1,6400000000000006
2017-04-09;'18 - 19;32,4;31,57;0,8299999999999983
2017-04-09;'19 - 20;38,24;37,48;0,7600000000000051
2017-04-09;'20 - 21;39,53;39,12;0,4100000000000037
2017-04-09;'21 - 22;37,57;38,58;-1,009999999999998
2017-04-09;'22 - 23;35,2;37,31;-2,1099999999999994
2017-04-09;'23 - 24;24,08;31,37;-7,290000000000003
2017-04-10;'00 - 01;26,03;23,72;2,3100000000000023
2017-04-10;'01 - 02;23,02;18,22;4,800000000000001
2017-04-10;'02 - 03;20,36;16,26;4,099999999999998
2017-04-10;'03 - 04;12,26;10,38;1,879999999999999
2017-04-10;'04 - 05;19,95;13,25;6,699999999999999
2017-04-10;'05 - 06;26,08;18,58;7,5
2017-04-10;'06 - 07;38,93;31,96;6,969999999999999
2017-04-10;'07 - 08;38,93;34,31;4,619999999999997
2017-04-10;'08 - 09;38,09;29,69;8,400000000000002
2017-04-10;'09 - 10;35,25;28,31;6,940000000000001
2017-04-10;'10 - 11;30,89;28,44;2,4499999999999993
2017-04-10;'11 - 12;27,57;27,48;0,08999999999999986
2017-04-10;'12 - 13;24,01;25,54;-1,5299999999999976
2017-04-10;'13 - 14;17,91;22,06;-4,149999999999999
2017-04-10;'14 - 15;9,37;16,62;-7,250000000000002
2017-04-10;'15 - 16;17,92;18,9;-0,9799999999999969
2017-04-10;'16 - 17;21,63;21,15;0,4800000000000004
2017-04-10;'17 - 18;26,2;25,5;0,6999999999999993
2017-04-10;'18 - 19;32,26;29,69;2,5699999999999967
2017-04-10;'19 - 20;38,32;33,36;4,960000000000001
2017-04-10;'20 - 21;38,74;37,99;0,75
2017-04-10;'21 - 22;37,95;33,72;4,230000000000004
2017-04-10;'22 - 23;31,29;32,57;-1,2800000000000011
2017-04-10;'23 - 24;24,02;27,25;-3,2300000000000004
2017-04-11;'00 - 01;24,83;29,43;-4,600000000000001
2017-04-11;'01 - 02;23,52;29,63;-6,109999999999999
2017-04-11;'02 - 03;23,55;29,7;-6,149999999999999
2017-04-11;'03 - 04;23,53;28,96;-5,43
2017-04-11;'04 - 05;25,63;31,39;-5,760000000000002
2017-04-11;'05 - 06;28,12;31,7;-3,5799999999999983
2017-04-11;'06 - 07;37,91;37,87;0,03999999999999915
2017-04-11;'07 - 08;41,52;42,48;-0,9599999999999937
2017-04-11;'08 - 09;43,5;42,25;1,25
2017-04-11;'09 - 10;40,93;38,3;2,6300000000000026
2017-04-11;'10 - 11;37,45;32,32;5,130000000000003
2017-04-11;'11 - 12;34,16;32,99;1,1699999999999946
2017-04-11;'12 - 13;31,0;30,86;0,14000000000000057
2017-04-11;'13 - 14;29,66;30,79;-1,129999999999999
2017-04-11;'14 - 15;29,98;31,3;-1,3200000000000003
2017-04-11;'15 - 16;31,9;32,34;-0,44000000000000483
2017-04-11;'16 - 17;31,83;31,4;0,4299999999999997
2017-04-11;'17 - 18;35,3;34,2;1,0999999999999943
2017-04-11;'18 - 19;37,95;37,35;0,6000000000000014
2017-04-11;'19 - 20;43,1;40,29;2,8100000000000023
2017-04-11;'20 - 21;43,27;41,03;2,240000000000002
2017-04-11;'21 - 22;38,38;37,01;1,3700000000000045
2017-04-11;'22 - 23;37,08;37,73;-0,6499999999999986
2017-04-11;'23 - 24;30,17;33,18;-3,009999999999998
2017-04-12;'00 - 01;25,99;29,78;-3,7900000000000027
2017-04-12;'01 - 02;24,42;28,96;-4,539999999999999
2017-04-12;'02 - 03;23,02;25,13;-2,1099999999999994
2017-04-12;'03 - 04;20,5;24,27;-3,7699999999999996
2017-04-12;'04 - 05;23,01;23,11;-0,09999999999999787
2017-04-12;'05 - 06;23,09;28,14;-5,050000000000001
2017-04-12;'06 - 07;31,02;33,75;-2,7300000000000004
2017-04-12;'07 - 08;36,44;38,53;-2,0900000000000034
2017-04-12;'08 - 09;37,95;34,76;3,190000000000005
2017-04-12;'09 - 10;34,02;32,29;1,730000000000004
2017-04-12;'10 - 11;29,29;32,72;-3,4299999999999997
2017-04-12;'11 - 12;27,35;30,85;-3,5
2017-04-12;'12 - 13;23,65;25,62;-1,9700000000000024
2017-04-12;'13 - 14;23,06;22,45;0,6099999999999994
2017-04-12;'14 - 15;23,4;17,36;6,039999999999999
2017-04-12;'15 - 16;23,05;17,01;6,039999999999999
2017-04-12;'16 - 17;26,06;17,86;8,2
2017-04-12;'17 - 18;27,56;23,57;3,9899999999999984
2017-04-12;'18 - 19;31,34;29,93;1,4100000000000001
2017-04-12;'19 - 20;33,78;32,65;1,1300000000000026
2017-04-12;'20 - 21;34,11;34,2;-0,09000000000000341
2017-04-12;'21 - 22;31,95;32,38;-0,43000000000000327
2017-04-12;'22 - 23;27,32;31,19;-3,870000000000001
2017-04-12;'23 - 24;23,05;27,02;-3,969999999999999
2017-04-13;'00 - 01;18,01;26,15;-8,139999999999997
2017-04-13;'01 - 02;16,01;26,12;-10,11
2017-04-13;'02 - 03;17,95;26,67;-8,720000000000002
2017-04-13;'03 - 04;19,8;25,4;-5,599999999999998
2017-04-13;'04 - 05;20,02;24,6;-4,580000000000002
2017-04-13;'05 - 06;26,76;33,8;-7,039999999999996
2017-04-13;'06 - 07;31,95;36,94;-4,989999999999998
2017-04-13;'07 - 08;35,95;40,96;-5,009999999999998
2017-04-13;'08 - 09;35,99;40,69;-4,699999999999996
2017-04-13;'09 - 10;33,48;39,02;-5,540000000000006
2017-04-13;'10 - 11;31,06;36,28;-5,220000000000002
2017-04-13;'11 - 12;28,96;34,44;-5,479999999999997
2017-04-13;'12 - 13;27,01;33,35;-6,34
2017-04-13;'13 - 14;24,45;33,17;-8,720000000000002
2017-04-13;'14 - 15;24,02;31,06;-7,039999999999999
2017-04-13;'15 - 16;26,57;32,05;-5,479999999999997
2017-04-13;'16 - 17;27,59;31,09;-3,5
2017-04-13;'17 - 18;30,03;33,0;-2,969999999999999
2017-04-13;'18 - 19;35,93;37,71;-1,7800000000000011
2017-04-13;'19 - 20;40,0;38,35;1,6499999999999986
2017-04-13;'20 - 21;42,24;41,7;0,5399999999999991
2017-04-13;'21 - 22;38,91;37,95;0,9599999999999937
2017-04-13;'22 - 23;36,82;37,19;-0,36999999999999744
2017-04-13;'23 - 24;32,97;32,67;0,29999999999999716
2017-04-14;'00 - 01;30,66;27,68;2,9800000000000004
2017-04-14;'01 - 02;26,78;26,66;0,120000000000001
2017-04-14;'02 - 03;26,96;27,3;-0,33999999999999986
2017-04-14;'03 - 04;26,87;26,8;0,07000000000000028
