date;hour;dayAheadPrice
2016-02-02;'04 - 05;0,09
2016-02-03;'04 - 05;9,04
2016-02-04;'04 - 05;13,93
2016-02-05;'04 - 05;21,18
2016-02-06;'04 - 05;13,78
2016-02-07;'04 - 05;0,93
2016-02-01;'05 - 06;14,26
2016-02-02;'05 - 06;9,52
2016-02-03;'05 - 06;13,74
2016-02-04;'05 - 06;17,01
2016-02-05;'05 - 06;21,18
2016-02-06;'05 - 06;13,98
2016-02-07;'05 - 06;0,08
2016-02-01;'06 - 07;23,93
2016-02-02;'06 - 07;15,68
2016-02-03;'06 - 07;21,41
2016-02-04;'06 - 07;22,43
2016-02-05;'06 - 07;25,97
2016-02-06;'06 - 07;15,05
2016-02-07;'06 - 07;-0,92
2016-02-01;'07 - 08;35,9
2016-02-02;'07 - 08;22,92
2016-02-03;'07 - 08;33,25
2016-02-04;'07 - 08;31,96
2016-02-05;'07 - 08;33,92
2016-02-06;'07 - 08;16,08
2016-02-07;'07 - 08;1,13
2016-02-01;'08 - 09;37,99
2016-02-02;'08 - 09;22,99
2016-02-03;'08 - 09;35,0
2016-02-04;'08 - 09;30,91
2016-02-05;'08 - 09;37,48
2016-02-06;'08 - 09;18,02
2016-02-07;'08 - 09;5,74
2016-02-01;'09 - 10;36,05
2016-02-02;'09 - 10;22,15
2016-02-03;'09 - 10;33,96
2016-02-04;'09 - 10;27,93
2016-02-05;'09 - 10;35,25
2016-02-06;'09 - 10;19,34
2016-02-07;'09 - 10;8,01
2016-02-01;'10 - 11;33,34
2016-02-02;'10 - 11;22,16
2016-02-03;'10 - 11;25,44
2016-02-04;'10 - 11;29,19
2016-02-05;'10 - 11;36,5
2016-02-06;'10 - 11;17,1
2016-02-07;'10 - 11;12,92
2016-02-01;'11 - 12;29,24
2016-02-02;'11 - 12;22,53
2016-02-03;'11 - 12;22,93
2016-02-04;'11 - 12;30,22
2016-02-05;'11 - 12;35,94
2016-02-06;'11 - 12;16,5
2016-02-07;'11 - 12;13,79
2016-02-01;'12 - 13;24,99
2016-02-02;'12 - 13;22,08
2016-02-03;'12 - 13;21,46
2016-02-04;'12 - 13;27,97
2016-02-05;'12 - 13;34,36
2016-02-06;'12 - 13;16,09
2016-02-07;'12 - 13;13,84
2016-02-01;'13 - 14;21,96
2016-02-02;'13 - 14;22,09
2016-02-03;'13 - 14;20,95
2016-02-04;'13 - 14;26,87
2016-02-05;'13 - 14;31,95
2016-02-06;'13 - 14;15,11
2016-02-07;'13 - 14;12,19
2016-02-01;'14 - 15;18,34
2016-02-02;'14 - 15;22,19
2016-02-03;'14 - 15;22,93
2016-02-04;'14 - 15;25,85
2016-02-05;'14 - 15;27,74
2016-02-06;'14 - 15;13,99
2016-02-07;'14 - 15;11,76
2016-02-01;'15 - 16;17,97
2016-02-02;'15 - 16;23,35
2016-02-03;'15 - 16;23,02
2016-02-04;'15 - 16;27,94
2016-02-05;'15 - 16;25,33
2016-02-06;'15 - 16;15,29
2016-02-07;'15 - 16;10,01
2016-02-01;'16 - 17;18,24
2016-02-02;'16 - 17;23,31
2016-02-03;'16 - 17;26,4
2016-02-04;'16 - 17;27,81
2016-02-05;'16 - 17;24,78
2016-02-06;'16 - 17;17,01
2016-02-07;'16 - 17;13,32
2016-02-01;'17 - 18;23,37
2016-02-02;'17 - 18;28,42
2016-02-03;'17 - 18;32,62
2016-02-04;'17 - 18;35,0
2016-02-05;'17 - 18;29,96
2016-02-06;'17 - 18;19,97
2016-02-07;'17 - 18;16,64
2016-02-01;'18 - 19;23,95
2016-02-02;'18 - 19;29,99
2016-02-03;'18 - 19;36,69
2016-02-04;'18 - 19;42,18
2016-02-05;'18 - 19;33,09
2016-02-06;'18 - 19;23,15
2016-02-07;'18 - 19;22,17
2016-02-01;'19 - 20;22,65
2016-02-02;'19 - 20;24,61
2016-02-03;'19 - 20;36,19
2016-02-04;'19 - 20;39,01
2016-02-05;'19 - 20;28,01
2016-02-06;'19 - 20;21,02
2016-02-07;'19 - 20;17,28
2016-02-01;'20 - 21;17,75
2016-02-02;'20 - 21;22,51
2016-02-03;'20 - 21;30,13
2016-02-04;'20 - 21;32,04
2016-02-05;'20 - 21;25,7
2016-02-06;'20 - 21;16,07
2016-02-07;'20 - 21;17,88
2016-02-01;'21 - 22;14,63
2016-02-02;'21 - 22;17,59
2016-02-03;'21 - 22;23,75
2016-02-04;'21 - 22;26,96
2016-02-05;'21 - 22;23,12
2016-02-06;'21 - 22;12,71
2016-02-07;'21 - 22;13,79
2016-02-01;'22 - 23;14,16
2016-02-02;'22 - 23;14,18
2016-02-03;'22 - 23;22,41
2016-02-04;'22 - 23;27,83
2016-02-05;'22 - 23;24,55
2016-02-06;'22 - 23;15,04
2016-02-07;'22 - 23;15,04
2016-02-01;'23 - 24;8,44
2016-02-02;'23 - 24;9,53
2016-02-03;'23 - 24;17,13
2016-02-04;'23 - 24;23,98
2016-02-05;'23 - 24;22,71
2016-02-06;'23 - 24;11,74
2016-02-07;'23 - 24;9,29
2016-02-08;'00 - 01;10,02
2016-02-09;'00 - 01;-19,94
2016-02-10;'00 - 01;13,08
2016-02-11;'00 - 01;17,72
2016-02-12;'00 - 01;22,81
2016-02-13;'00 - 01;22,23
2016-02-14;'00 - 01;13,06
2016-02-08;'01 - 02;7,99
2016-02-09;'01 - 02;-12,34
2016-02-10;'01 - 02;13,68
2016-02-11;'01 - 02;17,46
2016-02-12;'01 - 02;21,59
2016-02-13;'01 - 02;21,1
2016-02-14;'01 - 02;10,28
2016-02-08;'02 - 03;5,24
2016-02-09;'02 - 03;-19,95
2016-02-10;'02 - 03;13,06
2016-02-11;'02 - 03;16,91
2016-02-12;'02 - 03;21,3
2016-02-13;'02 - 03;20,21
2016-02-14;'02 - 03;8,48
2016-02-08;'03 - 04;1,16
2016-02-09;'03 - 04;-19,3
2016-02-10;'03 - 04;13,41
2016-02-11;'03 - 04;16,97
2016-02-12;'03 - 04;19,86
2016-02-13;'03 - 04;19,94
2016-02-14;'03 - 04;5,09
2016-02-08;'04 - 05;1,4
2016-02-09;'04 - 05;-5,52
2016-02-10;'04 - 05;14,3
2016-02-11;'04 - 05;17,66
2016-02-12;'04 - 05;20,69
2016-02-13;'04 - 05;19,9
2016-02-14;'04 - 05;4,21
2016-02-08;'05 - 06;7,32
2016-02-09;'05 - 06;2,79
2016-02-10;'05 - 06;16,2
2016-02-11;'05 - 06;18,55
2016-02-12;'05 - 06;21,64
2016-02-13;'05 - 06;19,98
2016-02-14;'05 - 06;4,75
2016-02-08;'06 - 07;12,32
2016-02-09;'06 - 07;16,98
2016-02-10;'06 - 07;22,8
2016-02-11;'06 - 07;20,84
2016-02-12;'06 - 07;27,18
2016-02-13;'06 - 07;19,9
2016-02-14;'06 - 07;5,3
2016-02-08;'07 - 08;16,17
2016-02-09;'07 - 08;19,75
2016-02-10;'07 - 08;30,59
2016-02-11;'07 - 08;30,82
2016-02-12;'07 - 08;36,43
2016-02-13;'07 - 08;21,48
2016-02-14;'07 - 08;8,76
2016-02-08;'08 - 09;16,55
2016-02-09;'08 - 09;23,43
2016-02-10;'08 - 09;32,05
2016-02-11;'08 - 09;25,34
2016-02-12;'08 - 09;37,3
2016-02-13;'08 - 09;28,38
2016-02-14;'08 - 09;11,81
2016-02-08;'09 - 10;16,41
2016-02-09;'09 - 10;20,99
2016-02-10;'09 - 10;32,42
2016-02-11;'09 - 10;22,84
2016-02-12;'09 - 10;34,97
2016-02-13;'09 - 10;30,36
2016-02-14;'09 - 10;15,03
2016-02-08;'10 - 11;16,56
2016-02-09;'10 - 11;23,9
2016-02-10;'10 - 11;30,94
2016-02-11;'10 - 11;21,12
2016-02-12;'10 - 11;34,7
2016-02-13;'10 - 11;30,09
2016-02-14;'10 - 11;17,46
2016-02-08;'11 - 12;16,61
2016-02-09;'11 - 12;24,93
2016-02-10;'11 - 12;29,98
2016-02-11;'11 - 12;24,74
2016-02-12;'11 - 12;33,48
2016-02-13;'11 - 12;29,84
2016-02-14;'11 - 12;18,01
2016-02-08;'12 - 13;16,35
2016-02-09;'12 - 13;27,03
2016-02-10;'12 - 13;25,97
2016-02-11;'12 - 13;23,72
2016-02-12;'12 - 13;30,0
2016-02-13;'12 - 13;26,75
2016-02-14;'12 - 13;17,69
2016-02-08;'13 - 14;16,1
2016-02-09;'13 - 14;28,69
2016-02-10;'13 - 14;27,74
2016-02-11;'13 - 14;23,01
2016-02-12;'13 - 14;26,93
2016-02-13;'13 - 14;23,93
2016-02-14;'13 - 14;17,34
2016-02-08;'14 - 15;16,15
2016-02-09;'14 - 15;27,44
2016-02-10;'14 - 15;27,44
2016-02-11;'14 - 15;21,03
2016-02-12;'14 - 15;25,62
2016-02-13;'14 - 15;21,37
2016-02-14;'14 - 15;16,27
2016-02-08;'15 - 16;16,35
2016-02-09;'15 - 16;26,97
2016-02-10;'15 - 16;27,77
2016-02-11;'15 - 16;30,0
2016-02-12;'15 - 16;25,0
2016-02-13;'15 - 16;21,15
2016-02-14;'15 - 16;15,13
2016-02-08;'16 - 17;15,94
2016-02-09;'16 - 17;27,24
2016-02-10;'16 - 17;28,68
2016-02-11;'16 - 17;31,58
2016-02-12;'16 - 17;27,18
2016-02-13;'16 - 17;20,96
2016-02-14;'16 - 17;16,96
2016-02-08;'17 - 18;20,88
2016-02-09;'17 - 18;31,01
2016-02-10;'17 - 18;32,1
2016-02-11;'17 - 18;36,0
2016-02-12;'17 - 18;34,56
2016-02-13;'17 - 18;24,69
2016-02-14;'17 - 18;21,21
2016-02-08;'18 - 19;27,26
2016-02-09;'18 - 19;39,98
2016-02-10;'18 - 19;36,59
2016-02-11;'18 - 19;41,02
2016-02-12;'18 - 19;40,36
2016-02-13;'18 - 19;29,65
2016-02-14;'18 - 19;29,94
2016-02-08;'19 - 20;21,02
2016-02-09;'19 - 20;34,06
2016-02-10;'19 - 20;29,44
2016-02-11;'19 - 20;41,34
2016-02-12;'19 - 20;35,56
2016-02-13;'19 - 20;24,61
2016-02-14;'19 - 20;30,38
2016-02-08;'20 - 21;15,24
2016-02-09;'20 - 21;28,77
2016-02-10;'20 - 21;23,18
2016-02-11;'20 - 21;32,98
2016-02-12;'20 - 21;29,96
2016-02-13;'20 - 21;19,91
2016-02-14;'20 - 21;23,57
2016-02-08;'21 - 22;12,52
2016-02-09;'21 - 22;23,97
2016-02-10;'21 - 22;21,66
2016-02-11;'21 - 22;29,96
2016-02-12;'21 - 22;26,45
2016-02-13;'21 - 22;18,7
2016-02-14;'21 - 22;20,21
2016-02-08;'22 - 23;12,11
2016-02-09;'22 - 23;20,78
2016-02-10;'22 - 23;21,94
2016-02-11;'22 - 23;29,46
2016-02-12;'22 - 23;27,18
2016-02-13;'22 - 23;18,47
2016-02-14;'22 - 23;20,33
2016-02-08;'23 - 24;9,72
2016-02-09;'23 - 24;15,99
2016-02-10;'23 - 24;18,88
2016-02-11;'23 - 24;26,1
2016-02-12;'23 - 24;25,45
2016-02-13;'23 - 24;16,88
2016-02-14;'23 - 24;17,52
2016-02-15;'00 - 01;16,57
2016-02-16;'00 - 01;22,37
2016-02-17;'00 - 01;18,97
2016-02-18;'00 - 01;20,74
2016-02-19;'00 - 01;21,85
2016-02-20;'00 - 01;18,3
2016-02-21;'00 - 01;9,37
2016-02-15;'01 - 02;16,0
2016-02-16;'01 - 02;22,32
2016-02-17;'01 - 02;18,86
2016-02-18;'01 - 02;20,57
2016-02-19;'01 - 02;21,44
2016-02-20;'01 - 02;16,82
2016-02-21;'01 - 02;6,52
2016-02-15;'02 - 03;14,36
2016-02-16;'02 - 03;22,31
2016-02-17;'02 - 03;18,7
2016-02-18;'02 - 03;18,87
2016-02-19;'02 - 03;21,75
2016-02-20;'02 - 03;11,54
2016-02-21;'02 - 03;5,09
2016-02-15;'03 - 04;13,14
2016-02-16;'03 - 04;22,04
2016-02-17;'03 - 04;18,74
2016-02-18;'03 - 04;19,88
2016-02-19;'03 - 04;22,19
2016-02-20;'03 - 04;9,69
2016-02-21;'03 - 04;3,14
2016-02-15;'04 - 05;12,68
2016-02-16;'04 - 05;21,83
2016-02-17;'04 - 05;19,58
2016-02-18;'04 - 05;19,89
2016-02-19;'04 - 05;22,37
2016-02-20;'04 - 05;9,52
2016-02-21;'04 - 05;0,46
2016-02-15;'05 - 06;14,65
2016-02-16;'05 - 06;22,74
2016-02-17;'05 - 06;19,0
2016-02-18;'05 - 06;20,33
2016-02-19;'05 - 06;19,46
2016-02-20;'05 - 06;5,01
2016-02-21;'05 - 06;0,13
2016-02-15;'06 - 07;21,12
2016-02-16;'06 - 07;29,39
2016-02-17;'06 - 07;22,75
2016-02-18;'06 - 07;23,16
2016-02-19;'06 - 07;27,83
2016-02-20;'06 - 07;5,06
2016-02-21;'06 - 07;-0,05
2016-02-15;'07 - 08;32,18
2016-02-16;'07 - 08;40,43
2016-02-17;'07 - 08;30,97
2016-02-18;'07 - 08;35,53
2016-02-19;'07 - 08;34,98
2016-02-20;'07 - 08;9,09
2016-02-21;'07 - 08;0,13
2016-02-15;'08 - 09;30,11
2016-02-16;'08 - 09;42,46
2016-02-17;'08 - 09;31,71
2016-02-18;'08 - 09;39,92
2016-02-19;'08 - 09;38,49
2016-02-20;'08 - 09;8,69
2016-02-21;'08 - 09;5,62
2016-02-15;'09 - 10;31,72
2016-02-16;'09 - 10;42,42
2016-02-17;'09 - 10;29,95
2016-02-18;'09 - 10;34,97
2016-02-19;'09 - 10;34,95
2016-02-20;'09 - 10;13,43
2016-02-21;'09 - 10;10,81
2016-02-15;'10 - 11;30,91
2016-02-16;'10 - 11;37,91
2016-02-17;'10 - 11;23,53
2016-02-18;'10 - 11;29,92
2016-02-19;'10 - 11;34,95
2016-02-20;'10 - 11;16,36
2016-02-21;'10 - 11;13,07
2016-02-15;'11 - 12;29,93
2016-02-16;'11 - 12;35,72
2016-02-17;'11 - 12;24,77
2016-02-18;'11 - 12;25,98
2016-02-19;'11 - 12;37,91
2016-02-20;'11 - 12;17,0
2016-02-21;'11 - 12;14,94
2016-02-15;'12 - 13;27,22
2016-02-16;'12 - 13;33,07
2016-02-17;'12 - 13;23,55
2016-02-18;'12 - 13;23,77
2016-02-19;'12 - 13;31,55
2016-02-20;'12 - 13;16,96
2016-02-21;'12 - 13;14,95
2016-02-15;'13 - 14;25,39
2016-02-16;'13 - 14;32,77
2016-02-17;'13 - 14;24,72
2016-02-18;'13 - 14;24,53
2016-02-19;'13 - 14;27,93
2016-02-20;'13 - 14;15,94
2016-02-21;'13 - 14;10,6
2016-02-15;'14 - 15;24,81
2016-02-16;'14 - 15;31,7
2016-02-17;'14 - 15;25,91
2016-02-18;'14 - 15;25,13
2016-02-19;'14 - 15;25,25
2016-02-20;'14 - 15;15,77
2016-02-21;'14 - 15;7,71
2016-02-15;'15 - 16;24,4
2016-02-16;'15 - 16;32,09
2016-02-17;'15 - 16;29,9
2016-02-18;'15 - 16;29,04
2016-02-19;'15 - 16;25,09
2016-02-20;'15 - 16;16,05
2016-02-21;'15 - 16;4,95
2016-02-15;'16 - 17;24,93
2016-02-16;'16 - 17;34,88
2016-02-17;'16 - 17;30,67
2016-02-18;'16 - 17;32,0
2016-02-19;'16 - 17;24,84
2016-02-20;'16 - 17;16,15
2016-02-21;'16 - 17;7,69
2016-02-15;'17 - 18;28,45
2016-02-16;'17 - 18;39,81
2016-02-17;'17 - 18;38,06
2016-02-18;'17 - 18;38,74
2016-02-19;'17 - 18;30,04
2016-02-20;'17 - 18;18,99
2016-02-21;'17 - 18;14,34
2016-02-15;'18 - 19;35,19
2016-02-16;'18 - 19;53,46
2016-02-17;'18 - 19;40,87
2016-02-18;'18 - 19;45,08
2016-02-19;'18 - 19;34,94
2016-02-20;'18 - 19;24,22
2016-02-21;'18 - 19;18,61
2016-02-15;'19 - 20;32,19
2016-02-16;'19 - 20;49,71
2016-02-17;'19 - 20;33,96
2016-02-18;'19 - 20;38,06
2016-02-19;'19 - 20;27,99
2016-02-20;'19 - 20;23,49
2016-02-21;'19 - 20;18,2
2016-02-15;'20 - 21;30,05
2016-02-16;'20 - 21;33,96
2016-02-17;'20 - 21;29,94
2016-02-18;'20 - 21;32,24
2016-02-19;'20 - 21;23,69
2016-02-20;'20 - 21;18,96
2016-02-21;'20 - 21;12,0
2016-02-15;'21 - 22;24,39
2016-02-16;'21 - 22;27,0
2016-02-17;'21 - 22;24,05
2016-02-18;'21 - 22;25,95
2016-02-19;'21 - 22;24,93
2016-02-20;'21 - 22;13,92
2016-02-21;'21 - 22;12,64
2016-02-15;'22 - 23;25,87
2016-02-16;'22 - 23;24,98
2016-02-17;'22 - 23;24,25
2016-02-18;'22 - 23;23,09
2016-02-19;'22 - 23;23,38
2016-02-20;'22 - 23;11,79
2016-02-21;'22 - 23;13,94
2016-02-15;'23 - 24;22,39
2016-02-16;'23 - 24;21,48
2016-02-17;'23 - 24;22,73
2016-02-18;'23 - 24;21,34
2016-02-19;'23 - 24;18,9
2016-02-20;'23 - 24;7,81
2016-02-21;'23 - 24;9,31
2016-02-22;'00 - 01;-4,93
2016-02-23;'00 - 01;17,81
2016-02-24;'00 - 01;18,04
2016-02-25;'00 - 01;24,04
2016-02-26;'00 - 01;21,66
2016-02-27;'00 - 01;26,94
2016-02-28;'00 - 01;19,9
2016-02-22;'01 - 02;-4,98
2016-02-23;'01 - 02;14,28
2016-02-24;'01 - 02;16,59
2016-02-25;'01 - 02;22,58
2016-02-26;'01 - 02;21,69
2016-02-27;'01 - 02;23,02
2016-02-28;'01 - 02;18,39
2016-02-22;'02 - 03;-5,08
2016-02-23;'02 - 03;17,23
2016-02-24;'02 - 03;13,61
2016-02-25;'02 - 03;21,26
2016-02-26;'02 - 03;21,11
2016-02-27;'02 - 03;21,77
2016-02-28;'02 - 03;18,01
2016-02-22;'03 - 04;-1,02
2016-02-23;'03 - 04;17,47
2016-02-24;'03 - 04;13,66
2016-02-25;'03 - 04;20,09
2016-02-26;'03 - 04;20,0
2016-02-27;'03 - 04;19,76
2016-02-28;'03 - 04;17,62
2016-02-22;'04 - 05;-0,97
2016-02-23;'04 - 05;17,83
2016-02-24;'04 - 05;17,43
2016-02-25;'04 - 05;19,94
2016-02-26;'04 - 05;21,02
2016-02-27;'04 - 05;19,83
2016-02-28;'04 - 05;17,31
2016-02-22;'05 - 06;7,63
2016-02-23;'05 - 06;19,15
2016-02-24;'05 - 06;18,92
2016-02-25;'05 - 06;21,7
2016-02-26;'05 - 06;22,07
2016-02-27;'05 - 06;20,16
2016-02-28;'05 - 06;17,46
2016-02-22;'06 - 07;18,05
2016-02-23;'06 - 07;27,32
2016-02-24;'06 - 07;23,15
2016-02-25;'06 - 07;27,19
2016-02-26;'06 - 07;27,35
2016-02-27;'06 - 07;21,18
2016-02-28;'06 - 07;17,51
2016-02-22;'07 - 08;26,38
2016-02-23;'07 - 08;30,62
2016-02-24;'07 - 08;33,69
2016-02-25;'07 - 08;36,04
2016-02-26;'07 - 08;32,93
2016-02-27;'07 - 08;22,76
2016-02-28;'07 - 08;17,58
2016-02-22;'08 - 09;27,92
2016-02-23;'08 - 09;31,9
2016-02-24;'08 - 09;30,99
2016-02-25;'08 - 09;38,29
2016-02-26;'08 - 09;36,08
2016-02-27;'08 - 09;25,71
2016-02-28;'08 - 09;17,9
2016-02-22;'09 - 10;23,97
2016-02-23;'09 - 10;31,09
2016-02-24;'09 - 10;25,04
2016-02-25;'09 - 10;34,44
2016-02-26;'09 - 10;33,48
2016-02-27;'09 - 10;26,79
2016-02-28;'09 - 10;19,02
2016-02-22;'10 - 11;23,11
2016-02-23;'10 - 11;29,19
2016-02-24;'10 - 11;23,41
2016-02-25;'10 - 11;32,12
2016-02-26;'10 - 11;31,68
2016-02-27;'10 - 11;23,24
2016-02-28;'10 - 11;19,01
2016-02-22;'11 - 12;23,93
2016-02-23;'11 - 12;30,68
2016-02-24;'11 - 12;22,56
2016-02-25;'11 - 12;30,44
2016-02-26;'11 - 12;29,5
2016-02-27;'11 - 12;21,17
2016-02-28;'11 - 12;19,02
2016-02-22;'12 - 13;24,0
2016-02-23;'12 - 13;25,92
2016-02-24;'12 - 13;22,03
2016-02-25;'12 - 13;26,55
2016-02-26;'12 - 13;27,47
2016-02-27;'12 - 13;19,92
2016-02-28;'12 - 13;16,6
2016-02-22;'13 - 14;24,52
2016-02-23;'13 - 14;24,96
2016-02-24;'13 - 14;22,05
2016-02-25;'13 - 14;26,01
2016-02-26;'13 - 14;25,06
2016-02-27;'13 - 14;19,49
2016-02-28;'13 - 14;14,06
2016-02-22;'14 - 15;23,98
2016-02-23;'14 - 15;23,9
2016-02-24;'14 - 15;22,56
2016-02-25;'14 - 15;25,0
2016-02-26;'14 - 15;24,0
2016-02-27;'14 - 15;19,68
2016-02-28;'14 - 15;12,45
2016-02-22;'15 - 16;23,91
2016-02-23;'15 - 16;24,13
2016-02-24;'15 - 16;24,0
2016-02-25;'15 - 16;24,78
2016-02-26;'15 - 16;25,11
2016-02-27;'15 - 16;19,93
2016-02-28;'15 - 16;12,21
2016-02-22;'16 - 17;23,92
2016-02-23;'16 - 17;24,36
2016-02-24;'16 - 17;25,05
2016-02-25;'16 - 17;25,39
2016-02-26;'16 - 17;26,94
2016-02-27;'16 - 17;20,21
2016-02-28;'16 - 17;13,26
2016-02-22;'17 - 18;27,93
2016-02-23;'17 - 18;30,08
2016-02-24;'17 - 18;31,96
2016-02-25;'17 - 18;31,16
2016-02-26;'17 - 18;33,98
2016-02-27;'17 - 18;24,97
2016-02-28;'17 - 18;19,11
2016-02-22;'18 - 19;40,13
2016-02-23;'18 - 19;36,75
2016-02-24;'18 - 19;35,68
2016-02-25;'18 - 19;39,91
2016-02-26;'18 - 19;39,94
2016-02-27;'18 - 19;32,04
2016-02-28;'18 - 19;24,6
2016-02-22;'19 - 20;39,45
2016-02-23;'19 - 20;29,94
2016-02-24;'19 - 20;36,41
2016-02-25;'19 - 20;36,51
2016-02-26;'19 - 20;37,55
2016-02-27;'19 - 20;31,91
2016-02-28;'19 - 20;26,98
2016-02-22;'20 - 21;29,37
2016-02-23;'20 - 21;22,96
2016-02-24;'20 - 21;30,51
2016-02-25;'20 - 21;31,54
2016-02-26;'20 - 21;31,18
2016-02-27;'20 - 21;25,72
2016-02-28;'20 - 21;21,81
2016-02-22;'21 - 22;24,69
2016-02-23;'21 - 22;23,23
2016-02-24;'21 - 22;23,97
2016-02-25;'21 - 22;25,2
2016-02-26;'21 - 22;26,35
2016-02-27;'21 - 22;21,74
2016-02-28;'21 - 22;19,9
2016-02-22;'22 - 23;25,08
2016-02-23;'22 - 23;19,76
2016-02-24;'22 - 23;22,96
2016-02-25;'22 - 23;25,1
2016-02-26;'22 - 23;26,86
2016-02-27;'22 - 23;23,1
2016-02-28;'22 - 23;20,44
2016-02-22;'23 - 24;19,56
2016-02-23;'23 - 24;17,9
2016-02-24;'23 - 24;20,56
2016-02-25;'23 - 24;23,84
2016-02-26;'23 - 24;25,0
2016-02-27;'23 - 24;20,98
2016-02-28;'23 - 24;19,93
2016-02-29;'00 - 01;19,12
2016-03-01;'00 - 01;22,48
2016-03-02;'00 - 01;10,58
2016-03-03;'00 - 01;20,02
2016-03-04;'00 - 01;22,15
2016-03-05;'00 - 01;19,15
2016-03-06;'00 - 01;20,69
2016-02-29;'01 - 02;17,77
2016-03-01;'01 - 02;22,08
2016-03-02;'01 - 02;13,56
2016-03-03;'01 - 02;19,29
2016-03-04;'01 - 02;20,03
2016-03-05;'01 - 02;19,17
2016-03-06;'01 - 02;19,94
2016-02-29;'02 - 03;17,6
2016-03-01;'02 - 03;19,87
2016-03-02;'02 - 03;12,69
2016-03-03;'02 - 03;18,64
2016-03-04;'02 - 03;19,75
2016-03-05;'02 - 03;19,04
2016-03-06;'02 - 03;19,13
2016-02-29;'03 - 04;16,77
2016-03-01;'03 - 04;19,13
2016-03-02;'03 - 04;12,62
2016-03-03;'03 - 04;17,93
2016-03-04;'03 - 04;19,19
2016-03-05;'03 - 04;18,96
2016-03-06;'03 - 04;18,69
2016-02-29;'04 - 05;17,01
2016-03-01;'04 - 05;19,33
2016-03-02;'04 - 05;13,27
2016-03-03;'04 - 05;18,26
2016-03-04;'04 - 05;18,99
2016-03-05;'04 - 05;18,88
2016-03-06;'04 - 05;18,58
2016-02-29;'05 - 06;18,49
2016-03-01;'05 - 06;20,18
2016-03-02;'05 - 06;15,85
2016-03-03;'05 - 06;19,38
2016-03-04;'05 - 06;20,18
2016-03-05;'05 - 06;19,01
2016-03-06;'05 - 06;18,83
2016-02-29;'06 - 07;28,23
2016-03-01;'06 - 07;25,59
2016-03-02;'06 - 07;21,45
2016-03-03;'06 - 07;24,58
2016-03-04;'06 - 07;26,92
2016-03-05;'06 - 07;19,16
2016-03-06;'06 - 07;18,65
2016-02-29;'07 - 08;34,72
2016-03-01;'07 - 08;32,93
2016-03-02;'07 - 08;23,08
2016-03-03;'07 - 08;30,93
2016-03-04;'07 - 08;31,73
2016-03-05;'07 - 08;20,75
2016-03-06;'07 - 08;18,78
2016-02-29;'08 - 09;32,96
2016-03-01;'08 - 09;37,86
2016-03-02;'08 - 09;25,96
2016-03-03;'08 - 09;31,04
2016-03-04;'08 - 09;33,97
2016-03-05;'08 - 09;24,55
2016-03-06;'08 - 09;19,28
2016-02-29;'09 - 10;27,99
2016-03-01;'09 - 10;34,95
2016-03-02;'09 - 10;24,68
2016-03-03;'09 - 10;30,94
2016-03-04;'09 - 10;30,04
2016-03-05;'09 - 10;26,9
2016-03-06;'09 - 10;19,99
2016-02-29;'10 - 11;24,92
2016-03-01;'10 - 11;31,9
2016-03-02;'10 - 11;26,7
2016-03-03;'10 - 11;30,57
2016-03-04;'10 - 11;26,69
2016-03-05;'10 - 11;24,78
2016-03-06;'10 - 11;20,26
2016-02-29;'11 - 12;23,48
2016-03-01;'11 - 12;30,06
2016-03-02;'11 - 12;28,0
2016-03-03;'11 - 12;31,94
2016-03-04;'11 - 12;23,78
2016-03-05;'11 - 12;24,63
2016-03-06;'11 - 12;20,51
2016-02-29;'12 - 13;22,77
2016-03-01;'12 - 13;28,8
2016-03-02;'12 - 13;27,43
2016-03-03;'12 - 13;30,07
2016-03-04;'12 - 13;22,48
2016-03-05;'12 - 13;24,25
2016-03-06;'12 - 13;20,02
2016-02-29;'13 - 14;22,2
2016-03-01;'13 - 14;27,96
2016-03-02;'13 - 14;26,0
2016-03-03;'13 - 14;30,53
2016-03-04;'13 - 14;21,78
2016-03-05;'13 - 14;21,14
2016-03-06;'13 - 14;19,14
2016-02-29;'14 - 15;22,0
2016-03-01;'14 - 15;25,55
2016-03-02;'14 - 15;25,92
2016-03-03;'14 - 15;30,06
2016-03-04;'14 - 15;21,86
2016-03-05;'14 - 15;20,42
2016-03-06;'14 - 15;18,24
2016-02-29;'15 - 16;22,24
2016-03-01;'15 - 16;25,48
2016-03-02;'15 - 16;28,06
2016-03-03;'15 - 16;30,97
2016-03-04;'15 - 16;22,48
2016-03-05;'15 - 16;20,57
2016-03-06;'15 - 16;18,23
2016-02-29;'16 - 17;22,57
2016-03-01;'16 - 17;23,97
2016-03-02;'16 - 17;28,56
2016-03-03;'16 - 17;30,96
2016-03-04;'16 - 17;24,17
2016-03-05;'16 - 17;21,25
2016-03-06;'16 - 17;18,73
2016-02-29;'17 - 18;26,58
2016-03-01;'17 - 18;26,95
2016-03-02;'17 - 18;31,99
2016-03-03;'17 - 18;32,85
2016-03-04;'17 - 18;29,2
2016-03-05;'17 - 18;25,92
2016-03-06;'17 - 18;20,57
2016-02-29;'18 - 19;34,03
2016-03-01;'18 - 19;26,0
2016-03-02;'18 - 19;40,0
2016-03-03;'18 - 19;42,71
2016-03-04;'18 - 19;33,99
2016-03-05;'18 - 19;34,02
2016-03-06;'18 - 19;28,93
