date;hour;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
03.12.2016;'20 - 21;44,97;37,99;6,98;40013;0;0;0;0;48841;4127;0.0845;3519;608
03.12.2016;'21 - 22;40,73;37,76;2,97;40013;0;0;0;0;48841;4076;0.0835;3510;566
03.12.2016;'22 - 23;41,9;38,73;3,17;40013;0;0;0;0;48841;4076;0.0835;3493;583
03.12.2016;'23 - 24;34,42;33,77;0,65;40013;0;0;0;0;48841;4322;0.0885;3523;799
04.12.2016;'00 - 01;35,6;37,06;-1,46;40013;0;0;0;0;48841;4252;0.0871;3616;636
04.12.2016;'01 - 02;33,9;34,92;-1,02;40013;0;0;0;0;48841;4162;0.0852;3547;615
04.12.2016;'02 - 03;34,22;34,48;-0,26;40013;0;0;0;0;48841;4055;0.083;3571;484
04.12.2016;'03 - 04;34,28;34,45;-0,17;40013;0;0;0;0;48841;3974;0.0814;3569;405
04.12.2016;'04 - 05;33,75;33,38;0,37;40013;0;0;0;0;48841;3962;0.0812;3456;506
04.12.2016;'05 - 06;33,75;34,61;-0,86;40013;0;0;0;0;48841;3870;0.0792;3333;537
04.12.2016;'06 - 07;33,85;33,41;0,44;40013;0;0;0;0;48841;3675;0.0752;3227;448
04.12.2016;'07 - 08;33,1;34,16;-1,06;40013;2;0;13;-11;48841;3394;0.0695;3143;251
04.12.2016;'08 - 09;35,08;37,43;-2,35;40013;790;0.0198;1031;-241;48841;3324;0.068;3064;260
04.12.2016;'09 - 10;36,28;37,55;-1,27;40013;3826;0.0956;4390;-564;48841;3186;0.0652;2949;237
04.12.2016;'10 - 11;35,88;38,14;-2,26;40013;7163;0.179;7900;-737;48841;2868;0.0587;2711;157
04.12.2016;'11 - 12;36,33;38,82;-2,49;40013;9759;0.2439;10068;-309;48841;2518;0.0516;2351;167
04.12.2016;'12 - 13;34,42;35,45;-1,03;40013;10277;0.2568;10445;-168;48841;2201;0.0451;2099;102
04.12.2016;'13 - 14;34,02;34,98;-0,96;40013;8807;0.2201;8968;-161;48841;2164;0.0443;2041;123
04.12.2016;'14 - 15;34,2;36,94;-2,74;40013;5548;0.1386;5825;-277;48841;2310;0.0473;2292;18
04.12.2016;'15 - 16;35,68;40,72;-5,04;40013;1799;0.045;1964;-165;48841;2682;0.0549;2766;-84
04.12.2016;'16 - 17;44;49,13;-5,13;40013;68;0.0017;77;-9;48841;3577;0.0732;3378;199
04.12.2016;'17 - 18;47,98;50,43;-2,45;40013;0;0;0;0;48841;4751;0.0973;3811;940
04.12.2016;'18 - 19;48,96;49,8;-0,84;40013;0;0;0;0;48841;5369;0.1099;4099;1270
04.12.2016;'19 - 20;49,9;47,73;2,17;40013;0;0;0;0;48841;5550;0.1136;4245;1305
04.12.2016;'20 - 21;46,95;45,87;1,08;40013;0;0;0;0;48841;5630;0.1152;4254;1376
04.12.2016;'21 - 22;43,91;42,03;1,88;40013;0;0;0;0;48841;5584;0.1143;4205;1379
04.12.2016;'22 - 23;46,34;43,57;2,77;40013;0;0;0;0;48841;5358;0.1097;4074;1284
04.12.2016;'23 - 24;35,75;38,67;-2,92;40013;0;0;0;0;48841;5278;0.1081;3896;1382
05.12.2016;'00 - 01;35,77;37,93;-2,16;40018;0;0;0;0;48867;5079;0.104;4173;906
05.12.2016;'01 - 02;35,03;37,48;-2,45;40018;0;0;0;0;48867;4637;0.0949;3925;712
05.12.2016;'02 - 03;33,56;37,46;-3,9;40018;0;0;0;0;48867;4326;0.0885;3702;624
05.12.2016;'03 - 04;33,27;37,7;-4,43;40018;0;0;0;0;48867;4117;0.0842;3488;629
05.12.2016;'04 - 05;34,93;38,27;-3,34;40018;0;0;0;0;48867;3788;0.0775;3318;470
05.12.2016;'05 - 06;37,44;41,15;-3,71;40018;0;0;0;0;48867;3635;0.0744;3212;423
05.12.2016;'06 - 07;50,38;51,17;-0,79;40018;0;0;0;0;48867;3505;0.0717;3119;386
05.12.2016;'07 - 08;62,55;64,06;-1,51;40018;2;0;12;-10;48867;3250;0.0665;3054;196
05.12.2016;'08 - 09;64,79;71,72;-6,93;40018;558;0.0139;812;-254;48867;3141;0.0642;2991;150
05.12.2016;'09 - 10;56,45;69,43;-12,98;40018;3066;0.0766;3953;-887;48867;2948;0.0603;2886;62
05.12.2016;'10 - 11;47,93;59,61;-11,68;40018;6174;0.1543;7692;-1518;48867;2606;0.0533;2635;-29
05.12.2016;'11 - 12;46,98;63,85;-16,87;40018;8370;0.2092;10234;-1864;48867;2132;0.0436;2332;-200
05.12.2016;'12 - 13;39,65;55,07;-15,42;40018;8805;0.22;10737;-1932;48867;1698;0.0347;2115;-417
05.12.2016;'13 - 14;54,45;68,93;-14,48;40018;7307;0.1826;9458;-2151;48867;1570;0.0321;1978;-408
05.12.2016;'14 - 15;62,36;71,82;-9,46;40018;4472;0.1117;6223;-1751;48867;1746;0.0357;2054;-308
05.12.2016;'15 - 16;62,36;71,93;-9,57;40018;1296;0.0324;2067;-771;48867;2160;0.0442;2389;-229
05.12.2016;'16 - 17;63,45;75,13;-11,68;40018;42;0.001;75;-33;48867;2717;0.0556;2845;-128
05.12.2016;'17 - 18;78,39;87,75;-9,36;40018;0;0;0;0;48867;3458;0.0708;3337;121
05.12.2016;'18 - 19;58,42;82,78;-24,36;40018;0;0;0;0;48867;3886;0.0795;3788;98
05.12.2016;'19 - 20;56,96;77,78;-20,82;40018;0;0;0;0;48867;4216;0.0863;4209;7
05.12.2016;'20 - 21;48,9;60,32;-11,42;40018;0;0;0;0;48867;4466;0.0914;4516;-50
05.12.2016;'21 - 22;40,99;48,08;-7,09;40018;0;0;0;0;48867;4654;0.0952;4711;-57
05.12.2016;'22 - 23;33,94;42,44;-8,5;40018;0;0;0;0;48867;4852;0.0993;4847;5
05.12.2016;'23 - 24;33,51;38,54;-5,03;40018;0;0;0;0;48867;5058;0.1035;4986;72
06.12.2016;'00 - 01;38,02;38,44;-0,42;40019;0;0;0;0;48870;5223;0.1068;6237;-1014
06.12.2016;'01 - 02;41,58;41,7;-0,12;40019;0;0;0;0;48870;5292;0.1083;6203;-911
06.12.2016;'02 - 03;36,53;34,98;1,55;40019;0;0;0;0;48870;5093;0.1042;5989;-896
06.12.2016;'03 - 04;38,15;35,73;2,42;40019;0;0;0;0;48870;4833;0.0989;5584;-751
06.12.2016;'04 - 05;42,93;40,16;2,77;40019;0;0;0;0;48870;4538;0.0929;5066;-528
06.12.2016;'05 - 06;46,66;41,54;5,12;40019;0;0;0;0;48870;4205;0.086;4519;-314
06.12.2016;'06 - 07;49,5;47,11;2,39;40019;0;0;0;0;48870;3979;0.0814;4017;-38
06.12.2016;'07 - 08;74,73;62,51;12,22;40019;1;0;6;-5;48870;3774;0.0772;3544;230
06.12.2016;'08 - 09;80,09;73,1;6,99;40019;364;0.0091;498;-134;48870;3434;0.0702;3107;327
06.12.2016;'09 - 10;76;70,02;5,98;40019;2219;0.0554;2401;-182;48870;3033;0.062;2665;368
06.12.2016;'10 - 11;66,39;67,21;-0,82;40019;4606;0.1151;4751;-145;48870;2694;0.0551;2223;471
06.12.2016;'11 - 12;58,99;68,61;-9,62;40019;6526;0.163;6359;167;48870;2022;0.0414;1827;195
06.12.2016;'12 - 13;56,77;63,48;-6,71;40019;6852;0.1712;6887;-35;48870;1762;0.036;1542;220
06.12.2016;'13 - 14;58,12;64,4;-6,28;40019;5695;0.1423;5918;-223;48870;1592;0.0326;1370;222
06.12.2016;'14 - 15;63,61;66,06;-2,45;40019;3492;0.0873;3903;-411;48870;1333;0.0273;1322;11
06.12.2016;'15 - 16;66,31;67,5;-1,19;40019;1062;0.0266;1345;-283;48870;1488;0.0305;1351;137
06.12.2016;'16 - 17;72,97;77,99;-5,02;40019;34;0.0008;58;-24;48870;1537;0.0314;1437;100
06.12.2016;'17 - 18;89,25;87,5;1,75;40019;0;0;0;0;48870;1807;0.037;1532;275
06.12.2016;'18 - 19;82,71;77,84;4,87;40019;0;0;0;0;48870;2037;0.0417;1705;332
06.12.2016;'19 - 20;75,39;69,04;6,35;40019;0;0;0;0;48870;2491;0.0509;2129;362
06.12.2016;'20 - 21;62,76;55,23;7,53;40019;0;0;0;0;48870;3077;0.063;2764;313
06.12.2016;'21 - 22;46,98;43,29;3,69;40019;0;0;0;0;48870;4199;0.0859;3450;749
06.12.2016;'22 - 23;39,47;35,51;3,96;40019;0;0;0;0;48870;5181;0.106;4038;1143
06.12.2016;'23 - 24;36,08;32,25;3,83;40019;0;0;0;0;48870;5705;0.1168;4580;1125
07.12.2016;'00 - 01;33,09;30,94;2,15;40023;0;0;0;0;48897;6039;0.1235;5784;255
07.12.2016;'01 - 02;32,77;30,96;1,81;40023;0;0;0;0;48897;6258;0.128;6663;-405
07.12.2016;'02 - 03;31,91;31,74;0,17;40023;0;0;0;0;48897;6331;0.1295;7140;-809
07.12.2016;'03 - 04;31,41;33;-1,59;40023;0;0;0;0;48897;6893;0.141;7295;-402
07.12.2016;'04 - 05;31,07;33,79;-2,72;40023;0;0;0;0;48897;7672;0.1569;7622;50
07.12.2016;'05 - 06;32,43;34,83;-2,4;40023;0;0;0;0;48897;8244;0.1686;8119;125
07.12.2016;'06 - 07;38;42,79;-4,79;40023;0;0;0;0;48897;8849;0.181;8622;227
07.12.2016;'07 - 08;45,28;45,75;-0,47;40023;1;0;5;-4;48897;9971;0.2039;9250;721
07.12.2016;'08 - 09;47,96;46,71;1,25;40023;286;0.0071;381;-95;48897;10925;0.2234;9983;942
07.12.2016;'09 - 10;46,95;47,1;-0,15;40023;1694;0.0423;1877;-183;48897;11838;0.2421;10694;1144
07.12.2016;'10 - 11;46,98;45,33;1,65;40023;3458;0.0864;3641;-183;48897;12276;0.2511;11053;1223
07.12.2016;'11 - 12;44,89;42,53;2,36;40023;4792;0.1197;4934;-142;48897;12041;0.2462;11226;815
07.12.2016;'12 - 13;40;42,66;-2,66;40023;5308;0.1326;5235;73;48897;11868;0.2427;11497;371
07.12.2016;'13 - 14;39,13;41,97;-2,84;40023;4218;0.1054;4464;-246;48897;12060;0.2466;12136;-76
07.12.2016;'14 - 15;39,11;42,36;-3,25;40023;2401;0.06;2864;-463;48897;12983;0.2656;13191;-208
07.12.2016;'15 - 16;41,12;44,29;-3,17;40023;671;0.0168;932;-261;48897;13881;0.2839;14553;-672
07.12.2016;'16 - 17;44,47;47,82;-3,35;40023;27;0.0007;48;-21;48897;15520;0.3174;16024;-504
07.12.2016;'17 - 18;45,28;45,57;-0,29;40023;0;0;0;0;48897;16850;0.3446;17402;-552
07.12.2016;'18 - 19;38,39;40,6;-2,21;40023;0;0;0;0;48897;18296;0.3742;18592;-296
07.12.2016;'19 - 20;36,03;39,32;-3,29;40023;0;0;0;0;48897;19536;0.3996;19618;-82
07.12.2016;'20 - 21;34,14;36,38;-2,24;40023;0;0;0;0;48897;20413;0.4175;20502;-89
07.12.2016;'21 - 22;32,03;34,14;-2,11;40023;0;0;0;0;48897;20840;0.4262;21282;-442
07.12.2016;'22 - 23;30,85;34,2;-3,35;40023;0;0;0;0;48897;20659;0.4225;21973;-1314
07.12.2016;'23 - 24;27,03;33,43;-6,4;40023;0;0;0;0;48897;21144;0.4324;22521;-1377
08.12.2016;'00 - 01;22,46;30,59;-8,13;40034;0;0;0;0;48915;21326;0.436;23729;-2403
08.12.2016;'01 - 02;13,7;28,8;-15,1;40034;0;0;0;0;48915;21046;0.4302;24029;-2983
08.12.2016;'02 - 03;11,57;28,97;-17,4;40034;0;0;0;0;48915;21065;0.4306;24074;-3009
08.12.2016;'03 - 04;11,79;30,02;-18,23;40034;0;0;0;0;48915;21190;0.4332;24147;-2957
08.12.2016;'04 - 05;13,33;28,42;-15,09;40034;0;0;0;0;48915;21183;0.433;24128;-2945
08.12.2016;'05 - 06;17,94;30,02;-12,08;40034;0;0;0;0;48915;21222;0.4338;24039;-2817
08.12.2016;'06 - 07;29,36;32,87;-3,51;40034;0;0;0;0;48915;21782;0.4453;23914;-2132
08.12.2016;'07 - 08;33,56;40,52;-6,96;40034;1;0;5;-4;48915;22545;0.4609;23696;-1151
08.12.2016;'08 - 09;36,01;45,72;-9,71;40034;498;0.0124;482;16;48915;22796;0.466;23398;-602
08.12.2016;'09 - 10;36,34;42,42;-6,08;40034;3081;0.077;2793;288;48915;21767;0.445;23027;-1260
08.12.2016;'10 - 11;32,88;32,99;-0,11;40034;6206;0.155;5840;366;48915;20562;0.4204;22441;-1879
08.12.2016;'11 - 12;31,97;32,92;-0,95;40034;8291;0.2071;7613;678;48915;19327;0.3951;21673;-2346
08.12.2016;'12 - 13;30,83;31,39;-0,56;40034;8438;0.2108;7784;654;48915;18428;0.3767;20960;-2532
08.12.2016;'13 - 14;32,46;32,59;-0,13;40034;7038;0.1758;6471;567;48915;17852;0.365;20548;-2696
08.12.2016;'14 - 15;36,33;37,25;-0,92;40034;4278;0.1069;4087;191;48915;17120;0.35;20592;-3472
08.12.2016;'15 - 16;42,33;43,14;-0,81;40034;1316;0.0329;1360;-44;48915;17457;0.3569;20841;-3384
08.12.2016;'16 - 17;43,97;46,88;-2,91;40034;50;0.0012;63;-13;48915;18374;0.3756;21225;-2851
08.12.2016;'17 - 18;46,99;46,46;0,53;40034;0;0;0;0;48915;19344;0.3955;21703;-2359
08.12.2016;'18 - 19;43,41;42,5;0,91;40034;0;0;0;0;48915;20155;0.412;22145;-1990
08.12.2016;'19 - 20;39,96;38,62;1,34;40034;0;0;0;0;48915;20690;0.423;22320;-1630
08.12.2016;'20 - 21;35;37,72;-2,72;40034;0;0;0;0;48915;21607;0.4417;22106;-499
08.12.2016;'21 - 22;30,7;32,6;-1,9;40034;0;0;0;0;48915;22002;0.4498;21821;181
08.12.2016;'22 - 23;29,9;29,73;0,17;40034;0;0;0;0;48915;21105;0.4315;21412;-307
08.12.2016;'23 - 24;27,27;26,62;0,65;40034;0;0;0;0;48915;20128;0.4115;20871;-743
09.12.2016;'00 - 01;27,59;25,65;1,94;40043;0;0;0;0;48961;20134;0.4112;19880;254
09.12.2016;'01 - 02;25,56;20,72;4,84;40043;0;0;0;0;48961;19979;0.4081;19794;185
09.12.2016;'02 - 03;25,12;20,97;4,15;40043;0;0;0;0;48961;19020;0.3885;19575;-555
09.12.2016;'03 - 04;25,52;18,78;6,74;40043;0;0;0;0;48961;17944;0.3665;19257;-1313
09.12.2016;'04 - 05;27,46;26,39;1,07;40043;0;0;0;0;48961;17719;0.3619;18859;-1140
09.12.2016;'05 - 06;27,55;28,54;-0,99;40043;0;0;0;0;48961;18444;0.3767;18448;-4
09.12.2016;'06 - 07;31,57;31,1;0,47;40043;0;0;0;0;48961;18755;0.383;18085;670
09.12.2016;'07 - 08;44,47;43,78;0,69;40043;1;0;3;-2;48961;18832;0.3846;17705;1127
09.12.2016;'08 - 09;46,99;43,35;3,64;40043;437;0.0109;357;80;48961;18964;0.3874;17386;1578
09.12.2016;'09 - 10;43,68;43,38;0,3;40043;1980;0.0495;1559;421;48961;18276;0.3733;17207;1069
09.12.2016;'10 - 11;45,93;40,4;5,53;40043;3527;0.0881;2979;548;48961;17846;0.3645;17109;737
09.12.2016;'11 - 12;42,51;38,56;3,95;40043;4395;0.1098;4319;76;48961;17812;0.3638;16999;813
09.12.2016;'12 - 13;39,02;40,4;-1,38;40043;4363;0.109;4775;-412;48961;17431;0.356;16808;623
09.12.2016;'13 - 14;37,5;41,28;-3,78;40043;3334;0.0833;4093;-759;48961;16513;0.3372;16441;72
09.12.2016;'14 - 15;37,44;43,01;-5,57;40043;1989;0.0497;2660;-671;48961;15640;0.3194;15973;-333
09.12.2016;'15 - 16;40,82;43,06;-2,24;40043;563;0.0141;916;-353;48961;14945;0.3052;15405;-460
09.12.2016;'16 - 17;41,91;44,56;-2,65;40043;22;0.0005;46;-24;48961;15289;0.3123;15068;221
09.12.2016;'17 - 18;41,96;46,36;-4,4;40043;0;0;0;0;48961;16196;0.3308;15135;1061
09.12.2016;'18 - 19;39,15;42,52;-3,37;40043;0;0;0;0;48961;16984;0.3469;15321;1663
09.12.2016;'19 - 20;40,86;38,74;2,12;40043;0;0;0;0;48961;17102;0.3493;15639;1463
09.12.2016;'20 - 21;35;34,12;0,88;40043;0;0;0;0;48961;17272;0.3528;16022;1250
09.12.2016;'21 - 22;32,46;33,43;-0,97;40043;0;0;0;0;48961;18092;0.3695;16465;1627
09.12.2016;'22 - 23;31,24;33,56;-2,32;40043;0;0;0;0;48961;18414;0.3761;17014;1400
09.12.2016;'23 - 24;29;29,76;-0,76;40043;0;0;0;0;48961;19223;0.3926;17641;1582
10.12.2016;'00 - 01;25,98;29,81;-3,83;40043;0;0;0;0;48968;20040;0.4092;19872;168
10.12.2016;'01 - 02;24,02;29,99;-5,97;40043;0;0;0;0;48968;20903;0.4268;20588;315
10.12.2016;'02 - 03;23,95;26,8;-2,85;40043;0;0;0;0;48968;21192;0.4328;21064;128
10.12.2016;'03 - 04;20,3;25,19;-4,89;40043;0;0;0;0;48968;21438;0.4378;21579;-141
10.12.2016;'04 - 05;20,55;28,54;-7,99;40043;0;0;0;0;48968;21747;0.4441;21933;-186
10.12.2016;'05 - 06;23,25;30,02;-6,77;40043;0;0;0;0;48968;21558;0.4402;22053;-495
10.12.2016;'06 - 07;23,08;28,06;-4,98;40043;0;0;0;0;48968;21620;0.4415;22003;-383
10.12.2016;'07 - 08;24,13;30,48;-6,35;40043;1;0;7;-6;48968;21141;0.4317;21718;-577
10.12.2016;'08 - 09;28,49;31,13;-2,64;40043;624;0.0156;648;-24;48968;20562;0.4199;21251;-689
10.12.2016;'09 - 10;31,08;36,01;-4,93;40043;3156;0.0788;3178;-22;48968;20059;0.4096;20745;-686
10.12.2016;'10 - 11;31,86;35,78;-3,92;40043;6045;0.1509;5776;269;48968;19514;0.3985;20104;-590
10.12.2016;'11 - 12;33,77;33,61;0,16;40043;8106;0.2024;7301;805;48968;18484;0.3775;19263;-779
10.12.2016;'12 - 13;33;29,85;3,15;40043;8781;0.2193;7447;1334;48968;17386;0.355;18360;-974
10.12.2016;'13 - 14;32,35;29,65;2,7;40043;7387;0.1845;6221;1166;48968;16354;0.3339;17443;-1089
10.12.2016;'14 - 15;35,02;32,68;2,34;40043;4595;0.1148;3956;639;48968;14744;0.3011;16621;-1877
10.12.2016;'15 - 16;41,92;42,49;-0,57;40043;1489;0.0372;1367;122;48968;13426;0.2742;15802;-2376
10.12.2016;'16 - 17;43,67;47;-3,33;40043;53;0.0013;65;-12;48968;12825;0.2619;15090;-2265
10.12.2016;'17 - 18;50,03;60,58;-10,55;40043;0;0;0;0;48968;12312;0.2514;14533;-2221
10.12.2016;'18 - 19;45,12;51,6;-6,48;40043;0;0;0;0;48968;12111;0.2474;14021;-1910
10.12.2016;'19 - 20;40,17;48,37;-8,2;40043;0;0;0;0;48968;11752;0.24;13585;-1833
10.12.2016;'20 - 21;39,94;43,54;-3,6;40043;0;0;0;0;48968;11401;0.2328;13370;-1969
10.12.2016;'21 - 22;34,72;38,26;-3,54;40043;0;0;0;0;48968;10688;0.2183;13326;-2638
10.12.2016;'22 - 23;34,94;40,09;-5,15;40043;0;0;0;0;48968;10369;0.2118;13467;-3098
10.12.2016;'23 - 24;31,4;36,83;-5,43;40043;0;0;0;0;48968;10230;0.2089;13783;-3553
11.12.2016;'00 - 01;30,58;32,63;-2,05;40047;0;0;0;0;48968;10392;0.2122;11606;-1214
11.12.2016;'01 - 02;28,44;29,62;-1,18;40047;0;0;0;0;48968;10660;0.2177;11944;-1284
11.12.2016;'02 - 03;28,95;32,97;-4,02;40047;0;0;0;0;48968;12149;0.2481;12802;-653
11.12.2016;'03 - 04;28,08;28,4;-0,32;40047;0;0;0;0;48968;14676;0.2997;13895;781
11.12.2016;'04 - 05;27,56;25,59;1,97;40047;0;0;0;0;48968;17996;0.3675;14977;3019
11.12.2016;'05 - 06;27,94;15,4;12,54;40047;0;0;0;0;48968;20913;0.427;15882;5031
11.12.2016;'06 - 07;26,16;4,31;21,85;40047;0;0;0;0;48968;23662;0.4832;16914;6748
11.12.2016;'07 - 08;26,51;2,51;24;40047;1;0;3;-2;48968;24900;0.5085;17692;7208
11.12.2016;'08 - 09;26,84;7,54;19,3;40047;205;0.0051;188;17;48968;25806;0.527;18155;7651
11.12.2016;'09 - 10;29,51;9,89;19,62;40047;845;0.0211;878;-33;48968;26681;0.5449;19081;7600
11.12.2016;'10 - 11;29,75;12,17;17,58;40047;1469;0.0367;1653;-184;48968;27283;0.5571;20261;7022
11.12.2016;'11 - 12;30,42;16,76;13,66;40047;2068;0.0516;2213;-145;48968;27314;0.5578;21161;6153
11.12.2016;'12 - 13;29,03;18,82;10,21;40047;2485;0.062;2362;123;48968;27287;0.5572;21813;5474
11.12.2016;'13 - 14;25,1;18,59;6,51;40047;2237;0.0558;2032;205;48968;26584;0.5429;22017;4567
11.12.2016;'14 - 15;24,01;16,19;7,82;40047;1495;0.0373;1261;234;48968;25388;0.5185;21727;3661
11.12.2016;'15 - 16;24,7;21,28;3,42;40047;542;0.0136;377;165;48968;24779;0.506;21292;3487
11.12.2016;'16 - 17;34,57;30,63;3,94;40047;28;0.0007;19;9;48968;24477;0.4998;20885;3592
11.12.2016;'17 - 18;32,83;28,06;4,77;40047;0;0;0;0;48968;23936;0.4888;20693;3243
11.12.2016;'18 - 19;34,07;29,19;4,88;40047;0;0;0;0;48968;23867;0.4874;20637;3230
11.12.2016;'19 - 20;32,9;28,12;4,78;40047;0;0;0;0;48968;23792;0.4859;20579;3213
11.12.2016;'20 - 21;32,01;26,64;5,37;40047;0;0;0;0;48968;23724;0.4845;20463;3261
11.12.2016;'21 - 22;29,09;20,46;8,63;40047;0;0;0;0;48968;22854;0.4667;20299;2555
11.12.2016;'22 - 23;30,44;27,51;2,93;40047;0;0;0;0;48968;21878;0.4468;20053;1825
11.12.2016;'23 - 24;25,92;21,36;4,56;40047;0;0;0;0;48968;20910;0.427;19688;1222
12.12.2016;'00 - 01;23,98;26,33;-2,35;40048;0;0;0;0;48986;20173;0.4118;21401;-1228
12.12.2016;'01 - 02;28,82;28,2;0,62;40048;0;0;0;0;48986;18875;0.3853;20264;-1389
12.12.2016;'02 - 03;28,24;27,48;0,76;40048;0;0;0;0;48986;17331;0.3538;18624;-1293
12.12.2016;'03 - 04;27,49;26,7;0,79;40048;0;0;0;0;48986;16124;0.3291;17214;-1090
12.12.2016;'04 - 05;26,6;27,7;-1,1;40048;0;0;0;0;48986;14915;0.3045;15640;-725
12.12.2016;'05 - 06;28,78;30,42;-1,64;40048;0;0;0;0;48986;13111;0.2676;13690;-579
12.12.2016;'06 - 07;43,7;47,39;-3,69;40048;0;0;0;0;48986;11260;0.2299;11706;-446
12.12.2016;'07 - 08;57,36;59,63;-2,27;40048;1;0;3;-2;48986;9633;0.1967;9803;-170
12.12.2016;'08 - 09;47,93;50,29;-2,36;40048;95;0.0024;184;-89;48986;8042;0.1642;8064;-22
12.12.2016;'09 - 10;50,09;51,94;-1,85;40048;702;0.0175;1039;-337;48986;6424;0.1311;6541;-117
12.12.2016;'10 - 11;52,32;52,81;-0,49;40048;1776;0.0444;2169;-393;48986;4901;0.1;5240;-339
12.12.2016;'11 - 12;59,54;57,48;2,06;40048;2846;0.0711;3016;-170;48986;3914;0.0799;4144;-230
12.12.2016;'12 - 13;53,91;55,45;-1,54;40048;3573;0.0892;3256;317;48986;3048;0.0622;3282;-234
12.12.2016;'13 - 14;63,67;59,65;4,02;40048;3310;0.0826;2840;470;48986;2084;0.0425;2659;-575
12.12.2016;'14 - 15;63,81;64,94;-1,13;40048;2134;0.0533;1805;329;48986;1584;0.0323;2270;-686
12.12.2016;'15 - 16;56,29;66,03;-9,74;40048;596;0.0149;572;24;48986;1365;0.0279;2011;-646
12.12.2016;'16 - 17;70,25;76,57;-6,32;40048;25;0.0006;31;-6;48986;1510;0.0308;1999;-489
12.12.2016;'17 - 18;80,62;96,44;-15,82;40048;0;0;0;0;48986;2025;0.0414;2358;-333
12.12.2016;'18 - 19;65,2;80,73;-15,53;40048;0;0;0;0;48986;2570;0.0525;2944;-374
12.12.2016;'19 - 20;57,18;65,6;-8,42;40048;0;0;0;0;48986;2968;0.0606;3536;-568
12.12.2016;'20 - 21;46,96;54,39;-7,43;40048;0;0;0;0;48986;3488;0.0712;4014;-526
12.12.2016;'21 - 22;37,73;42,61;-4,88;40048;0;0;0;0;48986;3888;0.0794;4520;-632
12.12.2016;'22 - 23;35,07;41,91;-6,84;40048;0;0;0;0;48986;4124;0.0842;4862;-738
12.12.2016;'23 - 24;33,33;40,48;-7,15;40048;0;0;0;0;48986;4422;0.0903;4962;-540
13.12.2016;'00 - 01;35,88;40,44;-4,56;40057;0;0;0;0;49034;4872;0.0994;5040;-168
13.12.2016;'01 - 02;33,04;39,26;-6,22;40057;0;0;0;0;49034;4949;0.1009;5190;-241
13.12.2016;'02 - 03;33,04;39,27;-6,23;40057;0;0;0;0;49034;4711;0.0961;5379;-668
13.12.2016;'03 - 04;33,02;39,94;-6,92;40057;0;0;0;0;49034;4753;0.0969;5528;-775
13.12.2016;'04 - 05;34,97;40,24;-5,27;40057;0;0;0;0;49034;4694;0.0957;5636;-942
13.12.2016;'05 - 06;32,84;39,38;-6,54;40057;0;0;0;0;49034;4731;0.0965;5706;-975
13.12.2016;'06 - 07;47,41;53,95;-6,54;40057;0;0;0;0;49034;4845;0.0988;5806;-961
13.12.2016;'07 - 08;49,9;56,67;-6,77;40057;0;0;5;-5;49034;5254;0.1071;5949;-695
13.12.2016;'08 - 09;54,39;74,22;-19,83;40057;279;0.007;263;16;49034;5079;0.1036;6104;-1025
13.12.2016;'09 - 10;58,12;72,5;-14,38;40057;1753;0.0438;1368;385;49034;4933;0.1006;6180;-1247
13.12.2016;'10 - 11;62,76;71,42;-8,66;40057;3650;0.0911;2798;852;49034;4526;0.0923;6051;-1525
13.12.2016;'11 - 12;60,09;67,67;-7,58;40057;4872;0.1216;3782;1090;49034;3922;0.08;5808;-1886
13.12.2016;'12 - 13;58;65,86;-7,86;40057;4933;0.1232;3968;965;49034;3495;0.0713;5629;-2134
13.12.2016;'13 - 14;59,39;68,99;-9,6;40057;3800;0.0948;3334;466;49034;3202;0.0653;5435;-2233
13.12.2016;'14 - 15;59,6;71,28;-11,68;40057;2030;0.0506;2069;-39;49034;3148;0.0642;5326;-2178
13.12.2016;'15 - 16;61,6;73,35;-11,75;40057;533;0.0133;655;-122;49034;3245;0.0662;5325;-2080
13.12.2016;'16 - 17;63,02;78,39;-15,37;40057;22;0.0006;32;-10;49034;3600;0.0734;5518;-1918
13.12.2016;'17 - 18;70,42;86,51;-16,09;40057;0;0;0;0;49034;4034;0.0822;5836;-1802
13.12.2016;'18 - 19;60,09;80,96;-20,87;40057;0;0;0;0;49034;4424;0.0902;6123;-1699
13.12.2016;'19 - 20;57,76;68,94;-11,18;40057;0;0;0;0;49034;4659;0.095;6296;-1637
13.12.2016;'20 - 21;45,66;53,56;-7,9;40057;0;0;0;0;49034;4574;0.0933;6280;-1706
13.12.2016;'21 - 22;40,19;42,56;-2,37;40057;0;0;0;0;49034;4668;0.0952;6170;-1502
13.12.2016;'22 - 23;37,02;41,32;-4,3;40057;0;0;0;0;49034;4662;0.0951;6011;-1349
13.12.2016;'23 - 24;32,53;34,47;-1,94;40057;0;0;0;0;49034;4785;0.0976;5744;-959
14.12.2016;'00 - 01;33,09;28,98;4,11;40068;0;0;0;0;49060;4790;0.0976;4845;-55
14.12.2016;'01 - 02;33,28;29,31;3,97;40068;0;0;0;0;49060;4459;0.0909;4617;-158
14.12.2016;'02 - 03;33;29,7;3,3;40068;0;0;0;0;49060;4248;0.0866;4310;-62
