date;hours;Low(€/MWh);High(€/MWh);Last(€/MWh);Weight. Avg.(€/MWh);Index(€/MWh);ID₃-Price(€/MWh);ID₁-Price(€/MWh);Buy Vol(MW);Sell Vol(MW)
2017-11-23;'17 - 18;10,0;44,4;15,0;35,81;35,81;33,76;;5726,6;5727,1
2017-11-23;'18 - 19;-500,0;60,0;25,1;30,75;30,75;25,47;;4238,2;4239,3
2017-11-23;'19 - 20;21,0;44,4;25,6;34,54;34,54;32,13;;4263,2;4263,7
2017-11-23;'20 - 21;20,0;38,0;20,0;30,0;30,0;29,25;;2942,0;2955,5
2017-11-23;'21 - 22;14,8;43,0;20,0;27,54;27,54;27,33;;2347,6;2348,1
2017-11-23;'22 - 23;13,5;37,5;20,0;27,21;27,21;27,06;;3065,0;3078,5
2017-11-23;'23 - 24;-2,5;30,0;21,0;20,3;20,3;18,76;;3072,7;3086,2
2017-11-24;'00 - 01;20,0;37,95;27,0;26,2;26,2;26,24;;2680,1;2693,6
2017-11-24;'01 - 02;23,9;50,0;39,4;31,19;31,19;31,54;;2633,3;2646,8
2017-11-24;'02 - 03;25,0;45,8;41,2;32,82;32,82;33,62;;2926,0;3123,2
2017-11-24;'03 - 04;15,0;41,0;15,0;30,22;30,22;30,46;;3537,5;3457,6
2017-11-24;'04 - 05;5,0;42,7;13,0;28,72;28,72;28,26;;2808,6;2796,1
2017-11-24;'05 - 06;5,0;42,85;11,8;26,05;26,05;23,89;;2253,4;2266,1
2017-11-24;'06 - 07;18,9;53,0;39,0;39,92;39,92;37,04;;3235,6;3580,2
2017-11-24;'07 - 08;30,0;54,05;42,9;38,62;38,62;37,86;;2412,5;2426,0
2017-11-24;'08 - 09;23,0;53,75;23,2;38,42;38,42;37,93;;3136,6;3150,1
2017-11-24;'09 - 10;27,1;57,6;29,0;37,11;37,11;36,87;;3789,5;3803,0
2017-11-24;'10 - 11;26,6;60,4;42,0;37,75;37,75;37,29;;4124,7;4171,2
2017-11-24;'11 - 12;25,0;56,5;27,0;38,47;38,47;37,57;;4176,2;4189,7
2017-11-24;'12 - 13;21,7;53,1;43,0;37,3;37,3;36,66;;5655,6;5669,4
2017-11-24;'13 - 14;25,5;70,9;60,0;41,46;41,46;41,65;;6393,1;6406,6
2017-11-24;'14 - 15;34,5;56,0;56,0;44,37;44,37;45,55;;6264,4;6277,9
2017-11-24;'15 - 16;33,0;80,5;60,7;46,79;46,79;47,56;;6051,4;6064,9
2017-11-24;'16 - 17;43,1;78,0;65,0;54,07;54,07;55,16;;6958,6;6993,1
2017-11-24;'17 - 18;53,5;80,5;80,5;66,81;66,81;69,17;;5360,7;4917,0
2017-11-24;'18 - 19;26,2;89,9;59,8;67,3;67,3;69,25;;5328,1;5111,0
2017-11-24;'19 - 20;26,0;70,5;58,4;61,51;61,51;62,65;;4452,2;4465,7
2017-11-24;'20 - 21;40,0;57,4;42,3;45,59;45,59;44,62;;3233,3;3252,8
2017-11-24;'21 - 22;34,4;52,95;37,0;43,2;43,2;42,11;;2385,6;2399,9
2017-11-24;'22 - 23;34,2;52,3;51,5;42,82;42,82;42,75;;2272,7;2286,2
2017-11-24;'23 - 24;22,0;47,95;33,9;34,61;34,61;33,61;;2325,1;2339,0
2017-11-25;'00 - 01;29,8;43,6;32,0;35,71;35,71;35,58;;1885,2;1897,2
2017-11-25;'01 - 02;29,5;40,5;29,5;35,06;35,06;35,07;;2516,8;2528,8
2017-11-25;'02 - 03;22,0;36,2;27,0;32,6;32,6;32,4;;2604,7;2616,7
2017-11-25;'03 - 04;22,2;36,0;33,8;31,8;31,8;31,47;;2988,6;3001,6
2017-11-25;'04 - 05;20,5;40,0;36,9;33,49;33,49;32,92;;2453,3;2592,0
2017-11-25;'05 - 06;30,5;48,9;35,0;33,07;33,07;32,8;;3028,8;3093,5
2017-11-25;'06 - 07;32,5;52,2;39,4;36,04;36,04;36,38;;2690,6;2737,6
2017-11-25;'07 - 08;32,0;45,8;36,0;38,33;38,33;37,88;;2203,7;2215,7
2017-11-25;'08 - 09;31,3;50,9;44,4;43,37;43,37;43,03;;3014,6;3029,1
2017-11-25;'09 - 10;30,0;67,8;30,0;42,71;42,71;42,44;;3959,2;3972,7
2017-11-25;'10 - 11;26,6;53,8;46,0;42,43;42,43;42,09;;4716,9;4731,1
2017-11-25;'11 - 12;33,0;55,9;36,0;42,66;42,66;42,12;;5671,5;5685,0
2017-11-25;'12 - 13;30,0;51,3;35,0;41,49;41,49;40,95;;5601,4;5615,2
2017-11-25;'13 - 14;34,0;46,0;42,0;39,87;39,87;39,45;;5290,9;5304,9
2017-11-25;'14 - 15;33,0;55,0;40,0;39,04;39,04;39,53;;3476,9;3399,3
2017-11-25;'15 - 16;32,1;41,5;34,0;37,12;37,12;37,29;;3781,2;3795,4
2017-11-25;'16 - 17;35,6;58,0;38,1;42,33;42,33;42,1;;3458,5;3472,0
2017-11-25;'17 - 18;35,4;53,5;41,9;45,75;45,75;44,96;;4228,1;4241,6
2017-11-25;'18 - 19;18,8;50,0;39,4;39,99;39,99;38,67;;4155,3;4168,8
2017-11-25;'19 - 20;21,3;44,8;36,0;36,66;36,66;34,26;;3949,5;3963,0
2017-11-25;'20 - 21;10,0;42,5;10,0;32,49;32,49;29,48;;3646,6;3660,1
2017-11-25;'21 - 22;14,0;35,3;30,5;27,43;27,43;25,99;;3481,7;3495,2
2017-11-25;'22 - 23;10,0;33,0;12,7;24,95;24,95;24,08;;3596,5;3610,0
2017-11-25;'23 - 24;-4,5;29,2;0,0;17,94;17,94;15,1;;3670,5;3684,0
2017-11-26;'00 - 01;0,2;29,2;4,1;11,25;11,25;10,39;;2195,0;2208,5
2017-11-26;'01 - 02;-4,9;37,1;9,9;8,13;8,13;7,84;;2186,7;2213,6
2017-11-26;'02 - 03;2,0;34,65;2,5;6,29;6,29;5,53;;2029,3;2043,0
2017-11-26;'03 - 04;3,5;30,0;7,2;11,47;11,47;11,31;;1908,5;1922,0
2017-11-26;'04 - 05;0,0;25,7;1,9;11,64;11,64;11,09;;2284,6;2298,9
2017-11-26;'05 - 06;5,0;30,0;12,5;11,67;11,67;11,68;;2262,6;2276,6
2017-11-26;'06 - 07;5,0;34,35;5,0;14,84;14,84;14,79;;1827,8;1841,4
2017-11-26;'07 - 08;0,0;35,0;0,0;13,95;13,95;13,46;;2546,8;2560,8
2017-11-26;'08 - 09;10,5;38,8;28,0;16,71;16,71;16,59;;1899,7;1926,2
2017-11-26;'09 - 10;-8,0;37,2;37,2;23,05;23,05;23,51;;3061,4;3587,4
2017-11-26;'10 - 11;18,1;40,0;40,0;24,36;24,36;24,52;;3607,4;3622,9
2017-11-26;'11 - 12;18,4;53,0;35,0;29,44;29,44;29,56;;3893,3;3907,5
2017-11-26;'12 - 13;8,0;38,6;38,0;25,89;25,89;26,66;;4315,2;4329,1
2017-11-26;'13 - 14;8,0;38,7;38,0;23,58;23,58;23,94;;5367,7;5478,3
2017-11-26;'14 - 15;17,1;55,0;55,0;26,25;26,25;28,8;;5546,3;5638,1
2017-11-26;'15 - 16;12,7;40,0;34,2;27,92;27,92;30,27;;4752,6;5066,3
2017-11-26;'16 - 17;20,1;38,0;32,0;32,43;32,43;34,2;;3422,7;3636,3
2017-11-26;'17 - 18;9,2;53,0;44,0;32,96;32,96;31,49;;3513,5;3547,1
2017-11-26;'18 - 19;9,1;45,0;9,1;33,45;33,45;33,33;;3969,7;4013,6
2017-11-26;'19 - 20;13,0;45,0;30,2;31,01;31,01;29,6;;3392,6;3406,1
2017-11-26;'20 - 21;23,3;47,0;40,5;30,21;30,21;28,27;;3021,4;3034,9
2017-11-26;'21 - 22;19,2;39,0;33,5;29,28;29,28;28,24;;2315,6;2329,1
2017-11-26;'22 - 23;5,0;56,4;44,0;31,19;31,19;31,89;;3013,3;3026,8
2017-11-26;'23 - 24;12,3;59,0;50,0;30,16;30,16;32,12;;2972,2;2985,8
2017-11-27;'00 - 01;0,0;44,6;12,0;18,34;18,34;18,67;;2168,8;2183,3
2017-11-27;'01 - 02;0,0;43,85;10,0;15,0;15,0;15,09;;2259,1;2272,6
2017-11-27;'02 - 03;-2,9;43,8;23,5;13,77;13,77;13,87;;2230,5;2244,0
2017-11-27;'03 - 04;5,0;41,6;15,0;13,33;13,33;13,09;;1986,9;2000,4
2017-11-27;'04 - 05;-9,0;30,0;-9,0;11,27;11,27;10,87;;2367,8;2381,7
2017-11-27;'05 - 06;0,1;40,0;5,0;11,68;11,68;9,79;;2694,2;2707,7
2017-11-27;'06 - 07;17,0;53,8;25,0;33,35;33,35;31,84;;2842,1;2856,4
2017-11-27;'07 - 08;26,5;51,0;35,0;35,37;35,37;34,22;;2861,6;2875,9
2017-11-27;'08 - 09;34,0;61,9;45,9;41,46;41,46;41,66;;3986,3;4001,0
2017-11-27;'09 - 10;30,7;66,35;40,0;37,86;37,86;37,64;;3781,1;3794,6
2017-11-27;'10 - 11;14,1;64,25;14,1;33,05;33,05;32,26;;4569,2;4583,3
2017-11-27;'11 - 12;19,2;50,3;25,0;30,04;30,04;29,19;;5888,0;5901,5
2017-11-27;'12 - 13;11,1;49,5;20,0;28,91;28,91;27,66;;5785,1;5800,2
2017-11-27;'13 - 14;21,0;60,95;26,0;29,71;29,71;28,23;;6866,5;6880,4
2017-11-27;'14 - 15;26,1;61,85;30,9;31,54;31,54;31,37;;6324,4;6338,7
2017-11-27;'15 - 16;15,8;63,0;25,0;33,33;33,33;33,56;;5345,9;5359,4
2017-11-27;'16 - 17;10,0;63,6;25,0;30,23;30,23;28,42;;4851,8;4865,3
2017-11-27;'17 - 18;24,1;43,9;34,0;35,87;35,87;35,32;;5492,5;5506,0
2017-11-27;'18 - 19;19,0;67,45;23,5;32,32;32,32;31,43;;4614,3;4628,6
2017-11-27;'19 - 20;20,0;66,35;20,0;30,43;30,43;29,83;;5360,2;5381,0
2017-11-27;'20 - 21;17,4;39,0;22,6;28,33;28,33;27,05;;5478,3;5491,8
2017-11-27;'21 - 22;5,0;40,9;17,0;22,42;22,42;20,46;;4632,6;4646,1
2017-11-27;'22 - 23;-1,9;34,8;12,1;19,13;19,13;16,28;;4476,3;4490,6
2017-11-27;'23 - 24;-4,1;20,9;-4,1;9,86;9,86;6,68;;3641,6;3655,1
2017-11-28;'00 - 01;-6,9;40,35;5,0;9,37;9,37;7,71;;1870,8;1881,7
2017-11-28;'01 - 02;-0,1;47,9;0,0;5,77;5,77;3,63;;2228,7;2245,1
2017-11-28;'02 - 03;-8,9;34,3;-8,9;7,22;7,22;6,83;;2632,2;2643,1
2017-11-28;'03 - 04;0,0;24,7;14,8;8,91;8,91;8,73;;2954,3;2965,2
2017-11-28;'04 - 05;7,0;33,5;23,0;16,38;16,38;16,83;;2344,6;2355,5
2017-11-28;'05 - 06;12,7;37,8;25,4;23,75;23,75;24,69;;2579,5;2590,4
2017-11-28;'06 - 07;22,0;46,9;41,0;36,65;36,65;37,15;;2112,7;2123,6
2017-11-28;'07 - 08;28,1;63,0;47,5;49,3;49,3;50,78;;2883,2;2894,4
2017-11-28;'08 - 09;25,8;52,0;32,3;45,33;45,33;46,31;;4482,2;4482,2
2017-11-28;'09 - 10;10,0;52,0;30,0;39,56;39,56;39,39;;6121,8;6121,8
2017-11-28;'10 - 11;30,1;48,0;34,5;38,81;38,81;38,27;;6252,2;6252,2
2017-11-28;'11 - 12;26,6;46,5;39,7;39,07;39,07;37,96;;6711,8;6711,8
2017-11-28;'12 - 13;27,0;48,9;35,0;40,56;40,56;39,1;;6205,0;6205,0
2017-11-28;'13 - 14;15,0;73,0;55,0;45,05;45,05;43,85;;7526,2;7526,2
2017-11-28;'14 - 15;42,1;60,0;50,0;48,51;48,51;48,07;;7162,8;7409,3
2017-11-28;'15 - 16;38,0;54,2;38,0;49,13;49,13;48,01;;5853,7;5864,6
2017-11-28;'16 - 17;40,7;59,9;55,0;50,29;50,29;48,66;;5351,7;5362,7
2017-11-28;'17 - 18;34,5;70,0;49,9;53,6;53,6;49,99;;6211,2;6222,1
2017-11-28;'18 - 19;33,1;64,9;37,0;48,64;48,64;47,27;;6934,7;6945,6
2017-11-28;'19 - 20;30,0;64,9;41,5;45,81;45,81;44,21;;5563,0;5573,9
2017-11-28;'20 - 21;34,9;53,4;35,0;42,37;42,37;39,86;;4811,0;4821,9
2017-11-28;'21 - 22;28,0;44,0;35,0;36,65;36,65;37,28;;2858,3;2871,2
2017-11-28;'22 - 23;26,5;48,5;39,0;34,62;34,62;34,68;;2912,5;2923,4
2017-11-28;'23 - 24;20,0;50,0;34,4;32,07;32,07;31,51;;2420,8;2431,8
2017-11-29;'00 - 01;20,0;38,2;20,0;30,81;30,81;30,51;;2077,4;2091,3
2017-11-29;'01 - 02;20,0;37,3;25,0;29,66;29,66;29,38;;2627,7;2640,9
2017-11-29;'02 - 03;26,1;36,1;26,2;29,08;29,08;28,5;;3061,7;3075,3
2017-11-29;'03 - 04;20,0;35,6;29,7;30,37;30,37;30,4;;2528,8;2552,1
2017-11-29;'04 - 05;20,0;37,9;30,0;30,6;30,6;30,91;;2783,1;2796,4
2017-11-29;'05 - 06;26,7;49,0;32,5;32,47;32,47;31,94;;2284,7;2299,6
2017-11-29;'06 - 07;38,6;65,2;53,8;49,4;49,4;48,3;;2040,2;2005,6
2017-11-29;'07 - 08;55,0;109,0;66,0;75,49;75,49;75,39;;1945,2;1913,3
2017-11-29;'08 - 09;51,1;97,8;80,0;86,85;86,85;85,3;;3285,9;3152,2
2017-11-29;'09 - 10;50,5;99,0;80,0;88,47;88,47;89,02;;4283,3;4190,4
2017-11-29;'10 - 11;48,5;94,0;88,0;86,8;86,8;86,69;;4843,7;5044,4
2017-11-29;'11 - 12;50,0;119,9;75,0;87,15;87,15;87,38;;4609,0;4649,2
2017-11-29;'12 - 13;51,0;92,0;90,9;85,88;85,88;86,31;;4666,2;4559,0
2017-11-29;'13 - 14;53,0;92,0;75,0;84,71;84,71;84,58;;5165,9;4942,8
2017-11-29;'14 - 15;35,0;98,9;60,1;83,71;83,71;81,86;;4030,8;4773,1
2017-11-29;'15 - 16;50,0;96,6;61,9;82,7;82,7;77,43;;4246,8;4738,8
2017-11-29;'16 - 17;56,0;104,0;56,0;85,78;85,78;79,93;;4153,8;4934,8
2017-11-29;'17 - 18;56,3;140,0;75,0;116,07;116,07;105,91;;4738,3;6976,8
2017-11-29;'18 - 19;43,0;130,0;50,9;96,66;96,66;78,86;;5788,7;6582,6
2017-11-29;'19 - 20;51,2;110,9;89,9;82,19;82,19;69,6;;4625,7;5283,5
2017-11-29;'20 - 21;44,0;87,0;75,0;67,05;67,05;65,15;;3238,7;3247,8
2017-11-29;'21 - 22;42,3;74,0;55,0;56,91;56,91;58,93;;3182,7;3185,1
2017-11-29;'22 - 23;41,5;94,5;55,0;52,1;52,1;54,09;;2707,8;2731,9
2017-11-29;'23 - 24;32,1;61,0;46,8;44,13;44,13;44,42;;2391,9;2416,0
2017-11-30;'00 - 01;31,0;50,8;40,0;41,99;41,99;41,9;;1651,0;1693,0
2017-11-30;'01 - 02;31,1;47,9;40,0;39,69;39,69;39,51;;1933,3;1971,3
2017-11-30;'02 - 03;30,0;75,2;39,7;42,84;42,84;40,07;;1992,1;2030,1
2017-11-30;'03 - 04;31,1;75,2;40,7;41,74;41,74;39,0;;2267,4;2305,2
2017-11-30;'04 - 05;30,0;75,2;42,5;42,85;42,85;41,58;;1886,8;1925,4
2017-11-30;'05 - 06;33,4;49,5;41,0;44,14;44,14;44,88;;2020,6;2032,6
2017-11-30;'06 - 07;35,1;58,4;52,0;52,61;52,61;55,34;;2335,5;2335,5
2017-11-30;'07 - 08;38,3;86,0;46,8;69,05;69,05;63,61;;2769,7;2765,7
2017-11-30;'08 - 09;59,4;89,4;60,0;76,02;76,02;75,33;;3937,4;4306,3
2017-11-30;'09 - 10;66,2;91,9;90,0;77,73;77,73;75,91;;4553,8;4932,0
2017-11-30;'10 - 11;38,0;88,2;80,0;78,74;78,74;77,94;;5749,0;5994,7
2017-11-30;'11 - 12;71,9;90,0;77,7;80,0;80,0;80,26;;5153,7;5602,7
2017-11-30;'12 - 13;58,0;150,0;118,0;82,81;82,81;84,75;;6357,2;6600,8
2017-11-30;'13 - 14;60,0;93,5;85,0;83,35;83,35;85,78;;6303,0;5676,4
2017-11-30;'14 - 15;44,0;89,0;74,5;81,55;81,55;83,39;;4963,0;4450,5
2017-11-30;'15 - 16;50,0;89,9;78,5;79,82;79,82;79,9;;4680,3;4851,4
2017-11-30;'16 - 17;31,1;100,1;69,0;86,57;86,57;82,68;;4233,5;4650,2
2017-11-30;'17 - 18;47,5;111,3;70,0;95,31;95,31;92,32;;4547,4;4861,3
2017-11-30;'18 - 19;45,0;103,0;60,0;80,11;80,11;72,0;;4325,0;4559,1
2017-11-30;'19 - 20;48,0;92,3;50,1;71,64;71,64;62,1;;4459,4;4753,7
2017-11-30;'20 - 21;29,0;74,0;50,0;63,59;63,59;62,13;;4206,4;4206,4
2017-11-30;'21 - 22;20,0;69,7;30,0;50,87;50,87;52,82;;4533,3;4533,3
2017-11-30;'22 - 23;35,5;58,9;35,5;40,85;40,85;40,29;;2855,0;2867,1
2017-11-30;'23 - 24;34,1;53,4;34,5;38,8;38,8;38,02;;3106,0;3119,4
2017-12-01;'00 - 01;26,6;46,0;35,2;34,6;34,6;34,52;;2321,6;2334,6
2017-12-01;'01 - 02;30,0;42,5;30,0;35,38;35,38;35,91;;2282,2;2295,2
2017-12-01;'02 - 03;28,1;42,9;40,0;35,16;35,16;36,81;;1959,2;1972,2
2017-12-01;'03 - 04;28,0;39,2;39,2;35,07;35,07;36,62;;2251,1;2264,1
2017-12-01;'04 - 05;32,6;49,3;47,3;36,93;36,93;38,21;;2326,6;2339,6
2017-12-01;'05 - 06;27,0;41,8;38,9;36,82;36,82;37,55;;2410,4;2423,4
2017-12-01;'06 - 07;40,0;80,0;74,0;55,29;55,29;58,2;;2354,9;2367,9
2017-12-01;'07 - 08;45,0;99,7;99,7;77,94;77,94;80,69;;3010,9;2877,9
2017-12-01;'08 - 09;27,3;87,0;75,0;73,42;73,42;75,31;;2964,3;2977,3
2017-12-01;'09 - 10;58,0;78,0;65,0;72,02;72,02;72,1;;3718,6;3731,6
2017-12-01;'10 - 11;55,5;80,0;75,0;69,88;69,88;69,64;;4046,0;4059,6
2017-12-01;'11 - 12;55,1;157,7;94,0;75,14;75,14;76,8;;3102,4;3104,4
2017-12-01;'12 - 13;52,1;94,9;80,0;74,27;74,27;75,91;;4850,6;4864,6
2017-12-01;'13 - 14;55,0;84,0;66,0;72,79;72,79;75,35;;5073,0;5086,0
2017-12-01;'14 - 15;53,0;87,5;60,0;69,94;69,94;70,81;;5661,1;5674,1
2017-12-01;'15 - 16;50,0;78,0;50,0;66,69;66,69;65,35;;4561,7;4574,7
2017-12-01;'16 - 17;34,6;79,9;48,0;66,13;66,13;62,78;;4170,3;4193,3
2017-12-01;'17 - 18;55,0;88,9;55,2;73,64;73,64;67,81;;4647,3;4660,9
2017-12-01;'18 - 19;50,0;90,9;57,0;62,59;62,59;59,63;;4471,7;4509,3
2017-12-01;'19 - 20;42,3;80,8;45,0;58,47;58,47;56,01;;4117,1;4146,5
2017-12-01;'20 - 21;35,0;63,5;53,9;54,23;54,23;53,04;;3510,0;3523,0
2017-12-01;'21 - 22;31,0;54,4;38,5;44,18;44,18;42,64;;2968,8;2981,8
2017-12-01;'22 - 23;28,5;44,7;38,0;38,37;38,37;39,38;;2022,7;2036,6
2017-12-01;'23 - 24;30,5;41,3;37,0;37,24;37,24;37,99;;2252,3;2265,3
2017-12-02;'00 - 01;26,9;65,75;60,0;36,98;36,98;36,94;;1638,2;1653,8
2017-12-02;'01 - 02;20,7;42,9;38,0;35,52;35,52;35,25;;1829,1;1843,6
2017-12-02;'02 - 03;30,8;41,0;41,0;36,45;36,45;36,58;;1931,0;1944,8
2017-12-02;'03 - 04;31,4;39,0;38,5;36,07;36,07;36,84;;1690,8;1704,7
2017-12-02;'04 - 05;30,2;53,5;33,6;35,69;35,69;36,34;;2003,0;2016,8
2017-12-02;'05 - 06;31,0;40,6;36,0;35,97;35,97;36,31;;2083,2;2097,2
2017-12-02;'06 - 07;30,2;46,9;35,1;36,85;36,85;38,01;;2089,7;2103,5
2017-12-02;'07 - 08;32,2;54,7;47,4;41,17;41,17;41,93;;1915,3;1929,1
2017-12-02;'08 - 09;40,0;71,0;55,0;48,83;48,83;49,45;;2162,6;2176,4
2017-12-02;'09 - 10;44,2;68,0;52,0;51,16;51,16;51,89;;3398,3;3481,7
2017-12-02;'10 - 11;41,3;69,0;67,1;52,36;52,36;53,44;;4809,7;4895,3
2017-12-02;'11 - 12;41,1;68,8;68,8;54,36;54,36;55,54;;5447,4;5518,3
2017-12-02;'12 - 13;39,0;64,5;59,2;52,9;52,9;55,03;;6803,9;6877,8
2017-12-02;'13 - 14;36,3;61,2;53,1;51,55;51,55;53,72;;7189,1;7202,9
2017-12-02;'14 - 15;37,2;58,8;45,0;51,09;51,09;53,24;;6267,3;6281,1
2017-12-02;'15 - 16;35,5;57,6;55,5;51,73;51,73;52,26;;4953,6;4967,9
2017-12-02;'16 - 17;46,3;75,9;66,8;52,78;52,78;52,77;;4471,7;4485,5
2017-12-02;'17 - 18;46,6;67,0;63,9;55,14;55,14;56,21;;4953,3;4967,1
2017-12-02;'18 - 19;39,8;61,0;39,8;53,21;53,21;55,49;;5048,7;5105,6
2017-12-02;'19 - 20;14,6;58,6;25,0;45,37;45,37;45,69;;4765,5;4780,3
2017-12-02;'20 - 21;26,7;45,5;40,0;39,52;39,52;37,52;;4929,2;4943,5
2017-12-02;'21 - 22;30,5;42,9;42,9;37,84;37,84;36,01;;5147,8;5161,6
2017-12-02;'22 - 23;35,0;60,0;60,0;41,36;41,36;41,95;;4234,1;4248,6
2017-12-02;'23 - 24;31,2;60,0;60,0;39,62;39,62;41,5;;4099,2;4113,1
2017-12-03;'00 - 01;26,1;44,0;35,0;35,13;35,13;35,15;;3102,6;3116,4
2017-12-03;'01 - 02;24,0;36,0;24,0;31,91;31,91;31,55;;3001,2;3015,0
2017-12-03;'02 - 03;20,0;52,2;25,0;29,65;29,65;28,58;;3276,2;3290,4
2017-12-03;'03 - 04;20,0;35,9;35,9;27,42;27,42;26,01;;3283,9;3298,7
2017-12-03;'04 - 05;23,0;45,0;30,0;30,67;30,67;30,63;;2399,0;2413,0
2017-12-03;'05 - 06;20,0;40,95;20,0;28,39;28,39;27,52;;2268,2;2282,3
2017-12-03;'06 - 07;1,0;44,8;35,0;24,35;24,35;23,7;;2609,4;2623,5
2017-12-03;'07 - 08;10,9;35,0;20,0;22,31;22,31;21,75;;2549,2;2563,4
2017-12-03;'08 - 09;20,0;39,0;39,0;27,65;27,65;27,77;;3051,8;3065,9
2017-12-03;'09 - 10;23,5;57,0;55,0;34,19;34,19;34,58;;3754,7;3769,0
2017-12-03;'10 - 11;24,8;47,1;37,0;37,2;37,2;37,62;;4843,3;4857,8
2017-12-03;'11 - 12;28,6;55,9;52,6;38,28;38,28;39,26;;5562,6;5576,4
2017-12-03;'12 - 13;20,0;39,0;25,0;34,46;34,46;34,77;;5817,9;5831,7
2017-12-03;'13 - 14;15,0;33,0;15,0;29,12;29,12;28,73;;5427,7;5441,5
2017-12-03;'14 - 15;23,7;37,5;31,0;28,63;28,63;28,28;;5407,6;5422,3
2017-12-03;'15 - 16;22,1;69,3;44,1;29,75;29,75;29,83;;4752,7;4767,4
2017-12-03;'16 - 17;-34,9;39,0;0,0;28,75;28,75;27,45;;4884,2;4898,0
2017-12-03;'17 - 18;26,1;58,0;39,2;32,66;32,66;32,59;;4813,0;4826,8
2017-12-03;'18 - 19;26,4;50,1;50,1;33,86;33,86;33,76;;4796,7;4810,5
2017-12-03;'19 - 20;21,0;40,0;28,0;31,64;31,64;32,27;;3467,2;3481,0
2017-12-03;'20 - 21;17,6;45,0;24,0;31,17;31,17;31,14;;3426,5;3440,3
2017-12-03;'21 - 22;24,0;42,9;28,0;30,17;30,17;30,36;;3223,1;3236,9
2017-12-03;'22 - 23;24,0;40,0;40,0;30,25;30,25;30,88;;2463,9;2477,7
2017-12-03;'23 - 24;22,6;39,2;32,5;28,99;28,99;30,14;;2553,4;2567,2
2017-12-04;'00 - 01;5,1;40,1;35,0;19,41;19,41;19,32;;2039,8;2053,6
2017-12-04;'01 - 02;8,4;41,1;31,0;23,92;23,92;24,03;;2282,1;2295,9
2017-12-04;'02 - 03;6,1;39,35;33,1;19,62;19,62;19,29;;2395,2;2409,0
2017-12-04;'03 - 04;3,5;41,6;41,6;22,52;22,52;22,46;;2780,9;2794,7
2017-12-04;'04 - 05;8,0;41,0;40,0;28,43;28,43;30,28;;3192,1;3205,9
2017-12-04;'05 - 06;15,5;44,55;28,0;32,74;32,74;34,75;;3519,0;3532,8
2017-12-04;'06 - 07;24,3;53,25;24,3;40,62;40,62;41,98;;2502,6;2516,4
2017-12-04;'07 - 08;29,7;83,6;55,9;50,96;50,96;52,17;;3818,0;3831,8
2017-12-04;'08 - 09;34,0;71,0;51,0;52,32;52,32;52,39;;5428,4;5442,3
2017-12-04;'09 - 10;34,1;74,45;57,0;50,72;50,72;51,0;;5857,4;5871,2
2017-12-04;'10 - 11;35,0;67,3;59,0;50,03;50,03;50,77;;7205,2;7219,7
2017-12-04;'11 - 12;34,1;64,45;55,1;52,69;52,69;53,88;;7656,5;7670,3
2017-12-04;'12 - 13;28,1;60,95;49,0;51,86;51,86;52,96;;8672,7;8686,5
2017-12-04;'13 - 14;38,0;64,2;57,9;53,69;53,69;55,63;;8014,3;8028,1
2017-12-04;'14 - 15;35,1;65,0;52,0;55,24;55,24;57,67;;6572,1;6585,9
2017-12-04;'15 - 16;37,1;73,2;55,0;56,78;56,78;59,04;;6013,0;6027,4
2017-12-04;'16 - 17;30,0;77,2;65,0;56,2;56,2;56,19;;6851,7;6865,5
2017-12-04;'17 - 18;40,2;84,6;40,2;53,65;53,65;51,67;;5799,6;5813,4
2017-12-04;'18 - 19;20,0;81,8;45,0;52,33;52,33;49,22;;5403,4;5417,2
2017-12-04;'19 - 20;17,3;83,2;30,0;48,49;48,49;44,52;;4755,2;4949,6
2017-12-04;'20 - 21;17,4;63,75;36,9;42,12;42,12;40,81;;5021,5;5307,0
2017-12-04;'21 - 22;19,8;56,9;27,8;34,47;34,47;33,04;;3837,4;3851,2
2017-12-04;'22 - 23;13,9;53,55;25,0;28,57;28,57;26,92;;5995,8;6009,6
2017-12-04;'23 - 24;1,4;52,25;16,0;26,08;26,08;23,87;;5470,3;5484,1
2017-12-05;'00 - 01;9,3;51,0;30,0;22,25;22,25;20,38;;3488,4;3499,3
2017-12-05;'01 - 02;14,1;51,5;29,0;23,66;23,66;22,65;;3475,2;3486,7
2017-12-05;'02 - 03;15,0;51,5;28,0;24,02;24,02;23,89;;3329,6;3340,5
2017-12-05;'03 - 04;17,6;51,5;42,0;24,84;24,84;25,43;;3202,6;3213,5
2017-12-05;'04 - 05;10,1;48,6;39,0;26,96;26,96;28,67;;3932,8;3943,9
2017-12-05;'05 - 06;8,9;51,9;8,9;27,63;27,63;27,85;;3860,1;3871,8
2017-12-05;'06 - 07;21,1;69,9;43,3;32,41;32,41;32,85;;3951,8;3962,7
2017-12-05;'07 - 08;25,9;46,0;35,0;35,95;35,95;35,13;;4335,5;4347,2
2017-12-05;'08 - 09;19,0;43,0;20,0;37,91;37,91;37,97;;4636,9;4648,6
2017-12-05;'09 - 10;26,9;41,9;27,9;36,05;36,05;35,86;;4856,1;4867,0
2017-12-05;'10 - 11;31,0;49,4;33,5;38,5;38,5;38,14;;4958,5;4969,9
2017-12-05;'11 - 12;30,0;46,7;39,8;38,33;38,33;37,95;;4097,9;4109,4
