;date;hour;day_ahead_price;intraday_price;price_diff;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
312;14.01.2016;'00 - 01;24,29;28,14;-3,85;0;0;0;9043;9833;790
313;14.01.2016;'01 - 02;23,06;24,44;-1,38;0;0;0;9084;9532;448
314;14.01.2016;'02 - 03;22,22;22,26;-0,04;0;0;0;8786;9152;366
315;14.01.2016;'03 - 04;22,03;22,7;-0,67;0;0;0;8331;8990;659
316;14.01.2016;'04 - 05;22,53;22,19;0,34;0;0;0;8086;8285;199
317;14.01.2016;'05 - 06;23,9;27,8;-3,9;0;0;0;8010;8370;360
318;14.01.2016;'06 - 07;29,99;30,67;-0,68;0;0;0;8202;9000;798
319;14.01.2016;'07 - 08;44,07;38,38;5,69;7;0;-7;8539;9734;1195
320;14.01.2016;'08 - 09;44,99;44,73;0,26;442;472;30;8862;10273;1411
321;14.01.2016;'09 - 10;41,39;39,93;1,46;2652;2984;332;9300;10525;1225
322;14.01.2016;'10 - 11;34,95;30,5;4,45;5317;6185;868;9641;10369;728
323;14.01.2016;'11 - 12;33,18;29,11;4,07;7208;8841;1633;9789;10483;694
324;14.01.2016;'12 - 13;31,17;26,36;4,81;7488;9829;2341;9797;10506;709
325;14.01.2016;'13 - 14;33,52;27,2;6,32;6275;8555;2280;9427;10268;841
326;14.01.2016;'14 - 15;39,97;31,62;8,35;4053;5652;1599;9154;9868;714
327;14.01.2016;'15 - 16;42,99;37,69;5,3;1731;1911;180;9051;9567;516
328;14.01.2016;'16 - 17;42,34;41,79;0,55;181;119;-62;9249;9721;472
329;14.01.2016;'17 - 18;45,5;43;2,5;0;2;2;9610;10369;759
330;14.01.2016;'18 - 19;41,06;40,12;0,94;0;0;0;9797;11076;1279
331;14.01.2016;'19 - 20;40,02;39,4;0,62;0;0;0;9762;10633;871
332;14.01.2016;'20 - 21;38,34;34,16;4,18;0;0;0;9471;10494;1023
333;14.01.2016;'21 - 22;30,86;31,2;-0,34;0;0;0;9010;10391;1381
334;14.01.2016;'22 - 23;28,16;27,24;0,92;0;0;0;8568;9926;1358
335;14.01.2016;'23 - 24;25,73;25,95;-0,22;0;0;0;8264;9744;1480
336;15.01.2016;'00 - 01;24,58;23,34;1,24;0;0;0;8588;9660;1072
337;15.01.2016;'01 - 02;25,03;24,3;0,73;0;0;0;8348;9733;1385
338;15.01.2016;'02 - 03;24,36;23,52;0,84;0;0;0;8228;9642;1414
339;15.01.2016;'03 - 04;23,5;22,46;1,04;0;0;0;8180;9479;1299
340;15.01.2016;'04 - 05;22,94;24,06;-1,12;0;0;0;7949;9575;1626
341;15.01.2016;'05 - 06;23,17;21,42;1,75;0;0;0;7740;9534;1794
342;15.01.2016;'06 - 07;26,35;21,92;4,43;0;0;0;7680;9762;2082
343;15.01.2016;'07 - 08;40,9;38,14;2,76;3;0;-3;7724;9618;1894
344;15.01.2016;'08 - 09;45,21;38,9;6,31;155;130;-25;7648;9335;1687
345;15.01.2016;'09 - 10;45,46;43,23;2,23;855;668;-187;7726;8549;823
346;15.01.2016;'10 - 11;45,99;45,58;0,41;1784;1221;-563;7768;7845;77
347;15.01.2016;'11 - 12;46,95;45,2;1,75;2513;1679;-834;7737;6973;-764
348;15.01.2016;'12 - 13;44;45,43;-1,43;2756;1800;-956;7656;6298;-1358
349;15.01.2016;'13 - 14;42,05;45,96;-3,91;2479;1637;-842;7503;5759;-1744
350;15.01.2016;'14 - 15;39,99;44,83;-4,84;1724;1053;-671;7244;5160;-2084
351;15.01.2016;'15 - 16;37,65;45,62;-7,97;784;448;-336;6782;4644;-2138
352;15.01.2016;'16 - 17;38;47,56;-9,56;101;52;-49;6345;4236;-2109
353;15.01.2016;'17 - 18;45,26;49,42;-4,16;2;2;0;5942;3936;-2006
354;15.01.2016;'18 - 19;48,04;49,44;-1,4;0;0;0;5559;3818;-1741
355;15.01.2016;'19 - 20;44,36;44,67;-0,31;0;0;0;5079;3529;-1550
356;15.01.2016;'20 - 21;34,38;35,5;-1,12;0;0;0;4595;3075;-1520
357;15.01.2016;'21 - 22;29,34;35,83;-6,49;0;0;0;4032;2934;-1098
358;15.01.2016;'22 - 23;27,17;33,6;-6,43;0;0;0;3519;2625;-894
359;15.01.2016;'23 - 24;25,02;29,34;-4,32;0;0;0;3101;2326;-775
360;16.01.2016;'00 - 01;27,13;28,48;-1,35;0;0;0;2145;2187;42
361;16.01.2016;'01 - 02;26,37;28,2;-1,83;0;0;0;1925;2093;168
362;16.01.2016;'02 - 03;25,58;28,32;-2,74;0;0;0;2036;2006;-30
363;16.01.2016;'03 - 04;24,73;25,33;-0,6;0;0;0;2301;2180;-121
364;16.01.2016;'04 - 05;24,08;25,92;-1,84;0;0;0;2559;2436;-123
365;16.01.2016;'05 - 06;25,32;25,24;0,08;0;0;0;2669;2602;-67
366;16.01.2016;'06 - 07;24,77;26,66;-1,89;0;0;0;2924;2766;-158
367;16.01.2016;'07 - 08;25,03;25,88;-0,85;4;0;-4;3283;3258;-25
368;16.01.2016;'08 - 09;27,55;29,72;-2,17;256;96;-160;3811;4115;304
369;16.01.2016;'09 - 10;32,4;29,27;3,13;1352;541;-811;4305;4726;421
370;16.01.2016;'10 - 11;34,21;33,79;0,42;2758;1106;-1652;4381;5118;737
371;16.01.2016;'11 - 12;33,23;38,46;-5,23;3885;1594;-2291;4326;5931;1605
372;16.01.2016;'12 - 13;29,16;34,4;-5,24;4275;1786;-2489;4531;6466;1935
373;16.01.2016;'13 - 14;26,31;29,51;-3,2;3942;1674;-2268;4920;7099;2179
374;16.01.2016;'14 - 15;25,47;29,41;-3,94;2892;1263;-1629;5496;7727;2231
375;16.01.2016;'15 - 16;25,6;28,93;-3,33;1400;617;-783;6033;7948;1915
376;16.01.2016;'16 - 17;30,15;29,24;0,91;208;95;-113;6267;7788;1521
377;16.01.2016;'17 - 18;39,77;39,03;0,74;12;2;-10;6420;7948;1528
378;16.01.2016;'18 - 19;40,03;38,75;1,28;0;0;0;6623;8048;1425
379;16.01.2016;'19 - 20;30,99;30,39;0,6;0;0;0;6899;8223;1324
380;16.01.2016;'20 - 21;26,19;23,78;2,41;0;0;0;7140;8343;1203
381;16.01.2016;'21 - 22;25,9;24,26;1,64;0;0;0;7403;8475;1072
382;16.01.2016;'22 - 23;25,53;25,62;-0,09;0;0;0;7411;8733;1322
383;16.01.2016;'23 - 24;24,12;22,58;1,54;0;0;0;7346;8873;1527
384;17.01.2016;'00 - 01;20,86;26,65;-5,79;0;0;0;7930;8831;901
385;17.01.2016;'01 - 02;20,25;25,05;-4,8;0;0;0;7923;8726;803
386;17.01.2016;'02 - 03;20,76;23,94;-3,18;0;0;0;7957;8456;499
387;17.01.2016;'03 - 04;20,97;22,57;-1,6;0;0;0;7743;8266;523
388;17.01.2016;'04 - 05;20,89;22,78;-1,89;0;0;0;7237;7966;729
389;17.01.2016;'05 - 06;20,94;21,39;-0,45;0;0;0;6706;7637;931
390;17.01.2016;'06 - 07;19,64;22,23;-2,59;0;0;0;6071;7495;1424
391;17.01.2016;'07 - 08;22,35;21,1;1,25;0;0;0;5398;6884;1486
392;17.01.2016;'08 - 09;23,52;22,42;1,1;143;96;-47;4555;5737;1182
393;17.01.2016;'09 - 10;26,54;28,46;-1,92;1087;486;-601;3900;4770;870
394;17.01.2016;'10 - 11;30,11;31,97;-1,86;2571;977;-1594;3268;4060;792
395;17.01.2016;'11 - 12;36,29;33,92;2,37;3955;1516;-2439;2720;3350;630
396;17.01.2016;'12 - 13;32,44;35,12;-2,68;4701;1933;-2768;2211;2878;667
397;17.01.2016;'13 - 14;26,93;29,59;-2,66;4465;1777;-2688;1820;2724;904
398;17.01.2016;'14 - 15;26,19;29,12;-2,93;3406;1259;-2147;1598;2530;932
399;17.01.2016;'15 - 16;27,07;28,61;-1,54;1713;595;-1118;1444;2310;866
400;17.01.2016;'16 - 17;31,94;28,45;3,49;223;94;-129;1429;2319;890
401;17.01.2016;'17 - 18;39,49;38,13;1,36;3;1;-2;1447;2079;632
402;17.01.2016;'18 - 19;42,8;37,9;4,9;0;0;0;1437;1968;531
403;17.01.2016;'19 - 20;39,23;36,02;3,21;0;0;0;1490;1862;372
404;17.01.2016;'20 - 21;33,3;34;-0,7;0;0;0;1529;1741;212
405;17.01.2016;'21 - 22;27,04;28,4;-1,36;0;0;0;1628;1996;368
406;17.01.2016;'22 - 23;27,05;29,13;-2,08;0;0;0;1783;2354;571
407;17.01.2016;'23 - 24;24,99;27,63;-2,64;0;0;0;1972;2563;591
408;18.01.2016;'00 - 01;23,96;23,77;0,19;0;0;0;3285;2678;-607
409;18.01.2016;'01 - 02;23,47;25,13;-1,66;0;0;0;3416;2789;-627
410;18.01.2016;'02 - 03;23,56;25,23;-1,67;0;0;0;3540;2592;-948
411;18.01.2016;'03 - 04;23,48;22,47;1,01;0;0;0;3548;2734;-814
412;18.01.2016;'04 - 05;23,51;22,4;1,11;0;0;0;3466;2519;-947
413;18.01.2016;'05 - 06;24,25;23,06;1,19;0;0;0;3338;2244;-1094
414;18.01.2016;'06 - 07;27,61;27,67;-0,06;0;0;0;3180;2195;-985
415;18.01.2016;'07 - 08;46,01;49,35;-3,34;0;0;0;3144;2498;-646
416;18.01.2016;'08 - 09;49,98;51,78;-1,8;191;128;-63;3374;2836;-538
417;18.01.2016;'09 - 10;50,54;53,92;-3,38;1541;864;-677;3662;3110;-552
418;18.01.2016;'10 - 11;49,91;50,77;-0,86;3643;1970;-1673;3762;3117;-645
419;18.01.2016;'11 - 12;48,44;50,13;-1,69;5613;3101;-2512;3530;2724;-806
420;18.01.2016;'12 - 13;46,93;52,45;-5,52;6458;3938;-2520;3190;2912;-278
421;18.01.2016;'13 - 14;46,32;50,73;-4,41;6081;4136;-1945;2990;3300;310
422;18.01.2016;'14 - 15;45,76;47,63;-1,87;4620;3360;-1260;2806;3480;674
423;18.01.2016;'15 - 16;49,53;48,95;0,58;2486;1706;-780;2826;3502;676
424;18.01.2016;'16 - 17;49,66;49,23;0,43;355;216;-139;3007;3658;651
425;18.01.2016;'17 - 18;62,55;61,36;1,19;3;2;-1;3284;4168;884
426;18.01.2016;'18 - 19;56,07;52,71;3,36;0;0;0;3588;4628;1040
427;18.01.2016;'19 - 20;47,18;46,76;0,42;0;0;0;3781;5206;1425
428;18.01.2016;'20 - 21;35,09;34,74;0,35;0;0;0;3938;5464;1526
429;18.01.2016;'21 - 22;26,95;28,28;-1,33;0;0;0;4011;5678;1667
430;18.01.2016;'22 - 23;26,94;29,18;-2,24;0;0;0;4028;5890;1862
431;18.01.2016;'23 - 24;25,09;25,96;-0,87;0;0;0;4050;6150;2100
432;19.01.2016;'00 - 01;31,95;31,08;0,87;0;0;0;5852;6575;723
433;19.01.2016;'01 - 02;32,16;30,89;1,27;0;0;0;5896;6670;774
434;19.01.2016;'02 - 03;28,97;27,26;1,71;0;0;0;6051;6634;583
435;19.01.2016;'03 - 04;30,01;28,88;1,13;0;0;0;6293;6747;454
436;19.01.2016;'04 - 05;30,45;29,63;0,82;0;0;0;6507;6940;433
437;19.01.2016;'05 - 06;27,01;29,07;-2,06;0;0;0;6627;7392;765
438;19.01.2016;'06 - 07;31,9;30,1;1,8;0;0;0;6857;7908;1051
439;19.01.2016;'07 - 08;54,1;53,08;1,02;1;0;-1;7071;8304;1233
440;19.01.2016;'08 - 09;64,9;63,61;1,29;182;202;20;7084;8551;1467
441;19.01.2016;'09 - 10;65,35;61,78;3,57;1220;1297;77;6916;7806;890
442;19.01.2016;'10 - 11;61,31;49,53;11,78;2807;2702;-105;6392;7267;875
443;19.01.2016;'11 - 12;61,43;48,31;13,12;4358;3871;-487;5697;6382;685
444;19.01.2016;'12 - 13;58,98;49,63;9,35;5120;4413;-707;5131;5768;637
445;19.01.2016;'13 - 14;58,53;47,41;11,12;4845;3926;-919;4910;5718;808
446;19.01.2016;'14 - 15;55,81;46,16;9,65;3624;2860;-764;4937;6049;1112
447;19.01.2016;'15 - 16;55,5;48,01;7,49;1940;1335;-605;4998;5881;883
448;19.01.2016;'16 - 17;56,21;50,71;5,5;277;174;-103;5228;6365;1137
449;19.01.2016;'17 - 18;70,07;63,21;6,86;2;2;0;5512;6878;1366
450;19.01.2016;'18 - 19;74,97;59,95;15,02;0;0;0;5744;7558;1814
451;19.01.2016;'19 - 20;57,56;47,96;9,6;0;0;0;5819;7957;2138
452;19.01.2016;'20 - 21;48,24;33,76;14,48;0;0;0;5613;7758;2145
453;19.01.2016;'21 - 22;37,98;28,32;9,66;0;0;0;5271;7618;2347
454;19.01.2016;'22 - 23;33,67;24,63;9,04;0;0;0;4982;7434;2452
455;19.01.2016;'23 - 24;29,79;22,33;7,46;0;0;0;4850;7168;2318
456;20.01.2016;'00 - 01;26,05;31,3;-5,25;0;0;0;8321;6819;-1502
457;20.01.2016;'01 - 02;26,17;33,23;-7,06;0;0;0;8205;6799;-1406
458;20.01.2016;'02 - 03;26,42;34,09;-7,67;0;0;0;8092;6452;-1640
459;20.01.2016;'03 - 04;25,36;32,49;-7,13;0;0;0;7940;6552;-1388
460;20.01.2016;'04 - 05;25,76;30,98;-5,22;0;0;0;7746;6640;-1106
461;20.01.2016;'05 - 06;26,54;29,21;-2,67;0;0;0;7489;6230;-1259
462;20.01.2016;'06 - 07;32,7;36,41;-3,71;0;0;0;7197;6298;-899
463;20.01.2016;'07 - 08;55,08;58,39;-3,31;1;0;-1;6841;6159;-682
464;20.01.2016;'08 - 09;61,08;65,17;-4,09;176;136;-40;6356;6024;-332
465;20.01.2016;'09 - 10;58,43;62,18;-3,75;1024;663;-361;5889;5824;-65
466;20.01.2016;'10 - 11;58,97;64,51;-5,54;2027;1439;-588;5406;5073;-333
467;20.01.2016;'11 - 12;56,14;60,21;-4,07;3140;2196;-944;4906;4800;-106
468;20.01.2016;'12 - 13;58,6;58,95;-0,35;3688;2690;-998;4449;4485;36
469;20.01.2016;'13 - 14;57,58;55,47;2,11;3561;2998;-563;4109;4362;253
470;20.01.2016;'14 - 15;54,95;52,79;2,16;2728;2477;-251;3872;4196;324
471;20.01.2016;'15 - 16;52,42;53,21;-0,79;1452;1370;-82;3698;4066;368
472;20.01.2016;'16 - 17;72,01;60,06;11,95;252;268;16;3636;4088;452
473;20.01.2016;'17 - 18;92,75;75,92;16,83;4;2;-2;3764;4120;356
474;20.01.2016;'18 - 19;79,09;64,44;14,65;0;0;0;3913;4018;105
475;20.01.2016;'19 - 20;70,03;59,49;10,54;0;0;0;3882;4006;124
476;20.01.2016;'20 - 21;50,1;55,3;-5,2;0;0;0;3661;3661;0
477;20.01.2016;'21 - 22;40,06;44,72;-4,66;0;0;0;3357;3216;-141
478;20.01.2016;'22 - 23;33,52;39,5;-5,98;0;0;0;3090;2770;-320
479;20.01.2016;'23 - 24;29,63;29,67;-0,04;0;0;0;2823;2511;-312
480;21.01.2016;'00 - 01;29,65;30,07;-0,42;0;0;0;2538;2342;-196
481;21.01.2016;'01 - 02;27,82;28,69;-0,87;0;0;0;2397;2035;-362
482;21.01.2016;'02 - 03;26,65;26,99;-0,34;0;0;0;2269;1797;-472
483;21.01.2016;'03 - 04;26,96;27,47;-0,51;0;0;0;2128;1628;-500
484;21.01.2016;'04 - 05;27,47;29,38;-1,91;0;0;0;1970;1432;-538
485;21.01.2016;'05 - 06;29,09;34,38;-5,29;0;0;0;1874;1410;-464
486;21.01.2016;'06 - 07;40,78;49,64;-8,86;0;0;0;1800;1444;-356
487;21.01.2016;'07 - 08;70,01;87,23;-17,22;1;0;-1;1700;1562;-138
488;21.01.2016;'08 - 09;85,05;94,16;-9,11;158;117;-41;1625;1621;-4
489;21.01.2016;'09 - 10;83,54;89,69;-6,15;1100;720;-380;1557;1652;95
490;21.01.2016;'10 - 11;74,94;80,85;-5,91;2297;1702;-595;1545;1605;60
491;21.01.2016;'11 - 12;70,12;74,37;-4,25;3671;2923;-748;1632;1699;67
492;21.01.2016;'12 - 13;59,91;60,53;-0,62;4523;3954;-569;1641;1587;-54
493;21.01.2016;'13 - 14;57,69;54,37;3,32;4574;4241;-333;1649;1680;31
494;21.01.2016;'14 - 15;57,99;54,47;3,52;3667;3396;-271;1686;1551;-135
495;21.01.2016;'15 - 16;61,05;67,13;-6,08;2066;1909;-157;1694;1394;-300
496;21.01.2016;'16 - 17;57,43;69,44;-12,01;351;370;19;1840;1430;-410
497;21.01.2016;'17 - 18;77,13;114,7;-37,57;9;3;-6;2113;1681;-432
498;21.01.2016;'18 - 19;86,01;110,61;-24,6;0;0;0;2442;2142;-300
499;21.01.2016;'19 - 20;60,13;84,01;-23,88;0;0;0;2762;2507;-255
500;21.01.2016;'20 - 21;50,09;59,58;-9,49;0;0;0;3075;2841;-234
501;21.01.2016;'21 - 22;35,47;40,49;-5,02;0;0;0;3321;2952;-369
502;21.01.2016;'22 - 23;30,36;37,31;-6,95;0;0;0;3525;3004;-521
503;21.01.2016;'23 - 24;26,97;32,13;-5,16;0;0;0;3707;3224;-483
504;22.01.2016;'00 - 01;28,05;31,95;-3,9;0;0;0;3498;3354;-144
505;22.01.2016;'01 - 02;27,92;33,47;-5,55;0;0;0;3651;3441;-210
506;22.01.2016;'02 - 03;26,78;31,5;-4,72;0;0;0;3887;3424;-463
507;22.01.2016;'03 - 04;26,57;32,29;-5,72;0;0;0;4228;3532;-696
508;22.01.2016;'04 - 05;27,02;32,28;-5,26;0;0;0;4631;3730;-901
509;22.01.2016;'05 - 06;28,07;34,68;-6,61;0;0;0;5110;4004;-1106
510;22.01.2016;'06 - 07;30,82;42,48;-11,66;0;0;0;5719;4308;-1411
511;22.01.2016;'07 - 08;48,46;53,73;-5,27;2;0;-2;6514;4954;-1560
512;22.01.2016;'08 - 09;52,5;58,22;-5,72;308;335;27;7390;5882;-1508
513;22.01.2016;'09 - 10;48,66;54,04;-5,38;1953;2097;144;8109;6469;-1640
514;22.01.2016;'10 - 11;45,11;49,71;-4,6;3802;4390;588;8338;6489;-1849
515;22.01.2016;'11 - 12;44,96;44,38;0,58;5646;6234;588;8024;6114;-1910
516;22.01.2016;'12 - 13;42,06;38,24;3,82;6348;6960;612;7655;5821;-1834
517;22.01.2016;'13 - 14;37,02;36,71;0,31;5907;6725;818;7824;5964;-1860
518;22.01.2016;'14 - 15;32,27;35,99;-3,72;4405;5293;888;8514;6442;-2072
519;22.01.2016;'15 - 16;32,65;38,03;-5,38;2266;2707;441;9727;7692;-2035
520;22.01.2016;'16 - 17;32,84;41,11;-8,27;359;450;91;11266;9992;-1274
521;22.01.2016;'17 - 18;34,83;45,17;-10,34;5;6;1;12984;12934;-50
522;22.01.2016;'18 - 19;28,3;36,75;-8,45;0;0;0;14706;15214;508
523;22.01.2016;'19 - 20;26,88;29,89;-3,01;0;0;0;15725;15944;219
524;22.01.2016;'20 - 21;25,46;28,56;-3,1;0;0;0;16070;16267;197
525;22.01.2016;'21 - 22;24,88;27,88;-3;0;0;0;15928;15776;-152
526;22.01.2016;'22 - 23;24,28;27,8;-3,52;0;0;0;15749;15034;-715
527;22.01.2016;'23 - 24;22,63;26,74;-4,11;0;0;0;15548;14262;-1286
528;23.01.2016;'00 - 01;24,44;26,01;-1,57;0;0;0;13248;13088;-160
529;23.01.2016;'01 - 02;24,02;28,1;-4,08;0;0;0;12364;11936;-428
530;23.01.2016;'02 - 03;23,03;27,88;-4,85;0;0;0;11768;10903;-865
531;23.01.2016;'03 - 04;22,99;29,21;-6,22;0;0;0;11361;10683;-678
532;23.01.2016;'04 - 05;22,68;26,57;-3,89;0;0;0;10974;10570;-404
533;23.01.2016;'05 - 06;22,44;23,49;-1,05;0;0;0;10939;11178;239
534;23.01.2016;'06 - 07;21,46;23,55;-2,09;0;0;0;10941;11944;1003
535;23.01.2016;'07 - 08;23,35;24,83;-1,48;1;0;-1;11074;12382;1308
536;23.01.2016;'08 - 09;24,68;24,57;0,11;55;50;-5;11438;12812;1374
537;23.01.2016;'09 - 10;28,9;24,88;4,02;367;399;32;11619;13353;1734
538;23.01.2016;'10 - 11;31,32;26,48;4,84;901;972;71;11471;12898;1427
539;23.01.2016;'11 - 12;34,75;28,56;6,19;1497;1720;223;11001;11954;953
540;23.01.2016;'12 - 13;34,39;31,02;3,37;1808;2250;442;10535;12182;1647
541;23.01.2016;'13 - 14;30,45;25,99;4,46;1782;2244;462;10253;12240;1987
542;23.01.2016;'14 - 15;28,04;24,08;3,96;1386;1810;424;9903;12079;2176
543;23.01.2016;'15 - 16;29,1;23,58;5,52;734;980;246;9561;11705;2144
544;23.01.2016;'16 - 17;29,7;26,84;2,86;142;206;64;9323;12347;3024
545;23.01.2016;'17 - 18;36,97;33,91;3,06;0;3;3;9298;12193;2895
546;23.01.2016;'18 - 19;42,6;31,05;11,55;0;0;0;9319;11267;1948
547;23.01.2016;'19 - 20;35,83;26,13;9,7;0;0;0;9369;11248;1879
548;23.01.2016;'20 - 21;28,84;22,45;6,39;0;0;0;9296;11502;2206
549;23.01.2016;'21 - 22;25,4;21,45;3,95;0;0;0;9092;10594;1502
550;23.01.2016;'22 - 23;26,27;23,56;2,71;0;0;0;8860;10684;1824
551;23.01.2016;'23 - 24;27,06;24,02;3,04;0;0;0;8665;10650;1985
552;24.01.2016;'00 - 01;24,08;22,39;1,69;0;0;0;9820;10535;715
553;24.01.2016;'01 - 02;23,99;23,33;0,66;0;0;0;9458;10120;662
554;24.01.2016;'02 - 03;24,83;21,93;2,9;0;0;0;9237;9829;592
555;24.01.2016;'03 - 04;23,24;20,26;2,98;0;0;0;8986;9755;769
556;24.01.2016;'04 - 05;22,54;19,13;3,41;0;0;0;8795;9922;1127
557;24.01.2016;'05 - 06;23,41;17,86;5,55;0;0;0;8724;9343;619
558;24.01.2016;'06 - 07;21,41;19,32;2,09;0;0;0;8675;9229;554
559;24.01.2016;'07 - 08;21,4;21,14;0,26;2;0;-2;8649;9028;379
560;24.01.2016;'08 - 09;22,12;21,33;0,79;135;179;44;8673;8927;254
561;24.01.2016;'09 - 10;24,63;21,98;2,65;673;912;239;8625;8941;316
562;24.01.2016;'10 - 11;27,05;22,92;4,13;1372;1952;580;8535;9137;602
563;24.01.2016;'11 - 12;32,66;23,8;8,86;1953;2903;950;8386;9184;798
564;24.01.2016;'12 - 13;28,94;21,16;7,78;2237;3501;1264;8222;8602;380
565;24.01.2016;'13 - 14;26,04;20,53;5,51;2118;3580;1462;7988;8702;714
566;24.01.2016;'14 - 15;24,84;20,99;3,85;1562;2676;1114;7760;8447;687
567;24.01.2016;'15 - 16;23,99;21,84;2,15;789;1418;629;7625;8656;1031
568;24.01.2016;'16 - 17;25,04;24,09;0,95;153;285;132;7643;9800;2157
569;24.01.2016;'17 - 18;32,88;30,77;2,11;0;4;4;8059;11357;3298
570;24.01.2016;'18 - 19;36,09;32,83;3,26;0;0;0;8620;12349;3729
571;24.01.2016;'19 - 20;35,87;29,06;6,81;0;0;0;9084;13103;4019
572;24.01.2016;'20 - 21;31,7;25,4;6,3;0;0;0;9297;14080;4783
573;24.01.2016;'21 - 22;26;20,19;5,81;0;0;0;9429;14663;5234
574;24.01.2016;'22 - 23;27,09;18,59;8,5;0;0;0;9384;14628;5244
575;24.01.2016;'23 - 24;22,44;15,16;7,28;0;0;0;9408;14571;5163
576;25.01.2016;'00 - 01;20,07;18,82;1,25;0;0;0;12805;14322;1517
577;25.01.2016;'01 - 02;19,65;17,12;2,53;0;0;0;12649;14318;1669
578;25.01.2016;'02 - 03;19,68;17,05;2,63;0;0;0;12458;13945;1487
579;25.01.2016;'03 - 04;19,98;15,89;4,09;0;0;0;12275;13843;1568
580;25.01.2016;'04 - 05;20,33;17,41;2,92;0;0;0;12028;13358;1330
581;25.01.2016;'05 - 06;21,32;21,44;-0,12;0;0;0;11729;13026;1297
582;25.01.2016;'06 - 07;25,01;25,58;-0,57;0;0;0;11364;12509;1145
583;25.01.2016;'07 - 08;34,94;36,8;-1,86;2;0;-2;11048;11962;914
584;25.01.2016;'08 - 09;35;39,28;-4,28;194;178;-16;10753;11340;587
585;25.01.2016;'09 - 10;36,04;38,39;-2,35;1052;1126;74;10524;10903;379
586;25.01.2016;'10 - 11;36,62;36,64;-0,02;2399;2782;383;10206;10400;194
587;25.01.2016;'11 - 12;35,6;34,59;1,01;3857;5160;1303;9641;9988;347
588;25.01.2016;'12 - 13;34,75;30,84;3,91;4910;6942;2032;8957;9490;533
589;25.01.2016;'13 - 14;32,26;27,45;4,81;5283;7364;2081;8437;9015;578
590;25.01.2016;'14 - 15;30,61;28,32;2,29;4517;6011;1494;8188;8838;650
591;25.01.2016;'15 - 16;29,73;29,67;0,06;2681;3418;737;8103;9042;939
592;25.01.2016;'16 - 17;31,17;31,81;-0,64;572;793;221;8464;9933;1469
593;25.01.2016;'17 - 18;34,96;35,69;-0,73;1;8;7;9247;12158;2911
594;25.01.2016;'18 - 19;36,33;31,27;5,06;0;0;0;10165;13805;3640
595;25.01.2016;'19 - 20;31,96;30,69;1,27;0;0;0;11187;14240;3053
596;25.01.2016;'20 - 21;26,8;28,31;-1,51;0;0;0;12137;15004;2867
597;25.01.2016;'21 - 22;25,32;27,93;-2,61;0;0;0;13176;16136;2960
598;25.01.2016;'22 - 23;23,93;28,65;-4,72;0;0;0;14300;16781;2481
599;25.01.2016;'23 - 24;18,11;21,29;-3,18;0;0;0;15526;17747;2221
600;26.01.2016;'00 - 01;20,23;22;-1,77;0;0;0;17245;18747;1502
601;26.01.2016;'01 - 02;18,02;14,82;3,2;0;0;0;18030;19518;1488
602;26.01.2016;'02 - 03;15,9;7,17;8,73;0;0;0;18645;19580;935
603;26.01.2016;'03 - 04;15,91;12,42;3,49;0;0;0;19041;19225;184
604;26.01.2016;'04 - 05;17,1;16,74;0,36;0;0;0;19106;18846;-260
605;26.01.2016;'05 - 06;21,8;25,38;-3,58;0;0;0;18865;17893;-972
606;26.01.2016;'06 - 07;27,09;32,01;-4,92;0;0;0;18362;17494;-868
607;26.01.2016;'07 - 08;34,13;39;-4,87;7;0;-7;17409;16872;-537
608;26.01.2016;'08 - 09;38,11;39,72;-1,61;410;388;-22;16261;16324;63
609;26.01.2016;'09 - 10;32,31;30,05;2,26;1955;2040;85;15168;15472;304
610;26.01.2016;'10 - 11;29,99;27,49;2,5;3995;4673;678;14302;14800;498
611;26.01.2016;'11 - 12;29,55;26,05;3,5;5820;7296;1476;13783;14228;445
612;26.01.2016;'12 - 13;28,52;21,69;6,83;6766;8774;2008;13546;14373;827
613;26.01.2016;'13 - 14;29,33;22,03;7,3;6565;8202;1637;13449;14705;1256
614;26.01.2016;'14 - 15;27,97;22,21;5,76;5142;6159;1017;13342;15111;1769
615;26.01.2016;'15 - 16;30,09;24,51;5,58;2852;3420;568;13497;16500;3003
616;26.01.2016;'16 - 17;30,62;24,34;6,28;601;726;125;14456;18790;4334
617;26.01.2016;'17 - 18;32,87;25,21;7,66;2;8;6;16261;21511;5250
618;26.01.2016;'18 - 19;29,27;25,12;4,15;0;0;0;18511;24311;5800
619;26.01.2016;'19 - 20;24,94;23,34;1,6;0;0;0;20695;26444;5749
620;26.01.2016;'20 - 21;23,17;20,67;2,5;0;0;0;22440;27858;5418
621;26.01.2016;'21 - 22;21,66;18,7;2,96;0;0;0;23810;28508;4698
622;26.01.2016;'22 - 23;20,24;14,58;5,66;0;0;0;25122;28830;3708
623;26.01.2016;'23 - 24;13,43;10,15;3,28;0;0;0;26239;28931;2692
624;27.01.2016;'00 - 01;10,97;10,37;0,6;0;0;0;29034;28542;-492
625;27.01.2016;'01 - 02;3,18;6,55;-3,37;0;0;0;29355;27815;-1540
626;27.01.2016;'02 - 03;0,05;11,69;-11,64;0;0;0;29439;27534;-1905
