cet_cest_timestamp;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2016-07-20T20:00:00+0200;39520;690;0.0174;936;-246;46939;7966;0.1697;8588;-622
2016-07-20T21:00:00+0200;39520;30;0.0008;51;-21;46939;9748;0.2077;10176;-428
2016-07-20T22:00:00+0200;39520;0;0;0;0;46939;10569;0.2252;11502;-933
2016-07-20T23:00:00+0200;39520;0;0;0;0;46939;10228;0.2179;11895;-1667
2016-07-21T00:00:00+0200;39523;0;0;0;0;46950;9168;0.1952;10413;-1245
2016-07-21T01:00:00+0200;39523;0;0;0;0;46950;8206;0.1748;9595;-1389
2016-07-21T02:00:00+0200;39523;0;0;0;0;46950;7508;0.1599;8381;-873
2016-07-21T03:00:00+0200;39523;0;0;0;0;46950;7436;0.1584;7197;239
2016-07-21T04:00:00+0200;39523;0;0;0;0;46950;6632;0.1412;6330;302
2016-07-21T05:00:00+0200;39523;82;0.0021;99;-17;46950;6100;0.13;5414;686
2016-07-21T06:00:00+0200;39523;972;0.0246;1034;-62;46950;5821;0.124;4427;1394
2016-07-21T07:00:00+0200;39523;2889;0.0731;3271;-382;46950;4112;0.0876;3259;853
2016-07-21T08:00:00+0200;39523;5137;0.13;6229;-1092;46950;2637;0.0562;2091;546
2016-07-21T09:00:00+0200;39523;7881;0.1994;9306;-1425;46950;2435;0.0518;1585;850
2016-07-21T10:00:00+0200;39523;11200;0.2834;11846;-646;46950;2539;0.0541;1496;1043
2016-07-21T11:00:00+0200;39523;13846;0.3503;13721;125;46950;2671;0.0569;1408;1263
2016-07-21T12:00:00+0200;39523;16012;0.4052;14805;1207;46950;2643;0.0563;1303;1340
2016-07-21T13:00:00+0200;39523;17190;0.4349;15176;2014;46950;2455;0.0523;1236;1219
2016-07-21T14:00:00+0200;39523;16421;0.4155;14915;1506;46950;2206;0.047;1214;992
2016-07-21T15:00:00+0200;39523;14671;0.3712;13953;718;46950;1894;0.0403;1254;640
2016-07-21T16:00:00+0200;39523;12986;0.3286;12080;906;46950;1710;0.0364;1332;378
2016-07-21T17:00:00+0200;39523;9900;0.2504;9325;575;46950;1990;0.0424;1432;558
2016-07-21T18:00:00+0200;39523;6435;0.1628;5932;503;46950;2554;0.0544;1577;977
2016-07-21T19:00:00+0200;39523;3156;0.0798;2851;305;46950;2522;0.0537;1732;790
2016-07-21T20:00:00+0200;39523;848;0.0215;799;49;46950;2546;0.0542;1842;704
2016-07-21T21:00:00+0200;39523;37;0.0009;36;1;46950;2727;0.0581;2009;718
2016-07-21T22:00:00+0200;39523;0;0;0;0;46950;3050;0.0649;2214;836
2016-07-21T23:00:00+0200;39523;0;0;0;0;46950;3068;0.0654;2333;735
2016-07-22T00:00:00+0200;39526;0;0;0;0;46950;2924;0.0623;2211;713
2016-07-22T01:00:00+0200;39526;0;0;0;0;46950;2670;0.0568;2138;532
2016-07-22T02:00:00+0200;39526;0;0;0;0;46950;2437;0.0519;2074;363
2016-07-22T03:00:00+0200;39526;0;0;0;0;46950;2144;0.0457;2000;144
2016-07-22T04:00:00+0200;39526;0;0;0;0;46950;1958;0.0417;1883;75
2016-07-22T05:00:00+0200;39526;91;0.0023;106;-15;46950;1905;0.0406;1731;174
2016-07-22T06:00:00+0200;39526;1214;0.0307;1250;-36;46950;1970;0.042;1513;457
2016-07-22T07:00:00+0200;39526;4158;0.1052;4205;-47;46950;1636;0.0348;1176;460
2016-07-22T08:00:00+0200;39526;8200;0.2075;8408;-208;46950;1338;0.0285;846;492
2016-07-22T09:00:00+0200;39526;12898;0.3263;12910;-12;46950;1547;0.033;773;774
2016-07-22T10:00:00+0200;39526;17034;0.431;16745;289;46950;1789;0.0381;789;1000
2016-07-22T11:00:00+0200;39526;19854;0.5023;19406;448;46950;2018;0.043;800;1218
2016-07-22T12:00:00+0200;39526;20994;0.5312;20818;176;46950;2046;0.0436;862;1184
2016-07-22T13:00:00+0200;39526;21078;0.5332;20940;138;46950;2132;0.0454;937;1195
2016-07-22T14:00:00+0200;39526;19807;0.5011;20010;-203;46950;2184;0.0465;1066;1118
2016-07-22T15:00:00+0200;39526;17202;0.4352;17710;-508;46950;2456;0.0523;1381;1075
2016-07-22T16:00:00+0200;39526;13316;0.3369;14199;-883;46950;2731;0.0582;1785;946
2016-07-22T17:00:00+0200;39526;8972;0.227;10000;-1028;46950;3671;0.0782;2235;1436
2016-07-22T18:00:00+0200;39526;5084;0.1286;5846;-762;46950;4250;0.0905;2726;1524
2016-07-22T19:00:00+0200;39526;2336;0.0591;2663;-327;46950;4705;0.1002;3099;1606
2016-07-22T20:00:00+0200;39526;610;0.0155;723;-113;46950;4414;0.094;3425;989
2016-07-22T21:00:00+0200;39526;35;0.0009;31;4;46950;4499;0.0958;4125;374
2016-07-22T22:00:00+0200;39526;0;0;0;0;46950;4695;0.1;4793;-98
2016-07-22T23:00:00+0200;39526;0;0;0;0;46950;4728;0.1007;4966;-238
2016-07-23T00:00:00+0200;39526;0;0;0;0;46950;4064;0.0866;5137;-1073
2016-07-23T01:00:00+0200;39526;0;0;0;0;46950;3666;0.0781;4806;-1140
2016-07-23T02:00:00+0200;39526;0;0;0;0;46950;3358;0.0715;4455;-1097
2016-07-23T03:00:00+0200;39526;0;0;0;0;46950;2954;0.0629;4154;-1200
2016-07-23T04:00:00+0200;39526;0;0;0;0;46950;2706;0.0577;3878;-1172
2016-07-23T05:00:00+0200;39526;72;0.0018;93;-21;46950;2498;0.0532;3504;-1006
2016-07-23T06:00:00+0200;39526;986;0.025;1089;-103;46950;2125;0.0453;3038;-913
2016-07-23T07:00:00+0200;39526;3256;0.0824;3664;-408;46950;1415;0.0301;2467;-1052
2016-07-23T08:00:00+0200;39526;6304;0.1595;7236;-932;46950;804;0.0171;1906;-1102
2016-07-23T09:00:00+0200;39526;9826;0.2486;11004;-1178;46950;706;0.015;1608;-902
2016-07-23T10:00:00+0200;39526;12946;0.3276;14321;-1375;46950;843;0.018;1562;-719
2016-07-23T11:00:00+0200;39526;14766;0.3736;16791;-2025;46950;1084;0.0231;1546;-462
2016-07-23T12:00:00+0200;39526;15471;0.3914;18170;-2699;46950;1237;0.0264;1629;-392
2016-07-23T13:00:00+0200;39526;15785;0.3994;18340;-2555;46950;1200;0.0256;1681;-481
2016-07-23T14:00:00+0200;39526;15384;0.3892;17349;-1965;46950;1164;0.0248;1718;-554
2016-07-23T15:00:00+0200;39526;14370;0.3636;15267;-897;46950;1139;0.0242;1859;-720
2016-07-23T16:00:00+0200;39526;12091;0.3059;12374;-283;46950;1185;0.0252;2018;-833
2016-07-23T17:00:00+0200;39526;8705;0.2202;9016;-311;46950;1368;0.0292;2231;-863
2016-07-23T18:00:00+0200;39526;5343;0.1352;5513;-170;46950;1411;0.03;2518;-1107
2016-07-23T19:00:00+0200;39526;2543;0.0643;2587;-44;46950;1559;0.0332;2805;-1246
2016-07-23T20:00:00+0200;39526;662;0.0167;684;-22;46950;1712;0.0364;3170;-1458
2016-07-23T21:00:00+0200;39526;34;0.0009;28;6;46950;1916;0.0408;3739;-1823
2016-07-23T22:00:00+0200;39526;0;0;0;0;46950;2079;0.0443;4176;-2097
2016-07-23T23:00:00+0200;39526;0;0;0;0;46950;1888;0.0402;4157;-2269
2016-07-24T00:00:00+0200;39526;0;0;0;0;46950;1616;0.0344;3163;-1547
2016-07-24T01:00:00+0200;39526;0;0;0;0;46950;1263;0.0269;2812;-1549
2016-07-24T02:00:00+0200;39526;0;0;0;0;46950;1061;0.0226;2517;-1456
2016-07-24T03:00:00+0200;39526;0;0;0;0;46950;895;0.019;2221;-1326
2016-07-24T04:00:00+0200;39526;0;0;0;0;46950;799;0.017;1912;-1113
2016-07-24T05:00:00+0200;39526;56;0.0014;83;-27;46950;837;0.0178;1626;-789
2016-07-24T06:00:00+0200;39526;874;0.0221;1047;-173;46950;820;0.0174;1323;-503
2016-07-24T07:00:00+0200;39526;3010;0.0762;3608;-598;46950;539;0.0115;967;-428
2016-07-24T08:00:00+0200;39526;6197;0.1568;7298;-1101;46950;255;0.0054;583;-328
2016-07-24T09:00:00+0200;39526;10283;0.2602;11377;-1094;46950;192;0.0041;413;-221
2016-07-24T10:00:00+0200;39526;14240;0.3603;15112;-872;46950;153;0.0033;420;-267
2016-07-24T11:00:00+0200;39526;17428;0.441;18063;-635;46950;135;0.0029;441;-306
2016-07-24T12:00:00+0200;39526;19753;0.4997;19881;-128;46950;166;0.0036;467;-301
2016-07-24T13:00:00+0200;39526;20422;0.5167;20412;10;46950;265;0.0057;500;-235
2016-07-24T14:00:00+0200;39526;19698;0.4984;19709;-11;46950;427;0.0091;571;-144
2016-07-24T15:00:00+0200;39526;17318;0.4381;17690;-372;46950;602;0.0128;734;-132
2016-07-24T16:00:00+0200;39526;14403;0.3644;14585;-182;46950;883;0.0188;920;-37
2016-07-24T17:00:00+0200;39526;10680;0.2702;10629;51;46950;967;0.0206;1130;-163
2016-07-24T18:00:00+0200;39526;6614;0.1673;6395;219;46950;1008;0.0215;1391;-383
2016-07-24T19:00:00+0200;39526;3048;0.0772;2930;118;46950;861;0.0183;1683;-822
2016-07-24T20:00:00+0200;39526;766;0.0194;765;1;46950;861;0.0183;1978;-1117
2016-07-24T21:00:00+0200;39526;31;0.0008;29;2;46950;982;0.0209;2362;-1380
2016-07-24T22:00:00+0200;39526;0;0;0;0;46950;1088;0.0232;2652;-1564
2016-07-24T23:00:00+0200;39526;0;0;0;0;46950;1129;0.0241;2780;-1651
2016-07-25T00:00:00+0200;39531;0;0;0;0;46956;1098;0.0234;1429;-331
2016-07-25T01:00:00+0200;39531;0;0;0;0;46956;1019;0.0217;1391;-372
2016-07-25T02:00:00+0200;39531;0;0;0;0;46956;978;0.0208;1372;-394
2016-07-25T03:00:00+0200;39531;0;0;0;0;46956;932;0.0198;1335;-403
2016-07-25T04:00:00+0200;39531;0;0;0;0;46956;883;0.0188;1294;-411
2016-07-25T05:00:00+0200;39531;68;0.0017;81;-13;46956;987;0.021;1222;-235
2016-07-25T06:00:00+0200;39531;1037;0.0262;1108;-71;46956;1041;0.0222;1138;-97
2016-07-25T07:00:00+0200;39531;3629;0.0918;3751;-122;46956;1072;0.0228;1054;18
2016-07-25T08:00:00+0200;39531;7361;0.1862;7412;-51;46956;944;0.0201;919;25
2016-07-25T09:00:00+0200;39531;11659;0.2949;11259;400;46956;1160;0.0247;969;191
2016-07-25T10:00:00+0200;39531;16032;0.4056;14490;1542;46956;1401;0.0298;1105;296
2016-07-25T11:00:00+0200;39531;18652;0.4718;16647;2005;46956;1627;0.0346;1281;346
2016-07-25T12:00:00+0200;39531;19490;0.493;17651;1839;46956;1897;0.0404;1499;398
2016-07-25T13:00:00+0200;39531;18934;0.479;17746;1188;46956;2511;0.0535;1757;754
2016-07-25T14:00:00+0200;39531;17178;0.4346;16930;248;46956;2671;0.0569;2073;598
2016-07-25T15:00:00+0200;39531;14919;0.3774;15053;-134;46956;2746;0.0585;2447;299
2016-07-25T16:00:00+0200;39531;11902;0.3011;12580;-678;46956;2985;0.0636;2710;275
2016-07-25T17:00:00+0200;39531;9000;0.2277;9479;-479;46956;3061;0.0652;2779;282
2016-07-25T18:00:00+0200;39531;5829;0.1474;5931;-102;46956;3129;0.0666;2715;414
2016-07-25T19:00:00+0200;39531;2793;0.0707;2839;-46;46956;2887;0.0615;2539;348
2016-07-25T20:00:00+0200;39531;702;0.0178;719;-17;46956;2484;0.0529;2031;453
2016-07-25T21:00:00+0200;39531;24;0.0006;25;-1;46956;2218;0.0472;1822;396
2016-07-25T22:00:00+0200;39531;0;0;0;0;46956;2065;0.044;1803;262
2016-07-25T23:00:00+0200;39531;0;0;0;0;46956;1962;0.0418;1769;193
2016-07-26T00:00:00+0200;39534;0;0;0;0;46966;2092;0.0445;1682;410
2016-07-26T01:00:00+0200;39534;0;0;0;0;46966;2224;0.0474;1659;565
2016-07-26T02:00:00+0200;39534;0;0;0;0;46966;2342;0.0498;1670;672
2016-07-26T03:00:00+0200;39534;0;0;0;0;46966;2441;0.052;1697;744
2016-07-26T04:00:00+0200;39534;0;0;0;0;46966;2452;0.0522;1657;795
2016-07-26T05:00:00+0200;39534;52;0.0013;61;-9;46966;2445;0.0521;1512;933
2016-07-26T06:00:00+0200;39534;900;0.0228;913;-13;46966;2103;0.0448;1281;822
2016-07-26T07:00:00+0200;39534;3166;0.0801;3166;0;46966;1600;0.034;1042;558
2016-07-26T08:00:00+0200;39534;6958;0.176;6276;682;46966;1190;0.0253;854;336
2016-07-26T09:00:00+0200;39534;11051;0.2795;9791;1260;46966;1145;0.0244;781;364
2016-07-26T10:00:00+0200;39534;14554;0.3682;13092;1462;46966;1233;0.0262;804;429
2016-07-26T11:00:00+0200;39534;16965;0.4291;15782;1183;46966;1451;0.0309;934;517
2016-07-26T12:00:00+0200;39534;17604;0.4453;17403;201;46966;1716;0.0365;1222;494
2016-07-26T13:00:00+0200;39534;17344;0.4387;17726;-382;46966;1695;0.0361;1586;109
2016-07-26T14:00:00+0200;39534;16312;0.4126;16884;-572;46966;1717;0.0366;1866;-149
2016-07-26T15:00:00+0200;39534;14858;0.3758;15180;-322;46966;1670;0.0356;2057;-387
2016-07-26T16:00:00+0200;39534;12755;0.3226;12625;130;46966;1734;0.0369;2104;-370
2016-07-26T17:00:00+0200;39534;9354;0.2366;9342;12;46966;1528;0.0325;2004;-476
2016-07-26T18:00:00+0200;39534;5952;0.1506;5774;178;46966;1386;0.0295;1733;-347
2016-07-26T19:00:00+0200;39534;2744;0.0694;2661;83;46966;1116;0.0238;1450;-334
2016-07-26T20:00:00+0200;39534;655;0.0166;669;-14;46966;1043;0.0222;1130;-87
2016-07-26T21:00:00+0200;39534;19;0.0005;22;-3;46966;1158;0.0247;1115;43
2016-07-26T22:00:00+0200;39534;0;0;0;0;46966;1274;0.0271;1182;92
2016-07-26T23:00:00+0200;39534;0;0;0;0;46966;1350;0.0288;1155;195
2016-07-27T00:00:00+0200;39538;0;0;0;0;46975;1622;0.0345;1290;332
2016-07-27T01:00:00+0200;39538;0;0;0;0;46975;1674;0.0356;1321;353
2016-07-27T02:00:00+0200;39538;0;0;0;0;46975;1576;0.0335;1355;221
2016-07-27T03:00:00+0200;39538;0;0;0;0;46975;1614;0.0344;1418;196
2016-07-27T04:00:00+0200;39538;0;0;0;0;46975;1824;0.0388;1523;301
2016-07-27T05:00:00+0200;39538;38;0.001;53;-15;46975;2143;0.0456;1636;507
2016-07-27T06:00:00+0200;39538;785;0.0199;812;-27;46975;2522;0.0537;1736;786
2016-07-27T07:00:00+0200;39538;2809;0.071;2861;-52;46975;2474;0.0526;1793;681
2016-07-27T08:00:00+0200;39538;5765;0.1458;5690;75;46975;2181;0.0464;1757;424
2016-07-27T09:00:00+0200;39538;9406;0.2379;8851;555;46975;2095;0.0446;1799;296
2016-07-27T10:00:00+0200;39538;13334;0.3372;11822;1512;46975;2731;0.0581;1989;742
2016-07-27T11:00:00+0200;39538;16524;0.4179;14187;2337;46975;3262;0.0694;2210;1052
2016-07-27T12:00:00+0200;39538;17930;0.4535;15725;2205;46975;3617;0.077;2544;1073
2016-07-27T13:00:00+0200;39538;17719;0.4482;16376;1343;46975;4400;0.0937;2964;1436
2016-07-27T14:00:00+0200;39538;16610;0.4201;16163;447;46975;5400;0.115;3391;2009
2016-07-27T15:00:00+0200;39538;14520;0.3672;14809;-289;46975;6412;0.1365;3809;2603
2016-07-27T16:00:00+0200;39538;12029;0.3042;12395;-366;46975;6600;0.1405;4158;2442
2016-07-27T17:00:00+0200;39538;8914;0.2254;9205;-291;46975;6101;0.1298;4242;1859
2016-07-27T18:00:00+0200;39538;5465;0.1382;5652;-187;46975;5376;0.1144;3983;1393
2016-07-27T19:00:00+0200;39538;2501;0.0633;2560;-59;46975;4548;0.0968;3642;906
2016-07-27T20:00:00+0200;39538;617;0.0156;610;7;46975;3770;0.0802;3366;404
2016-07-27T21:00:00+0200;39538;14;0.0004;18;-4;46975;3469;0.0738;3247;222
2016-07-27T22:00:00+0200;39538;0;0;0;0;46975;3803;0.081;3148;655
2016-07-27T23:00:00+0200;39538;0;0;0;0;46975;3884;0.0827;3119;765
2016-07-28T00:00:00+0200;39541;0;0;0;0;46982;3499;0.0745;3643;-144
2016-07-28T01:00:00+0200;39541;0;0;0;0;46982;3208;0.0683;3538;-330
2016-07-28T02:00:00+0200;39541;0;0;0;0;46982;2944;0.0626;3352;-408
2016-07-28T03:00:00+0200;39541;0;0;0;0;46982;2590;0.0551;3061;-471
2016-07-28T04:00:00+0200;39541;0;0;0;0;46982;2362;0.0503;2710;-348
2016-07-28T05:00:00+0200;39541;44;0.0011;58;-14;46982;2056;0.0438;2289;-233
2016-07-28T06:00:00+0200;39541;868;0.0219;940;-72;46982;1727;0.0368;1926;-199
2016-07-28T07:00:00+0200;39541;3283;0.083;3392;-109;46982;1362;0.029;1627;-265
2016-07-28T08:00:00+0200;39541;6588;0.1666;6844;-256;46982;871;0.0185;1438;-567
2016-07-28T09:00:00+0200;39541;10454;0.2644;10523;-69;46982;678;0.0144;1388;-710
2016-07-28T10:00:00+0200;39541;14160;0.3581;13639;521;46982;764;0.0162;1422;-658
2016-07-28T11:00:00+0200;39541;16050;0.4059;15800;250;46982;1098;0.0234;1529;-431
2016-07-28T12:00:00+0200;39541;16430;0.4155;17118;-688;46982;1564;0.0333;1647;-83
2016-07-28T13:00:00+0200;39541;15865;0.4012;17632;-1767;46982;1874;0.0399;1775;99
2016-07-28T14:00:00+0200;39541;15070;0.3811;17050;-1980;46982;2032;0.0433;1835;197
2016-07-28T15:00:00+0200;39541;13931;0.3523;15388;-1457;46982;2051;0.0436;1828;223
2016-07-28T16:00:00+0200;39541;12224;0.3091;12714;-490;46982;1996;0.0425;1743;253
2016-07-28T17:00:00+0200;39541;9447;0.2389;9378;69;46982;2044;0.0435;1578;466
2016-07-28T18:00:00+0200;39541;5831;0.1475;5693;138;46982;1762;0.0375;1445;317
2016-07-28T19:00:00+0200;39541;2614;0.0661;2525;89;46982;1650;0.0351;1351;299
2016-07-28T20:00:00+0200;39541;552;0.014;583;-31;46982;1664;0.0354;1350;314
2016-07-28T21:00:00+0200;39541;17;0.0004;14;3;46982;2124;0.0452;1673;451
2016-07-28T22:00:00+0200;39541;0;0;0;0;46982;2634;0.056;2190;444
2016-07-28T23:00:00+0200;39541;0;0;0;0;46982;3127;0.0666;2769;358
2016-07-29T00:00:00+0200;39545;0;0;0;0;47034;3606;0.0767;4046;-440
2016-07-29T01:00:00+0200;39545;0;0;0;0;47034;3707;0.0788;4414;-707
2016-07-29T02:00:00+0200;39545;0;0;0;0;47034;3734;0.0794;4608;-874
2016-07-29T03:00:00+0200;39545;0;0;0;0;47034;3916;0.0833;4650;-734
2016-07-29T04:00:00+0200;39545;0;0;0;0;47034;3885;0.0826;4659;-774
2016-07-29T05:00:00+0200;39545;36;0.0009;50;-14;47034;3646;0.0775;4674;-1028
2016-07-29T06:00:00+0200;39545;722;0.0183;840;-118;47034;3841;0.0816;4672;-831
2016-07-29T07:00:00+0200;39545;2681;0.0678;3063;-382;47034;3543;0.0753;4671;-1128
2016-07-29T08:00:00+0200;39545;5963;0.1508;6391;-428;47034;3236;0.0688;4897;-1661
2016-07-29T09:00:00+0200;39545;9668;0.2445;10133;-465;47034;3727;0.0792;5477;-1750
2016-07-29T10:00:00+0200;39545;12888;0.3259;13420;-532;47034;4717;0.1003;6199;-1482
2016-07-29T11:00:00+0200;39545;14855;0.3756;15686;-831;47034;5210;0.1107;6832;-1622
2016-07-29T12:00:00+0200;39545;16553;0.4186;17015;-462;47034;6206;0.132;7401;-1195
2016-07-29T13:00:00+0200;39545;17723;0.4482;17364;359;47034;6944;0.1476;8133;-1189
2016-07-29T14:00:00+0200;39545;17617;0.4455;16810;807;47034;7661;0.1628;8759;-1098
2016-07-29T15:00:00+0200;39545;16419;0.4152;15350;1069;47034;8212;0.1746;9041;-829
2016-07-29T16:00:00+0200;39545;14339;0.3626;12893;1446;47034;8222;0.1748;9115;-893
2016-07-29T17:00:00+0200;39545;10640;0.269;9505;1135;47034;7854;0.167;8761;-907
2016-07-29T18:00:00+0200;39545;6424;0.1624;5662;762;47034;7028;0.1494;7871;-843
2016-07-29T19:00:00+0200;39545;2778;0.0703;2441;337;47034;5675;0.1207;6831;-1156
2016-07-29T20:00:00+0200;39545;584;0.0148;575;9;47034;4191;0.0891;5998;-1807
2016-07-29T21:00:00+0200;39545;13;0.0003;13;0;47034;3926;0.0834;5956;-2030
2016-07-29T22:00:00+0200;39545;0;0;0;0;47034;4440;0.0944;6293;-1853
2016-07-29T23:00:00+0200;39545;0;0;0;0;47034;5056;0.1075;6778;-1722
2016-07-30T00:00:00+0200;39546;0;0;0;0;47109;5202;0.1104;6401;-1199
2016-07-30T01:00:00+0200;39546;0;0;0;0;47109;5392;0.1145;6749;-1357
2016-07-30T02:00:00+0200;39546;0;0;0;0;47109;5581;0.1184;6955;-1374
2016-07-30T03:00:00+0200;39546;0;0;0;0;47109;5862;0.1244;7016;-1154
2016-07-30T04:00:00+0200;39546;0;0;0;0;47109;5927;0.1258;6984;-1057
2016-07-30T05:00:00+0200;39546;34;0.0009;48;-14;47109;6032;0.128;6903;-871
2016-07-30T06:00:00+0200;39546;878;0.0222;862;16;47109;6031;0.128;6620;-589
2016-07-30T07:00:00+0200;39546;3459;0.0875;3285;174;47109;5483;0.1164;6227;-744
2016-07-30T08:00:00+0200;39546;7604;0.1923;6962;642;47109;5061;0.1074;5958;-897
2016-07-30T09:00:00+0200;39546;11876;0.3003;11153;723;47109;5197;0.1103;5966;-769
2016-07-30T10:00:00+0200;39546;15233;0.3852;14683;550;47109;5816;0.1234;6178;-362
2016-07-30T11:00:00+0200;39546;17422;0.4406;17145;277;47109;6009;0.1276;6285;-276
2016-07-30T12:00:00+0200;39546;18311;0.463;18478;-167;47109;6083;0.1291;6234;-151
2016-07-30T13:00:00+0200;39546;18376;0.4647;18900;-524;47109;6234;0.1323;6162;72
2016-07-30T14:00:00+0200;39546;18462;0.4668;18337;125;47109;6402;0.1359;5964;438
2016-07-30T15:00:00+0200;39546;17248;0.4361;16598;650;47109;6573;0.1396;5597;976
2016-07-30T16:00:00+0200;39546;14526;0.3673;13853;673;47109;6389;0.1356;5036;1353
2016-07-30T17:00:00+0200;39546;10816;0.2735;10190;626;47109;5824;0.1236;4220;1604
2016-07-30T18:00:00+0200;39546;6480;0.1638;6029;451;47109;4675;0.0992;3287;1388
2016-07-30T19:00:00+0200;39546;2651;0.067;2538;113;47109;3295;0.07;2299;996
2016-07-30T20:00:00+0200;39546;568;0.0144;567;1;47109;1995;0.0424;1573;422
2016-07-30T21:00:00+0200;39546;10;0.0003;12;-2;47109;1378;0.0292;1355;23
2016-07-30T22:00:00+0200;39546;0;0;0;0;47109;1076;0.0228;1282;-206
2016-07-30T23:00:00+0200;39546;0;0;0;0;47109;838;0.0178;1235;-397
2016-07-31T00:00:00+0200;39546;0;0;0;0;47128;617;0.0131;1217;-600
2016-07-31T01:00:00+0200;39546;0;0;0;0;47128;575;0.0122;1122;-547
2016-07-31T02:00:00+0200;39546;0;0;0;0;47128;551;0.0117;1081;-530
2016-07-31T03:00:00+0200;39546;0;0;0;0;47128;549;0.0116;1067;-518
2016-07-31T04:00:00+0200;39546;0;0;0;0;47128;732;0.0155;1035;-303
2016-07-31T05:00:00+0200;39546;25;0.0006;41;-16;47128;878;0.0186;965;-87
2016-07-31T06:00:00+0200;39546;672;0.017;755;-83;47128;1031;0.0219;882;149
2016-07-31T07:00:00+0200;39546;2567;0.0649;2807;-240;47128;947;0.0201;820;127
2016-07-31T08:00:00+0200;39546;4845;0.1225;5635;-790;47128;717;0.0152;772;-55
2016-07-31T09:00:00+0200;39546;7128;0.1802;8682;-1554;47128;636;0.0135;799;-163
2016-07-31T10:00:00+0200;39546;9108;0.2303;11135;-2027;47128;826;0.0175;900;-74
2016-07-31T11:00:00+0200;39546;10299;0.2604;12763;-2464;47128;992;0.021;1101;-109
2016-07-31T12:00:00+0200;39546;10651;0.2693;13599;-2948;47128;1219;0.0259;1373;-154
2016-07-31T13:00:00+0200;39546;10664;0.2696;13542;-2878;47128;1627;0.0345;1700;-73
2016-07-31T14:00:00+0200;39546;9498;0.2402;12679;-3181;47128;2296;0.0487;2085;211
2016-07-31T15:00:00+0200;39546;9098;0.23;11059;-1961;47128;3080;0.0653;2618;462
2016-07-31T16:00:00+0200;39546;7974;0.2017;8940;-966;47128;3731;0.0792;3125;606
2016-07-31T17:00:00+0200;39546;6800;0.172;6571;229;47128;4526;0.096;3489;1037
2016-07-31T18:00:00+0200;39546;4560;0.1153;4065;495;47128;5136;0.109;3759;1377
2016-07-31T19:00:00+0200;39546;2220;0.0561;1855;365;47128;5468;0.116;3921;1547
2016-07-31T20:00:00+0200;39546;520;0.0132;414;106;47128;5358;0.1137;4120;1238
2016-07-31T21:00:00+0200;39546;11;0.0003;10;1;47128;5188;0.1101;4442;746
2016-07-31T22:00:00+0200;39546;0;0;0;0;47128;5830;0.1237;4936;894
2016-07-31T23:00:00+0200;39546;0;0;0;0;47128;6239;0.1324;5542;697
2016-08-01T00:00:00+0200;39549;0;0;0;0;47168;6245;0.1324;5439;806
2016-08-01T01:00:00+0200;39549;0;0;0;0;47168;6528;0.1384;5806;722
2016-08-01T02:00:00+0200;39549;0;0;0;0;47168;7010;0.1486;5993;1017
2016-08-01T03:00:00+0200;39549;0;0;0;0;47168;7466;0.1583;6090;1376
2016-08-01T04:00:00+0200;39549;0;0;0;0;47168;7610;0.1614;6200;1410
2016-08-01T05:00:00+0200;39549;33;0.0008;46;-13;47168;7356;0.156;6095;1261
2016-08-01T06:00:00+0200;39549;904;0.0229;947;-43;47168;7100;0.1505;5810;1290
2016-08-01T07:00:00+0200;39549;3845;0.0972;3920;-75;47168;6083;0.1289;5543;540
2016-08-01T08:00:00+0200;39549;8502;0.215;8623;-121;47168;5277;0.1118;5328;-51
2016-08-01T09:00:00+0200;39549;13681;0.346;13856;-175;47168;5619;0.1191;5390;229
2016-08-01T10:00:00+0200;39549;17481;0.442;18133;-652;47168;6261;0.1327;5537;724
2016-08-01T11:00:00+0200;39549;19362;0.4896;20881;-1519;47168;6553;0.1389;5703;850
2016-08-01T12:00:00+0200;39549;19810;0.5009;22033;-2223;47168;7048;0.1494;6172;876
2016-08-01T13:00:00+0200;39549;19428;0.4912;21774;-2346;47168;7168;0.152;6678;490
2016-08-01T14:00:00+0200;39549;18645;0.4714;20393;-1748;47168;7622;0.1616;6879;743
2016-08-01T15:00:00+0200;39549;16450;0.416;18014;-1564;47168;7573;0.1606;6853;720
2016-08-01T16:00:00+0200;39549;13556;0.3428;14678;-1122;47168;7336;0.1555;6623;713
2016-08-01T17:00:00+0200;39549;10087;0.255;10547;-460;47168;6559;0.139;6014;545
2016-08-01T18:00:00+0200;39549;6432;0.1626;6118;314;47168;5374;0.1139;5010;364
2016-08-01T19:00:00+0200;39549;2939;0.0743;2528;411;47168;4026;0.0853;3986;40
2016-08-01T20:00:00+0200;39549;572;0.0144;538;34;47168;2941;0.0624;3215;-274
2016-08-01T21:00:00+0200;39549;9;0.0002;10;-1;47168;2723;0.0577;2872;-149
2016-08-01T22:00:00+0200;39549;0;0;0;0;47168;2791;0.0591;2814;-23
2016-08-01T23:00:00+0200;39549;0;0;0;0;47168;2931;0.0622;2872;59
2016-08-02T00:00:00+0200;39551;0;0;0;0;47189;2880;0.061;3241;-361
2016-08-02T01:00:00+0200;39551;0;0;0;0;47189;2801;0.0594;3309;-508
2016-08-02T02:00:00+0200;39551;0;0;0;0;47189;2808;0.0595;3221;-413
