dateTime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2016-06-10 16:00:00;33,42;36,05;-2,63;39755;2030;0.051;1845;185;48253;13510;0.28;15209;-1699
2016-06-10 17:00:00;42,42;48,02;-5,6;39755;824;0.0208;812;12;48253;13737;0.2847;14737;-1000
2016-06-10 18:00:00;42,47;49,87;-7,4;39755;108;0.0027;131;-23;48253;13696;0.2838;14354;-658
2016-06-10 19:00:00;49,69;61,7;-12,01;39755;0;0;0;0;48253;13610;0.2821;13998;-388
2016-06-10 20:00:00;40,02;44,38;-4,36;39755;0;0;0;0;48253;13158;0.2727;13380;-222
2016-06-10 21:00:00;34,23;37,29;-3,06;39755;0;0;0;0;48253;12060;0.2499;12565;-505
2016-06-10 22:00:00;30,68;33,37;-2,69;39755;0;0;0;0;48253;10845;0.2248;11736;-891
2016-06-10 23:00:00;28,43;32,67;-4,24;39755;0;0;0;0;48253;9925;0.2056;11024;-1099
2016-07-10 00:00:00;28,87;33,45;-4,58;39758;0;0;0;0;48261;8926;0.1849;11458;-2532
2016-07-10 01:00:00;26,9;32,58;-5,68;39758;0;0;0;0;48261;8520;0.1765;10934;-2414
2016-07-10 02:00:00;26,98;32,29;-5,31;39758;0;0;0;0;48261;8395;0.174;10327;-1932
2016-07-10 03:00:00;27,59;31,23;-3,64;39758;0;0;0;0;48261;7787;0.1614;9701;-1914
2016-07-10 04:00:00;27,96;31,44;-3,48;39758;0;0;0;0;48261;7416;0.1537;9193;-1777
2016-07-10 05:00:00;29,93;34,36;-4,43;39758;0;0;0;0;48261;7086;0.1468;8817;-1731
2016-07-10 06:00:00;42,28;50,35;-8,07;39758;0;0;0;0;48261;6675;0.1383;8565;-1890
2016-07-10 07:00:00;42,0;48,45;-6,45;39758;54;0.0014;92;-38;48261;6620;0.1372;8367;-1747
2016-07-10 08:00:00;45,58;64,51;-18,93;39758;764;0.0192;919;-155;48261;6686;0.1386;8174;-1488
2016-07-10 09:00:00;45,05;57,75;-12,7;39758;2474;0.0622;2467;7;48261;6362;0.1318;8038;-1676
2016-07-10 10:00:00;46,53;57,07;-10,54;39758;4531;0.114;4285;246;48261;6106;0.1265;7953;-1847
2016-07-10 11:00:00;52,32;60,02;-7,7;39758;6096;0.1533;5994;102;48261;5880;0.1218;7679;-1799
2016-07-10 12:00:00;53,07;59,18;-6,11;39758;6996;0.176;7239;-243;48261;5502;0.114;7148;-1646
2016-07-10 13:00:00;47,11;57,46;-10,35;39758;7198;0.181;7557;-359;48261;5184;0.1074;6762;-1578
2016-07-10 14:00:00;44,06;58,16;-14,1;39758;6412;0.1613;7076;-664;48261;5190;0.1076;6667;-1477
2016-07-10 15:00:00;42,47;52,08;-9,61;39758;4973;0.1251;5866;-893;48261;5234;0.1084;6553;-1319
2016-07-10 16:00:00;41,98;52,05;-10,07;39758;3067;0.0771;3894;-827;48261;5115;0.106;6516;-1401
2016-07-10 17:00:00;38,49;50,53;-12,04;39758;1255;0.0316;1702;-447;48261;4922;0.102;6538;-1616
2016-07-10 18:00:00;41,94;57,57;-15,63;39758;150;0.0038;232;-82;48261;5200;0.1077;6756;-1556
2016-07-10 19:00:00;42,46;58,62;-16,16;39758;0;0;1;-1;48261;5803;0.1203;7083;-1280
2016-07-10 20:00:00;33,1;41,96;-8,86;39758;0;0;0;0;48261;6078;0.1259;7150;-1072
2016-07-10 21:00:00;30,53;34,96;-4,43;39758;0;0;0;0;48261;6631;0.1374;7112;-481
2016-07-10 22:00:00;31,12;37,29;-6,17;39758;0;0;0;0;48261;6365;0.1319;7039;-674
2016-07-10 23:00:00;32,97;39,61;-6,64;39758;0;0;0;0;48261;5852;0.1213;6856;-1004
2016-08-10 00:00:00;31,04;30,18;0,86;39758;0;0;0;0;48261;5539;0.1148;5690;-151
2016-08-10 01:00:00;28,78;27,51;1,27;39758;0;0;0;0;48261;5605;0.1162;5445;160
2016-08-10 02:00:00;29,97;28,13;1,84;39758;0;0;0;0;48261;5526;0.1145;5367;159
2016-08-10 03:00:00;29,7;26,36;3,34;39758;0;0;0;0;48261;5646;0.117;5458;188
2016-08-10 04:00:00;29,99;26,09;3,9;39758;0;0;0;0;48261;5675;0.1176;5599;76
2016-08-10 05:00:00;29,56;26,87;2,69;39758;0;0;0;0;48261;6278;0.1301;5767;511
2016-08-10 06:00:00;31,59;27,87;3,72;39758;0;0;0;0;48261;6216;0.1288;5900;316
2016-08-10 07:00:00;33,39;32,85;0,54;39758;69;0.0018;121;-52;48261;5989;0.1241;5942;47
2016-08-10 08:00:00;40,04;34,91;5,13;39758;1281;0.0322;1421;-140;48261;5736;0.1188;5838;-102
2016-08-10 09:00:00;43,41;37,32;6,09;39758;3804;0.0957;3932;-128;48261;5602;0.1161;5578;24
2016-08-10 10:00:00;44,94;40,42;4,52;39758;6359;0.1599;6404;-45;48261;5758;0.1193;5380;378
2016-08-10 11:00:00;42,08;37,11;4,97;39758;8144;0.2049;8373;-229;48261;6150;0.1274;5346;804
2016-08-10 12:00:00;33,58;31,72;1,86;39758;8857;0.2228;9477;-620;48261;6278;0.1301;5246;1032
2016-08-10 13:00:00;32,48;33,07;-0,59;39758;8154;0.2051;9522;-1368;48261;6050;0.1254;5145;905
2016-08-10 14:00:00;33,03;35,34;-2,31;39758;7424;0.1868;8726;-1302;48261;5837;0.1209;5348;489
2016-08-10 15:00:00;32,44;34,65;-2,21;39758;6196;0.1558;7111;-915;48261;5545;0.1149;5588;-43
2016-08-10 16:00:00;37,02;40,19;-3,17;39758;4164;0.1047;4716;-552;48261;5422;0.1123;5795;-373
2016-08-10 17:00:00;42,69;41,92;0,77;39758;1797;0.0452;2065;-268;48261;4973;0.103;5797;-824
2016-08-10 18:00:00;46,0;45,9;0,1;39758;206;0.0052;273;-67;48261;5094;0.1056;5729;-635
2016-08-10 19:00:00;52,75;55,53;-2,78;39758;0;0;1;-1;48261;5709;0.1183;5863;-154
2016-08-10 20:00:00;42,92;42,84;0,08;39758;0;0;0;0;48261;6196;0.1284;5901;295
2016-08-10 21:00:00;35,0;33,95;1,05;39758;0;0;0;0;48261;6146;0.1274;5835;311
2016-08-10 22:00:00;32,44;34,12;-1,68;39758;0;0;0;0;48261;5782;0.1198;5710;72
2016-08-10 23:00:00;31,12;31,64;-0,52;39758;0;0;0;0;48261;5424;0.1124;5534;-110
2016-09-10 00:00:00;28,71;29,85;-1,14;39758;0;0;0;0;48261;4927;0.1021;5480;-553
2016-09-10 01:00:00;28,45;28,32;0,13;39758;0;0;0;0;48261;4705;0.0975;5301;-596
2016-09-10 02:00:00;29,25;29,48;-0,23;39758;0;0;0;0;48261;4480;0.0928;5165;-685
2016-09-10 03:00:00;28,79;28,34;0,45;39758;0;0;0;0;48261;4400;0.0912;5069;-669
2016-09-10 04:00:00;28,72;28,22;0,5;39758;0;0;0;0;48261;4392;0.091;5029;-637
2016-09-10 05:00:00;28,09;27,46;0,63;39758;0;0;0;0;48261;4517;0.0936;4979;-462
2016-09-10 06:00:00;28,55;29,91;-1,36;39758;0;0;0;0;48261;4758;0.0986;4933;-175
2016-09-10 07:00:00;29,11;31,3;-2,19;39758;66;0.0017;119;-53;48261;4708;0.0976;4880;-172
2016-09-10 08:00:00;31,87;32,51;-0,64;39758;1376;0.0346;1582;-206;48261;4535;0.094;4749;-214
2016-09-10 09:00:00;33,68;34,67;-0,99;39758;4042;0.1017;4507;-465;48261;3855;0.0799;4474;-619
2016-09-10 10:00:00;33,34;36,42;-3,08;39758;7122;0.1792;7386;-264;48261;3569;0.0739;4226;-657
2016-09-10 11:00:00;34,13;35,46;-1,33;39758;9492;0.2387;9628;-136;48261;3183;0.066;4025;-842
2016-09-10 12:00:00;32,06;34,94;-2,88;39758;10651;0.2679;10887;-236;48261;2800;0.058;3840;-1040
2016-09-10 13:00:00;28,81;31,95;-3,14;39758;10602;0.2666;10912;-310;48261;2626;0.0544;3645;-1019
2016-09-10 14:00:00;28,23;32,73;-4,5;39758;9718;0.2444;9831;-113;48261;2437;0.0505;3495;-1058
2016-09-10 15:00:00;28,21;33,2;-4,99;39758;7774;0.1956;7822;-48;48261;2322;0.0481;3325;-1003
2016-09-10 16:00:00;28,8;31,89;-3,09;39758;5123;0.1288;5061;62;48261;1944;0.0402;3124;-1180
2016-09-10 17:00:00;32,95;32,57;0,38;39758;2196;0.0552;2114;82;48261;1426;0.0295;2939;-1513
2016-09-10 18:00:00;41,29;39,49;1,8;39758;216;0.0054;243;-27;48261;1320;0.0274;2820;-1500
2016-09-10 19:00:00;50,52;50,1;0,42;39758;0;0;0;0;48261;1280;0.0265;2738;-1458
2016-09-10 20:00:00;45,29;45,66;-0,37;39758;0;0;0;0;48261;1167;0.0242;2500;-1333
2016-09-10 21:00:00;43,45;44,1;-0,65;39758;0;0;0;0;48261;1146;0.0238;2318;-1172
2016-09-10 22:00:00;42,24;42,23;0,01;39758;0;0;0;0;48261;955;0.0198;2196;-1241
2016-09-10 23:00:00;34,39;36,51;-2,12;39758;0;0;0;0;48261;932;0.0193;2081;-1149
2016-10-10 00:00:00;29,58;28,8;0,78;39764;0;0;0;0;48273;850;0.0176;866;-16
2016-10-10 01:00:00;31,87;32,75;-0,88;39764;0;0;0;0;48273;645;0.0134;796;-151
2016-10-10 02:00:00;33,49;34,51;-1,02;39764;0;0;0;0;48273;502;0.0104;769;-267
2016-10-10 03:00:00;30,66;31,18;-0,52;39764;0;0;0;0;48273;563;0.0117;802;-239
2016-10-10 04:00:00;30,19;30,31;-0,12;39764;0;0;0;0;48273;657;0.0136;877;-220
2016-10-10 05:00:00;31,28;28,85;2,43;39764;0;0;0;0;48273;616;0.0128;952;-336
2016-10-10 06:00:00;48,85;38,28;10,57;39764;0;0;0;0;48273;572;0.0119;1033;-461
2016-10-10 07:00:00;69,24;52,74;16,5;39764;81;0.002;130;-49;48273;610;0.0126;1102;-492
2016-10-10 08:00:00;75,0;64,97;10,03;39764;1362;0.0342;1903;-541;48273;767;0.0159;1113;-346
2016-10-10 09:00:00;70,16;58,39;11,77;39764;3939;0.099;5462;-1523;48273;907;0.0188;1036;-129
2016-10-10 10:00:00;60,13;63,7;-3,57;39764;6785;0.1706;9067;-2282;48273;814;0.0168;977;-163
2016-10-10 11:00:00;55,66;65,13;-9,47;39764;9254;0.2327;11783;-2529;48273;663;0.0137;941;-278
2016-10-10 12:00:00;51,99;63,45;-11,46;39764;10989;0.2764;13162;-2173;48273;584;0.0121;975;-391
2016-10-10 13:00:00;53,21;58,61;-5,4;39764;10882;0.2737;12763;-1881;48273;670;0.0139;1032;-362
2016-10-10 14:00:00;52,65;58,67;-6,02;39764;9159;0.2304;10997;-1838;48273;798;0.0165;1202;-404
2016-10-10 15:00:00;51,91;57,69;-5,78;39764;6518;0.1639;8396;-1878;48273;982;0.0204;1440;-458
2016-10-10 16:00:00;55,0;61,83;-6,83;39764;3924;0.0987;5333;-1409;48273;1211;0.0251;1764;-553
2016-10-10 17:00:00;57,24;64,67;-7,43;39764;1483;0.0373;2179;-696;48273;1596;0.0331;2222;-626
2016-10-10 18:00:00;69,94;71,1;-1,16;39764;128;0.0032;231;-103;48273;2006;0.0415;2831;-825
2016-10-10 19:00:00;81,93;73,44;8,49;39764;0;0;0;0;48273;2174;0.045;3412;-1238
2016-10-10 20:00:00;57,1;54,39;2,71;39764;0;0;0;0;48273;2563;0.0531;3658;-1095
2016-10-10 21:00:00;43,41;41,66;1,75;39764;0;0;0;0;48273;2718;0.0563;4015;-1297
2016-10-10 22:00:00;33,48;33,84;-0,36;39764;0;0;0;0;48273;2968;0.0615;4452;-1484
2016-10-10 23:00:00;30,53;32,37;-1,84;39764;0;0;0;0;48273;3326;0.0689;4817;-1491
2016-11-10 00:00:00;32,34;31,81;0,53;39767;0;0;0;0;48273;3525;0.073;4930;-1405
2016-11-10 01:00:00;30,23;32,47;-2,24;39767;0;0;0;0;48273;3838;0.0795;5334;-1496
2016-11-10 02:00:00;29,08;30,53;-1,45;39767;0;0;0;0;48273;4278;0.0886;5789;-1511
2016-11-10 03:00:00;29,16;32,11;-2,95;39767;0;0;0;0;48273;4614;0.0956;6278;-1664
2016-11-10 04:00:00;30,18;32,2;-2,02;39767;0;0;0;0;48273;4669;0.0967;6724;-2055
2016-11-10 05:00:00;31,91;34,29;-2,38;39767;0;0;0;0;48273;5127;0.1062;7053;-1926
2016-11-10 06:00:00;36,91;40,92;-4,01;39767;0;0;0;0;48273;5718;0.1185;7189;-1471
2016-11-10 07:00:00;45,93;46,73;-0,8;39767;44;0.0011;85;-41;48273;6164;0.1277;7283;-1119
2016-11-10 08:00:00;49,39;47,56;1,83;39767;968;0.0244;1322;-354;48273;6318;0.1309;7331;-1013
2016-11-10 09:00:00;49,35;52,28;-2,93;39767;3120;0.0784;3922;-802;48273;6111;0.1266;7301;-1190
2016-11-10 10:00:00;47,58;46,75;0,83;39767;5818;0.1463;6397;-579;48273;6119;0.1268;7246;-1127
2016-11-10 11:00:00;45,08;43,59;1,49;39767;7924;0.1993;8191;-267;48273;6184;0.1281;7293;-1109
2016-11-10 12:00:00;40,08;38,47;1,61;39767;8701;0.2188;8941;-240;48273;6324;0.131;7457;-1133
2016-11-10 13:00:00;39,91;35,61;4,3;39767;7905;0.1988;8494;-589;48273;6687;0.1385;7730;-1043
2016-11-10 14:00:00;37,88;34,26;3,62;39767;6390;0.1607;7150;-760;48273;7295;0.1511;8220;-925
2016-11-10 15:00:00;39,25;36,49;2,76;39767;4412;0.111;5313;-901;48273;7753;0.1606;8470;-717
2016-11-10 16:00:00;39,96;39,14;0,82;39767;2572;0.0647;3318;-746;48273;7885;0.1634;8814;-929
2016-11-10 17:00:00;42,67;39,61;3,06;39767;914;0.023;1327;-413;48273;8201;0.1699;9123;-922
2016-11-10 18:00:00;44,97;42,43;2,54;39767;73;0.0018;149;-76;48273;8824;0.1828;9307;-483
2016-11-10 19:00:00;44,54;39,41;5,13;39767;0;0;0;0;48273;9711;0.2012;9471;240
2016-11-10 20:00:00;35,45;34,4;1,05;39767;0;0;0;0;48273;10359;0.2146;9603;756
2016-11-10 21:00:00;34,23;31,59;2,64;39767;0;0;0;0;48273;10583;0.2192;9553;1030
2016-11-10 22:00:00;33,03;31,13;1,9;39767;0;0;0;0;48273;10280;0.213;9419;861
2016-11-10 23:00:00;30,41;29,42;0,99;39767;0;0;0;0;48273;9939;0.2059;9239;700
2016-12-10 00:00:00;28,17;28,27;-0,1;39772;0;0;0;0;48282;9650;0.1999;9052;598
2016-12-10 01:00:00;27,93;29,83;-1,9;39772;0;0;0;0;48282;9368;0.194;8790;578
2016-12-10 02:00:00;28,09;27,5;0,59;39772;0;0;0;0;48282;9013;0.1867;8520;493
2016-12-10 03:00:00;28,01;27,48;0,53;39772;0;0;0;0;48282;8742;0.1811;8402;340
2016-12-10 04:00:00;28,16;26,81;1,35;39772;0;0;0;0;48282;8614;0.1784;8432;182
2016-12-10 05:00:00;29,99;27,54;2,45;39772;0;0;0;0;48282;8569;0.1775;8502;67
2016-12-10 06:00:00;32,93;33,69;-0,76;39772;0;0;0;0;48282;8632;0.1788;8519;113
2016-12-10 07:00:00;45,07;43,31;1,76;39772;34;0.0008;59;-25;48282;8380;0.1736;8578;-198
2016-12-10 08:00:00;46,99;42,19;4,8;39772;848;0.0213;929;-81;48282;7928;0.1642;8727;-799
2016-12-10 09:00:00;45,95;42,57;3,38;39772;2758;0.0694;2863;-105;48282;7634;0.1581;8912;-1278
2016-12-10 10:00:00;41,59;43,07;-1,48;39772;5098;0.1282;4891;207;48282;7626;0.1579;9090;-1464
2016-12-10 11:00:00;44,94;44,11;0,83;39772;6822;0.1715;6488;334;48282;7346;0.1521;9041;-1695
2016-12-10 12:00:00;40,54;41,94;-1,4;39772;7670;0.1929;7260;410;48282;7401;0.1533;8791;-1390
2016-12-10 13:00:00;36,77;41,89;-5,12;39772;7422;0.1866;7289;133;48282;7368;0.1526;8678;-1310
2016-12-10 14:00:00;34,93;36,47;-1,54;39772;6762;0.17;6679;83;48282;7586;0.1571;8722;-1136
2016-12-10 15:00:00;33,87;34,16;-0,29;39772;5335;0.1341;5443;-108;48282;7804;0.1616;8627;-823
2016-12-10 16:00:00;37,44;34,97;2,47;39772;3512;0.0883;3502;10;48282;8146;0.1687;8551;-405
2016-12-10 17:00:00;44,02;42,42;1,6;39772;1492;0.0375;1396;96;48282;8342;0.1728;8546;-204
2016-12-10 18:00:00;45,68;36,1;9,58;39772;115;0.0029;146;-31;48282;8462;0.1753;8714;-252
2016-12-10 19:00:00;47,82;37,97;9,85;39772;0;0;0;0;48282;8885;0.184;9019;-134
2016-12-10 20:00:00;38,26;37,44;0,82;39772;0;0;0;0;48282;8951;0.1854;9332;-381
2016-12-10 21:00:00;33,57;31,6;1,97;39772;0;0;0;0;48282;8668;0.1795;9436;-768
2016-12-10 22:00:00;33,99;29,75;4,24;39772;0;0;0;0;48282;8379;0.1736;9502;-1123
2016-12-10 23:00:00;30,1;29,49;0,61;39772;0;0;0;0;48282;8153;0.1688;9498;-1345
2016-10-13 00:00:00;28,21;28,65;-0,44;39774;0;0;0;0;48296;8461;0.1752;9154;-693
2016-10-13 01:00:00;28,15;28,0;0,15;39774;0;0;0;0;48296;8368;0.1733;9095;-727
2016-10-13 02:00:00;28,08;29,17;-1,09;39774;0;0;0;0;48296;8786;0.1819;9127;-341
2016-10-13 03:00:00;28,14;28,56;-0,42;39774;0;0;0;0;48296;9140;0.1893;9225;-85
2016-10-13 04:00:00;28,12;28,72;-0,6;39774;0;0;0;0;48296;9612;0.199;9531;81
2016-10-13 05:00:00;28,23;28,4;-0,17;39774;0;0;0;0;48296;9839;0.2037;9976;-137
2016-10-13 06:00:00;36,66;44,06;-7,4;39774;0;0;0;0;48296;10240;0.212;10530;-290
2016-10-13 07:00:00;47,91;51,62;-3,71;39774;39;0.001;88;-49;48296;10447;0.2163;11099;-652
2016-10-13 08:00:00;49,64;51,24;-1,6;39774;1150;0.0289;1540;-390;48296;10821;0.224;11772;-951
2016-10-13 09:00:00;44,98;49,67;-4,69;39774;3398;0.0854;4637;-1239;48296;11198;0.2318;12618;-1420
2016-10-13 10:00:00;40,02;48,2;-8,18;39774;6152;0.1547;7795;-1643;48296;11848;0.2454;13641;-1793
2016-10-13 11:00:00;37,64;46,35;-8,71;39774;7790;0.1958;10155;-2365;48296;13189;0.2731;14668;-1479
2016-10-13 12:00:00;31,39;36,16;-4,77;39774;8769;0.2205;11206;-2437;48296;13967;0.2892;15526;-1559
2016-10-13 13:00:00;31,06;36,99;-5,93;39774;8848;0.2225;10993;-2145;48296;14277;0.2956;16201;-1924
2016-10-13 14:00:00;30,12;34,93;-4,81;39774;7111;0.1788;9610;-2499;48296;14603;0.3024;16781;-2178
2016-10-13 15:00:00;32,06;34,7;-2,64;39774;5114;0.1286;7306;-2192;48296;14959;0.3097;17337;-2378
2016-10-13 16:00:00;31,63;34,88;-3,25;39774;3287;0.0827;4454;-1167;48296;15042;0.3114;17840;-2798
2016-10-13 17:00:00;38,13;36,7;1,43;39774;1502;0.0378;1634;-132;48296;15684;0.3248;18296;-2612
2016-10-13 18:00:00;42,76;41,78;0,98;39774;91;0.0023;131;-40;48296;16423;0.34;18832;-2409
2016-10-13 19:00:00;39,96;38,65;1,31;39774;0;0;0;0;48296;16986;0.3517;19414;-2428
2016-10-13 20:00:00;30,58;34,49;-3,91;39774;0;0;0;0;48296;16997;0.352;19845;-2848
2016-10-13 21:00:00;28,7;32,05;-3,35;39774;0;0;0;0;48296;17346;0.3591;20288;-2942
2016-10-13 22:00:00;28,2;30,57;-2,37;39774;0;0;0;0;48296;17296;0.3581;20250;-2954
2016-10-13 23:00:00;27,42;30,52;-3,1;39774;0;0;0;0;48296;17784;0.3682;20065;-2281
2016-10-14 00:00:00;20,8;18,45;2,35;39779;0;0;0;0;48299;17850;0.3696;18460;-610
2016-10-14 01:00:00;20,02;20,56;-0,54;39779;0;0;0;0;48299;17308;0.3584;18177;-869
2016-10-14 02:00:00;14,98;17,87;-2,89;39779;0;0;0;0;48299;16667;0.3451;17971;-1304
2016-10-14 03:00:00;20,07;19,4;0,67;39779;0;0;0;0;48299;16366;0.3388;17670;-1304
2016-10-14 04:00:00;21,72;25,49;-3,77;39779;0;0;0;0;48299;16010;0.3315;17657;-1647
2016-10-14 05:00:00;25,2;28,84;-3,64;39779;0;0;0;0;48299;16049;0.3323;17818;-1769
2016-10-14 06:00:00;30,29;34,16;-3,87;39779;0;0;0;0;48299;16743;0.3466;17975;-1232
2016-10-14 07:00:00;40,53;38,57;1,96;39779;60;0.0015;89;-29;48299;17449;0.3612;17951;-502
2016-10-14 08:00:00;40,08;38,12;1,96;39779;1585;0.0398;1894;-309;48299;17759;0.3677;17623;136
2016-10-14 09:00:00;40,1;32,39;7,71;39779;4779;0.1202;5572;-793;48299;16859;0.3491;17076;-217
2016-10-14 10:00:00;34,13;32,42;1,71;39779;7906;0.1987;9429;-1523;48299;16222;0.3359;16556;-334
2016-10-14 11:00:00;29,55;32,19;-2,64;39779;10277;0.2583;12413;-2136;48299;16095;0.3332;16210;-115
2016-10-14 12:00:00;28,17;33,33;-5,16;39779;12052;0.303;13872;-1820;48299;16380;0.3391;16050;330
2016-10-14 13:00:00;28,1;32,18;-4,08;39779;11724;0.2948;13597;-1873;48299;17002;0.352;15977;1025
2016-10-14 14:00:00;28,2;31,42;-3,22;39779;9347;0.235;11910;-2563;48299;17143;0.355;16001;1142
2016-10-14 15:00:00;30,01;35,1;-5,09;39779;6756;0.1698;9005;-2249;48299;18210;0.377;16115;2095
2016-10-14 16:00:00;29,0;30,61;-1,61;39779;3962;0.0996;5391;-1429;48299;18564;0.3843;16142;2422
2016-10-14 17:00:00;37,07;34,55;2,52;39779;1251;0.0315;1894;-643;48299;18716;0.3875;16412;2304
2016-10-14 18:00:00;38,27;36,93;1,34;39779;84;0.0021;128;-44;48299;19456;0.4028;17152;2304
2016-10-14 19:00:00;38,52;35,11;3,41;39779;0;0;0;0;48299;20290;0.4201;17794;2496
2016-10-14 20:00:00;32,32;27,81;4,51;39779;0;0;0;0;48299;20261;0.4195;17822;2439
2016-10-14 21:00:00;29,57;25,48;4,09;39779;0;0;0;0;48299;19574;0.4052;17330;2244
2016-10-14 22:00:00;28,2;26,12;2,08;39779;0;0;0;0;48299;18234;0.3776;16526;1708
2016-10-14 23:00:00;28,01;25,72;2,29;39779;0;0;0;0;48299;17074;0.3535;15781;1293
2016-10-15 00:00:00;15,53;22,5;-6,97;39779;0;0;0;0;48299;16012;0.3315;17178;-1166
2016-10-15 01:00:00;13,1;26,34;-13,24;39779;0;0;0;0;48299;16083;0.333;16812;-729
2016-10-15 02:00:00;13,66;23,72;-10,06;39779;0;0;0;0;48299;16616;0.344;16453;163
2016-10-15 03:00:00;13,62;19,39;-5,77;39779;0;0;0;0;48299;16414;0.3399;15989;425
2016-10-15 04:00:00;17,99;20,5;-2,51;39779;0;0;0;0;48299;15748;0.3261;15690;58
2016-10-15 05:00:00;15,5;23,33;-7,83;39779;0;0;0;0;48299;15345;0.3177;15319;26
2016-10-15 06:00:00;15,79;21,73;-5,94;39779;0;0;0;0;48299;14980;0.3102;14773;207
2016-10-15 07:00:00;27,62;31,06;-3,44;39779;28;0.0007;47;-19;48299;14427;0.2987;14180;247
2016-10-15 08:00:00;30,59;30,34;0,25;39779;970;0.0244;981;-11;48299;13442;0.2783;13442;0
2016-10-15 09:00:00;31,62;33,51;-1,89;39779;3346;0.0841;2967;379;48299;12691;0.2628;12477;214
2016-10-15 10:00:00;31,89;34,35;-2,46;39779;5882;0.1479;4867;1015;48299;11490;0.2379;11420;70
2016-10-15 11:00:00;33,34;33,04;0,3;39779;7786;0.1958;6345;1441;48299;10848;0.2246;10284;564
2016-10-15 12:00:00;31,39;30,31;1,08;39779;8917;0.2242;7199;1718;48299;9781;0.2025;9052;729
2016-10-15 13:00:00;31,36;28,11;3,25;39779;9145;0.2299;7219;1926;48299;8308;0.172;7858;450
2016-10-15 14:00:00;32,24;28,45;3,79;39779;8365;0.2103;6568;1797;48299;7090;0.1468;6778;312
2016-10-15 15:00:00;36,05;30,16;5,89;39779;6249;0.1571;5286;963;48299;6228;0.129;5834;394
2016-10-15 16:00:00;38,03;33,88;4,15;39779;3545;0.0891;3371;174;48299;5413;0.1121;4971;442
2016-10-15 17:00:00;42,86;39,44;3,42;39779;1340;0.0337;1247;93;48299;4590;0.0951;4357;233
2016-10-15 18:00:00;49,92;47,04;2,88;39779;106;0.0026;90;16;48299;4050;0.0838;4214;-164
2016-10-15 19:00:00;57,05;55,56;1,49;39779;0;0;0;0;48299;4028;0.0834;4171;-143
2016-10-15 20:00:00;48,93;50,05;-1,12;39779;0;0;0;0;48299;4006;0.083;4071;-65
2016-10-15 21:00:00;44,38;43,39;0,99;39779;0;0;0;0;48299;3665;0.0759;3961;-296
2016-10-15 22:00:00;40,02;38,28;1,74;39779;0;0;0;0;48299;3206;0.0664;3685;-479
2016-10-15 23:00:00;32,96;34,93;-1,97;39779;0;0;0;0;48299;2921;0.0605;3344;-423
2016-10-16 00:00:00;33,08;33,27;-0,19;39780;0;0;0;0;48299;2527;0.0523;3307;-780
2016-10-16 01:00:00;31,1;30,28;0,82;39780;0;0;0;0;48299;2286;0.0473;2916;-630
2016-10-16 02:00:00;31,6;29,79;1,81;39780;0;0;0;0;48299;2101;0.0435;2644;-543
2016-10-16 03:00:00;30,59;31,37;-0,78;39780;0;0;0;0;48299;2002;0.0414;2462;-460
2016-10-16 04:00:00;30,66;30,48;0,18;39780;0;0;0;0;48299;2101;0.0435;2322;-221
2016-10-16 05:00:00;30,61;30,55;0,06;39780;0;0;0;0;48299;2248;0.0466;2251;-3
2016-10-16 06:00:00;30,91;31,58;-0,67;39780;0;0;0;0;48299;2390;0.0495;2291;99
2016-10-16 07:00:00;31,51;31,48;0,03;39780;32;0.0008;46;-14;48299;2629;0.0544;2362;267
2016-10-16 08:00:00;36,63;36,23;0,4;39780;1415;0.0356;1282;133;48299;2880;0.0596;2410;470
2016-10-16 09:00:00;38,48;38,51;-0,03;39780;4929;0.1239;4599;330;48299;3103;0.0642;2400;703
2016-10-16 10:00:00;37,39;34,3;3,09;39780;9447;0.2375;8553;894;48299;2478;0.0513;2297;181
2016-10-16 11:00:00;34,57;31,24;3,33;39780;13144;0.3304;12141;1003;48299;2134;0.0442;2109;25
2016-10-16 12:00:00;33,1;30,26;2,84;39780;15506;0.3898;14314;1192;48299;2411;0.0499;1958;453
2016-10-16 13:00:00;31,54;27,44;4,1;39780;15888;0.3994;14657;1231;48299;2916;0.0604;2001;915
2016-10-16 14:00:00;30,08;27,44;2,64;39780;14714;0.3699;13337;1377;48299;3296;0.0682;2180;1116
2016-10-16 15:00:00;30,44;27,55;2,89;39780;11976;0.301;10467;1509;48299;3640;0.0754;2349;1291
2016-10-16 16:00:00;31,05;28,5;2,55;39780;7504;0.1886;6458;1046;48299;4347;0.09;2593;1754
2016-10-16 17:00:00;36,06;31,8;4,26;39780;2572;0.0647;2305;267;48299;5329;0.1103;3314;2015
2016-10-16 18:00:00;45,85;41,48;4,37;39780;106;0.0027;157;-51;48299;7204;0.1492;4899;2305
2016-10-16 19:00:00;48,93;46,56;2,37;39780;0;0;0;0;48299;9208;0.1906;6549;2659
2016-10-16 20:00:00;34,15;33,9;0,25;39780;0;0;0;0;48299;10366;0.2146;7687;2679
2016-10-16 21:00:00;31,06;31,12;-0,06;39780;0;0;0;0;48299;10950;0.2267;8256;2694
2016-10-16 22:00:00;30,57;32,09;-1,52;39780;0;0;0;0;48299;10829;0.2242;8539;2290
